sentence	gold	id	gpt-4o	llama-v3p1-405b-instruct	gpt-4o-mini	llama-v3p1-8b-instruct
Κῦρος δὲ γελάσας εἶπε ·	B-PERSON O O O O	2993	{'B-PERSON': ['Κῦρος']}	{'B-PERSON': ['Κῦρος']}	{'B-PERSON': ['Κῦρος']}	{'B-PERSON': ['Κῦρος']}
» Καὶ τούτου τεύξεαι παρ' ἐμέο , Κροῖσε , καὶ ἄλλου παντὸς τοῦ ἂν ἑκάστοτε δέῃ .	O O O O O O O B-PERSON O O O O O O O O O	2994	{'B-PERSON': ['Κροῖσε']}	{'B-PERSON': ['Κροῖσε']}	{'B-PERSON': ['Κροῖσε']}	{'B-PERSON': ['Κροῖσε']}
« Ὡς δὲ ταῦτα ἤκουσε ὁ Κροῖσος , πέμπων τῶν Λυδῶν ἐς Δελφοὺς ἐνετέλλετο τιθέντας τὰς πέδας ἐπὶ τοῦ νηοῦ τὸν οὐδὸν εἰρωτᾶν εἰ οὔ τι ἐπαισχύνεται τοῖσι μαντηίοισι ἐπάρας Κροῖσον στρατεύεσθαι ἐπὶ Πέρσας ὡς καταπαύσοντα τὴν Κύρου δύναμιν , ἀπ ' ἧς οἱ ἀκροθίνια τοιαῦτα γενέσθαι , δεικνύντας τὰς πέδας ·	O O O O O O B-PERSON O O O B-NORP O B-LOC O O O O O O O O O O O O O O O O O B-PERSON O O B-NORP O O O B-PERSON O O O O O O O O O O O O O O	2995	{'B-PERSON': ['Κροῖσος'], 'B-NORP': ['Λυδῶν', 'Πέρσας'], 'B-LOC': ['Δελφοὺς'], 'B-PERSON': ['Κύρου']}	{'B-PERSON': ['Κροῖσος', 'Κύρου'], 'B-LOC': ['Λυδῶν', 'Δελφοὺς', 'Πέρσας']}	{'B-PERSON': ['Κροῖσος'], 'B-LOC': ['Δελφοὺς', 'Πέρσας'], 'B-GOD': ['Κύρου']}	{'B-PERSON': ['Κροῖσος'], 'B-LOC': ['Δελφοί'], 'B-ORG': ['Λυδοί'], 'B-LOC': ['Δελφοί'], 'B-LOC': ['Δελφοί']}
ταῦτά τε ἐπειρωτᾶν καὶ εἰ ἀχαρίστοισι νόμος εἶναι τοῖσι Ἑλληνικοῖσι θεοῖσι .	O O O O O O O O O B-NORP O O	2996	{'B-NORP': ['Ἑλληνικοῖσι'], 'B-GOD': ['θεοῖσι']}	{'B-GOD': ['θεοῖσι']}	{'B-NORP': ['Ἑλληνικοῖσι'], 'B-GOD': ['θεοῖσι']}	{'B-LOC': ['Ἑλληνικοῖσι'], 'B-GOD': ['θεοῖσι']}
Ἀπικομένοισι δὲ τοῖσι Λυδοῖσι καὶ λέγουσι τὰ ἐντεταλμένα τὴν Πυθίην λέγεται εἰπεῖν τάδε ·	O O O B-NORP O O O O B-PERSON I-PERSON O O O O	2997	{'B-NORP': ['Λυδοῖσι'], 'B-GOD': ['Πυθίην']}	{'B-NORP': ['Λυδοῖσι'], 'B-PERSON': ['Πυθίην']}	{'B-NORP': ['Λυδοῖσι'], 'B-ORG': ['Πυθίην']}	{'B-LOC': ['Λυδοῖσι'], 'B-ORG': ['Πυθίην']}
» Τὴν πεπρωμένην μοῖραν ἀδύνατά ἐστι ἀποφυγεῖν καὶ θεῷ .	O O O O O O O O O O	2998	{'B-GOD': ['θεῷ']}	{'B-GOD': ['θεῷ']}	{'B-GOD': ['θεῷ']}	{'B-PERSON': ['θεῷ']}
Κροῖσος δὲ πέμπτου γονέος ἁμαρτάδα ἐξέπλησε , ὃς ἐὼν δορυφόρος Ἡρακλειδέων δόλῳ γυναικηίῳ ἐπισπόμενος ἐφόνευσε τὸν δεσπότην καὶ ἔσχε τὴν ἐκείνου τιμὴν οὐδέν οἱ προσήκουσαν .	B-PERSON O O O O O O O O O B-NORP O O O O O O O O O O O O O O O	2999	{'B-PERSON': ['Κροῖσος'], 'B-PERSON': ['Ἡρακλειδέων']}	{'B-PERSON': ['Κροῖσος', 'Ἡρακλειδέων']}	{'B-PERSON': ['Κροῖσος'], 'B-NORP': ['Ἡρακλειδέων']}	{'B-PERSON': ['Κροῖσος', 'Ἡρακλειδέων']}
Προθυμεομένου δὲ Λοξίεω ὅκως ἂν κατὰ τοὺς παῖδας τοῦ Κροίσου γένοιτο τὸ Σαρδίων πάθος καὶ μὴ κατ' αὐτὸν Κροῖσον , οὐκ οἷός τε ἐγένετο παραγαγεῖν Μοίρας .	O O B-PERSON O O O O O O B-PERSON O O B-LOC O O O O O B-PERSON O O O O O O B-GOD O	3000	{'B-PERSON': ['Λοξίεω', 'Κροίσου', 'Κροῖσον'], 'B-LOC': ['Σαρδίων'], 'B-GOD': ['Μοίρας']}	{'B-GOD': ['Λοξίεω'], 'B-PERSON': ['Κροίσου', 'Κροῖσον'], 'B-LOC': ['Σαρδίων']}	{'B-PERSON': ['Κροῖσον'], 'B-LOC': ['Σαρδίων']}	{'B-PERSON': ['Λοξίεω', 'Κροῖσον', 'Μοίρας']}
Ὅσον δὲ ἐνέδωκαν αὗται , ἤνυσέ τε καὶ ἐχαρίσατό οἱ ·	O O O O O O O O O O O	3001	{	{}	{'O': ['Ὅσον', 'δὲ', 'ἐνέδωκαν', 'αὗται', 'ἤνυσέ', 'τε', 'καὶ', 'ἐχαρίσατό', 'οἱ']}	{'B-PERSON': ['Ὅσον', 'ἤνυσέ', 'οἱ']}
τρία γὰρ ἔτεα ἐπανεβάλετο τὴν Σαρδίων ἅλωσιν ·	O O O O O B-LOC O O	3002	{'B-LOC': ['Σαρδίων']}	{'B-LOC': ['Σαρδίων']}	{'B-LOC': ['Σαρδίων'], 'I-EVENT': ['ἅλωσιν']}	{'B-LOC': ['Σαρδίων']}
καὶ τοῦτο ἐπιστάσθω Κροῖσος , ὡς ὕστερον τοῖσι ἔτεσι τούτοισι ἁλοὺς τῆς πεπρωμένης .	O O O B-PERSON O O O O O O O O O O	3003	{'B-PERSON': ['Κροῖσος']}	{'B-PERSON': ['Κροῖσος']}	{'B-PERSON': ['Κροῖσος']}	{'B-PERSON': ['Κροῖσος']}
Δεύτερα δὲ τούτων καιομένῳ αὐτῷ ἐπήρκεσε .	O O O O O O O	3004	{}	{}	{}	{'B-PERSON': ['Δεύτερα', 'αὐτῷ']}
Κατὰ δὲ τὸ μαντήιον τὸ γενόμενον οὐκ ὀρθῶς Κροῖσος μέμφεται .	O O O O O O O O B-PERSON O O	3005	{'B-LOC': ['μαντήιον'], 'B-PERSON': ['Κροῖσος']}	{'B-PERSON': ['Κροῖσος']}	{'B-PERSON': ['Κροῖσος']}	{'B-PERSON': ['Κροῖσος']}
Προηγόρευε γάρ οἱ Λοξίης , ἢν στρατεύηται ἐπὶ Πέρσας , μεγάλην ἀρχὴν αὐτὸν καταλύσειν .	O O O B-PERSON O O O O B-NORP O O O O O O	3006	{'B-PERSON': ['Λοξίης'], 'B-NORP': ['Πέρσας']}	{'B-GOD': ['Λοξίης'], 'B-NORP': ['Πέρσας']}	{'B-NORP': ['Λοξίης', 'Πέρσας']}	{'B-PERSON': ['Λοξίης'], 'B-LOC': ['Πέρσας']}
Τὸν δὲ πρὸς ταῦτα χρῆν , εὖ μέλλοντα βουλεύεσθαι , ἐπειρέσθαι πέμψαντα κότερα τὴν ἑωυτοῦ ἢ τὴν Κύρου λέγοι ἀρχήν .	O O O O O O O O O O O O O O O O O B-PERSON O O O	3007	{'B-PERSON': ['Κύρου']}	{'B-PERSON': ['Κύρου']}	{'B-LOC': ['Κύρου']}	{'B-LOC': ['ἑωυτοῦ', 'Κύρου'], 'B-PERSON': ['ἐπειρέσθαι']}
Οὐ συλλαβὼν δὲ τὸ ῥηθὲν οὐδ ' ἐπανειρόμενος ἑωυτὸν αἴτιον ἀποφαινέτω .	O O O O O O O O O O O O	3008	{}	{}	{}	{'B-PERSON': ['Οὐ', 'αὐτός']}
[ ᾧ ] Καὶ τὸ τελευταῖον χρηστηριαζομένῳ [ εἶπε ] τὰ εἶπε Λοξίης περὶ ἡμιόνου , οὐδὲ τοῦτο συνέλαβε .	O O O O O O O O O O O O B-PERSON O O O O O O O	3009	{'B-GOD': ['Λοξίης']}	{'B-GOD': ['Λοξίης']}	{'B-LOC': ['Λοξίης']}	{'B-PERSON': ['Λοξίης']}
Ἦν γὰρ δὴ ὁ Κῦρος οὗτος ἡμίονος ·	O O O O B-PERSON O O O	3010	{'B-PERSON': ['Κῦρος']}	{'B-PERSON': ['Κῦρος']}	{'B-PERSON': ['Κῦρος']}	{'B-PERSON': ['Κῦρος']}
ἐκ γὰρ δυῶν οὐκ ὁμοεθνέων ἐγεγόνεε , μητρὸς ἀμείνονος , πατρὸς δὲ ὑποδεεστέρου ·	O O O O O O O O O O O O O O	3011	{}	{'B-NORP': ['οὐκ ὁμοεθνέων']}	{'B-NORP': ['δυῶν', 'οὐκ', 'ὁμοεθνέων']}	{'B-PERSON': ['ἐκ', 'γὰρ', 'δυῶν', 'οὐκ', 'ὁμοεθνέων', 'ἐγεγόνεε', 'μητρὸς', 'ἀμείνονος', 'πατρὸς', '
ἡ μὲν γὰρ ἦν Μηδὶς καὶ Ἀστυάγεος θυγάτηρ τοῦ Μήδων βασιλέος , ὁ δὲ Πέρσης τε ἦν καὶ ἀρχόμενος ὑπ' ἐκείνοισι , καὶ ἔνερθε ἐὼν τοῖσι ἅπασι δεσποίνῃ τῇ ἑωυτοῦ συνοίκεε .	O O O O B-PERSON O B-PERSON O O B-NORP O O O O B-PERSON O O O O O O O O O O O O O O O O O	3012	{'B-NORP': ['Μηδὶς', 'Πέρσης', 'Μήδων'], 'B-PERSON': ['Ἀστυάγεος']}	{'B-LOC': ['Μηδὶς'], 'B-PERSON': ['Ἀστυάγεος'], 'B-NORP': ['Μήδων', 'Πέρσης']}	{'B-PERSON': ['Μηδὶς', 'Ἀστυάγεος', 'Μήδων', 'Πέρσης']}	{'B-PERSON': ['Μηδὶς', 'Ἀστυάγεος', 'Μήδων', 'Πέρσης']}
« Ταῦτα μὲν ἡ Πυθίη ὑπεκρίνατο τοῖσι Λυδοῖσι , οἱ δὲ ἀνήνεικαν ἐς Σάρδις καὶ ἀπήγγειλαν Κροίσῳ .	O O O O B-PERSON O O B-NORP O O O O O B-LOC O O B-PERSON O	3013	{'B-PERSON': ['Πυθίη', 'Κροίσῳ'], 'B-NORP': ['Λυδοῖσι'], 'B-LOC': ['Σάρδις']}	{'B-LOC': ['Σάρδις'], 'B-PERSON': ['Κροίσῳ']}	{'B-LOC': ['Σάρδις'], 'B-PERSON': ['Κροίσῳ'], 'B-NORP': ['Λυδοῖσι']}	{'B-PERSON': ['Πυθίη', 'Κροίσῳ'], 'B-LOC': ['Σάρδις']}
Ὁ δὲ ἀκούσας συνέγνω ἑωυτοῦ εἶναι τὴν ἁμαρτάδα καὶ οὐ τοῦ θεοῦ .	O O O O O O O O O O O O O	3014	{'B-GOD': ['θεοῦ']}	{'B-GOD': ['θεοῦ']}	{'B-GOD': ['θεοῦ']}	{'B-PERSON': ['Ὁ δὲ ἀκούσας', 'οὐ τοῦ θεοῦ']}
Κατὰ μὲν δὴ τὴν Κροίσου τε ἀρχὴν καὶ Ἰωνίης τὴν πρώτην καταστροφὴν ἔσχε οὕτω .	O O O O B-PERSON O O O B-LOC O O O O O O	3015	{'B-PERSON': ['Κροίσου'], 'B-LOC': ['Ἰωνίης']}	{'B-PERSON': ['Κροίσου'], 'B-LOC': ['Ἰωνίης']}	{'B-LOC': ['Ἰωνίης'], 'B-PERSON': ['Κροίσου']}	{'B-LOC': ['Κροίσου', 'Ἰωνίης']}
Κροίσῳ δὲ ἔστι καὶ ἄλλα ἀναθήματα ἐν τῇ Ἑλλάδι πολλὰ καὶ οὐ τὰ εἰρημένα μοῦνα ·	B-PERSON O O O O O O O B-LOC O O O O O O O	3016	{'B-PERSON': ['Κροίσῳ'], 'B-LOC': ['Ἑλλάδι']}	{'B-PERSON': ['Κροίσῳ'], 'B-LOC': ['Ἑλλάδι']}	{'B-LOC': ['Ἑλλάδι']}	{'B-LOC': ['Ἑλλάδι'], 'B-PERSON': ['Κροίσῳ']}
ἐν μὲν γὰρ Θήβῃσι τῇσι Βοιωτῶν τρίπους χρύσεος , τὸν ἀνέθηκε τῷ Ἀπόλλωνι τῷ Ἰσμηνίῳ , ἐν δὲ Ἐφέσῳ αἵ τε βόες αἱ χρύσεαι καὶ τῶν κιόνων αἱ πολλαί , ἐν δὲ Προνηίης τῆς ἐν Δελφοῖσι ἀσπὶς χρυσέη μεγάλη .	O O O B-LOC O B-NORP O O O O O O B-GOD O B-NORP O O O B-NORP O O O O O O O O O O O O O B-LOC O O B-LOC O O O O	3017	{'B-LOC': ['Θήβῃσι', 'Ἐφέσῳ', 'Δελφοῖσι'], 'B-NORP': ['Βοιωτῶν'], 'B-GOD': ['Ἀπόλλωνι'], 'B-PER	{'B-LOC': ['Θήβῃσι', 'Ἐφέσῳ', 'Προνηίης', 'Δελφοῖσι'], 'B-GOD': ['Ἀπόλλωνι'], 'B-ORG': ['Βοιωτῶν']}	{'B-LOC': ['Θήβῃσι', 'Βοιωτῶν', 'Ἐφέσῳ', 'Προνηίης', 'Δελφοῖσι'], 'B-GOD': ['Ἀπόλλωνι', 'Ἰσμηνί	{'B-LOC': ['Θήβῃσι', 'Βοιωτῶν', 'Ἐφέσῳ', 'Προνηίης', 'Δελφοῖσι'], 'B-ORG': ['Ἀπόλλωνι', 'Ἰσμηνίῳ']}
Ταῦτα μὲν καὶ ἔτι ἐς ἐμὲ ἦν περιεόντα , τὰ δ' ἐξαπόλωλε [ τὰ ] τῶν ἀναθημάτων ·	O O O O O O O O O O O O O O O O O O	3018	"Πρότασις: Ταῦτα μὲν καὶ ἔτι ἐς ἐμὲ ἦν περιεόντα , τὰ δ' ἐξαπόλωλε [ τὰ ] τῶν ἀναθημάτων ·
Παραγω"	{'B-O': ['Ταῦτα', 'μὲν', 'καὶ', 'ἔτι', 'ἐς', 'ἐμὲ', 'ἦν', 'περιεόντα', 'τὰ', 'δ\'', 'ἐξαπόλωλε', '[',	{}	{'B-LOC': ['ἐς ἐμὲ', 'ἐξαπόλωλε'], 'B-PERSON': ['ἐμὲ']}
Τὰ μέν νυν ἔς τε Δελφοὺς καὶ ἐς τοῦ Ἀμφιάρεω ἀνέθηκε οἰκήιά τε ἐόντα καὶ τῶν πατρωίων χρημάτων ἀπαρχήν , τὰ δὲ ἄλλα ἀναθήματα ἐξ ἀνδρὸς ἐγένετο οὐσίης ἐχθροῦ , ὅς οἱ πρὶν ἢ βασιλεῦσαι ἀντιστασιώτης κατεστήκεε συσπεύδων Πανταλέοντι γενέσθαι τὴν Λυδῶν ἀρχήν .	O O O O O B-NORP O O O B-PERSON O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-PERSON O O B-NORP O O	3019	{'B-LOC': ['Δελφοὺς'], 'B-GOD': ['Ἀμφιάρεω'], 'B-PERSON': ['Πανταλέοντι'], 'B-NORP': ['Λυδῶν']}	{'B-LOC': ['Δελφοὺς'], 'B-PERSON': ['Ἀμφιάρεω', 'Πανταλέοντι']}	{'B-LOC': ['Δελφοὺς', 'Ἀμφιάρεω', 'Λυδῶν'], 'B-PERSON': ['Πανταλέοντι']}	{'B-LOC': ['Δελφοί', 'Ἀμφιάρεω'], 'B-ORG': ['Λυδοί']}
Ὁ δὲ Πανταλέων ἦν Ἀλυάττεω μὲν παῖς , Κροίσου δὲ ἀδελφεὸς οὐκ ὁμομήτριος ·	O O B-PERSON O B-PERSON O O O B-PERSON O O O O O	3020	{'B-PERSON': ['Πανταλέων', 'Ἀλυάττεω', 'Κροίσου']}	{'B-PERSON': ['Πανταλέων', 'Ἀλυάττεω', 'Κροίσου']}	{'B-PERSON': ['Πανταλέων', 'Κροίσου']}	{'B-PERSON': ['Πανταλέων', 'Ἀλυάττεω', 'Κροίσου']}
Κροῖσος μὲν γὰρ ἐκ Καείρης ἦν γυναικὸς Ἀλυάττῃ , Πανταλέων δὲ ἐξ Ἰάδος .	B-PERSON O O O B-PERSON O O B-PERSON O B-PERSON O O B-PERSON O	3021	{'B-PERSON': ['Κροῖσος', 'Πανταλέων'], 'B-LOC': ['Καείρης', 'Ἰάδος'], 'B-PERSON': ['Ἀλυάττῃ']}	{'B-PERSON': ['Κροῖσος', 'Πανταλέων', 'Ἀλυάττης'], 'B-LOC': ['Καείρης', 'Ἰάδος']}	{'B-PERSON': ['Κροῖσος', 'Πανταλέων'], 'B-LOC': ['Καείρης', 'Ἰάδος'], 'B-ORG': ['Ἀλυάττῃ']}	{'B-PERSON': ['Κροῖσος', 'Πανταλέων'], 'B-LOC': ['Καείρης', 'Ἰάδος']}
Ἐπείτε δὲ δόντος τοῦ πατρὸς ἐκράτησε τῆς ἀρχῆς ὁ Κροῖσος , τὸν ἄνθρωπον τὸν ἀντιπρήσσοντα ἐπὶ κνάφου ἕλκων διέφθειρε , τὴν δὲ οὐσίην αὐτοῦ ἔτι πρότερον κατιρώσας τότε τρόπῳ τῷ εἰρημένῳ ἀνέθηκε ἐς τὰ εἴρηται .	O O O O O O O O O B-PERSON O O O O O O O O O O O O O O O O O O O O O O O O O O	3022	{'B-PERSON': ['Κροῖσος']}	{'B-PERSON': ['Κροῖσος']}	{'B-PERSON': ['Κροῖσος']}	{'B-PERSON': ['Κροῖσος']}
Καὶ περὶ μὲν ἀναθημάτων τοσαῦτα εἰρήσθω Θώματα δὲ γῆ 〈 ἡ 〉 Λυδίη ἐς συγγραφὴν οὐ μάλα ἔχει , οἷά τε καὶ ἄλλη χώρη , πάρεξ τοῦ ἐκ τοῦ Τμώλου καταφερομένου ψήγματος .	O O O O O O O O O O O O B-LOC O O O O O O O O O O O O O O O O B-PERSON O O O	3023	{'B-LOC': ['Λυδίη', 'Τμώλου']}	{'B-LOC': ['Λυδίη', 'Τμώλου']}	{'B-LOC': ['Λυδίη', 'Τμώλου']}	{'B-LOC': ['Λυδίη'], 'B-ORG': ['Θώματα']}
Ἓν δὲ ἔργον πολλὸν μέγιστον παρέχεται χωρὶς τῶν τε Αἰγυπτίων ἔργων καὶ τῶν Βαβυλωνίων ·	O O O O O O O O O B-NORP O O O B-NORP O	3024	{'B-NORP': ['Αἰγυπτίων', 'Βαβυλωνίων']}	{'B-NORP': ['Αἰγυπτίων', 'Βαβυλωνίων']}	{'B-LOC': ['Αἰγυπτίων', 'Βαβυλωνίων']}	{'B-LOC': ['Ἀἰγύπτιοι', 'Βαβυλωνίοι']}
ἔστι αὐτόθι Ἀλυάττεω τοῦ Κροίσου πατρὸς σῆμα , τοῦ ἡ κρηπὶς μέν ἐστι λίθων μεγάλων , τὸ δὲ ἄλλο σῆμα χῶμα γῆς .	O O B-PERSON O B-PERSON O O O O O O O O O O O O O O O O O O	3025	{'B-PERSON': ['Ἀλυάττεω', 'Κροίσου']}	{'B-PERSON': ['Ἀλυάττεω', 'Κροίσου']}	{'B-LOC': ['Ἀλυάττεω'], 'B-PERSON': ['Κροίσου']}	{'B-PERSON': ['Ἀλυάττεω', 'Κροίσου'], 'B-LOC': ['ἀὐτόθι']}
Ἐξεργάσαντο δέ μιν οἱ ἀγοραῖοι ἄνθρωποι καὶ οἱ χειρώνακτες καὶ αἱ ἐνεργαζόμεναι παιδίσκαι .	O O O O O O O O O O O O O O	3026	{}	{'B-NORP': ['ἀγοραῖοι ἄνθρωποι', 'χειρώνακτες', 'ἐνεργαζόμεναι παιδίσκαι']}	{'B-NORP': ['ἀγοραῖοι', 'ἄνθρωποι', 'χειρώνακτες', 'ἐνεργαζόμεναι', 'παιδίσκαι']}	{'B-PERSON': ['ἄνθρωποι', 'ἄνθρωποι', 'ἄνθρωποι', 'ἄνθρωποι'], 'B-ORG': ['ἀγοραῖοι'], 'B-ORG': ['χειρώνακτες'], 'B-ORG':
Οὖροι δὲ πέντε ἐόντες ἔτι καὶ ἐς ἐμὲ ἦσαν ἐπὶ τοῦ σήματος ἄνω , καί σφι γράμματα ἐνεκεκόλαπτο τὰ ἕκαστοι ἐξεργάσαντο ·	O O O O O O O O O O O O O O O O O O O O O O	3027	`{}`	{'B-PERSON': ['ἐμὲ']}	{'O': ['Οὖροι', 'πέντε', 'ἐόντες', 'ἐς', 'ἐμὲ', 'ἦσαν', 'ἐπὶ', 'τοῦ', 'σήματος', 'ἄνω', 'καί', 'σφι', 'γράμ	{'B-PERSON': ['Οὖροι'], 'B-ORG': ['ἐμὲ']}
καὶ ἐφαίνετο μετρεόμενον τὸ τῶν παιδισκέων ἔργον ἐὸν μέγιστον .	O O O O O O O O O O	3028	{}	{'B-O': ['καὶ', 'ἐφαίνετο', 'μετρεόμενον', 'τὸ', 'ἔργον', 'ἐὸν', 'μέγιστον']}	{}	{'B-LOC': ['τῶν παιδισκέων'], 'B-ORG': ['τῶν παιδισκέων']}
Τοῦ γὰρ δὴ Λυδῶν δήμου αἱ θυγατέρες πορνεύονται πᾶσαι , συλλέγουσαι σφίσι φερνάς , ἐς ὃ ἂν συνοικήσωσι τοῦτο ποιεῦσαι ·	O O O B-NORP O O O O O O O O O O O O O O O O O	3029	{'B-NORP': ['Λυδῶν']}	{'B-NORP': ['Λυδῶν']}	{'B-NORP': ['Λυδῶν'], 'B-LOC': ['δήμου']}	{'B-LOC': ['Λυδῶν'], 'B-PERSON': ['θυγατέρες']}
ἐκδιδοῦσι δὲ αὐταὶ ἑωυτάς .	O O O O O	3030	{'O': ['ἐκδιδοῦσι', 'δὲ', 'αὐταὶ', 'ἑωυτάς', '.']}	{}	{}	{'B-LOC': ['ἑωυτάς']}
Ἡ μὲν δὴ περίοδος τοῦ σήματός εἰσι στάδιοι ἓξ καὶ δύο πλέθρα , τὸ δὲ εὖρός ἐστι πλέθρα τρία καὶ δέκα ·	O O O O O O O O O O O O O O O O O O O O O O	3031	{}	{'B-UNIT': ['στάδιοι', 'πλέθρα', 'πλέθρα']}	{}	{'B-PERSON': ['Ἡ'], 'B-ORG': ['μὲν'], 'B-LOC': ['δὴ'], 'B-PERSON': ['περίοδος'], 'B-ORG': ['τοῦ'], 'B-PERSON': ['σήματός'], 'B-
λίμνη δὲ ἔχεται τοῦ σήματος μεγάλη , τὴν λέγουσι Λυδοὶ αἰείναον εἶναι ·	O O O O O O O O O B-NORP O O O	3032	{'B-NORP': ['Λυδοὶ']}	{'B-LOC': ['Λυδοὶ']}	{'B-LOC': ['λίμνη'], 'B-NORP': ['Λυδοὶ']}	{'B-LOC': ['λίμνη'], 'B-ORG': ['Λυδοὶ']}
καλέεται δὲ αὕτη Γυγαίη .	O O O B-LOC O	3033	{'B-PERSON': ['Γυγαίη']}	{'B-LOC': ['Γυγαίη']}	{'B-LOC': ['Γυγαίη']}	{'B-PERSON': ['Γυγαίη']}
Τοῦτο μὲν δὴ τοιοῦτό ἐστι .	O O O O O O	3034	{}	{}	{}	{'B-LOC': ['Τοῦτο']}
Λυδοὶ δὲ νόμοισι μὲν παραπλησίοισι χρέωνται καὶ Ἕλληνες , χωρὶς ἢ ὅτι τὰ θήλεα τέκνα καταπορνεύουσι .	B-NORP O O O O O O B-NORP O O O O O O O O O	3035	{'B-NORP': ['Λυδοὶ', 'Ἕλληνες']}	{'B-NORP': ['Λυδοὶ', 'Ἕλληνες']}	{'B-NORP': ['Λυδοὶ', 'Ἕλληνες']}	{'B-LOC': ['Λυδοὶ', 'Ἕλληνες'], 'B-NORP': ['Λυδοὶ', 'Ἕλληνες']}
Πρῶτοι δὲ ἀνθρώπων τῶν ἡμεῖς ἴδμεν νόμισμα χρυσοῦ καὶ ἀργύρου κοψάμενοι ἐχρήσαντο , πρῶτοι δὲ καὶ κάπηλοι ἐγένοντο .	O O O O O O O O O O O O O O O O O O O	3036	{}	{'B-PERSON': []}	{'B-NORP': ['ἡμεῖς'], 'B-ORG': ['κάπηλοι']}	{'B-PERSON': ['ἡμεῖς'], 'B-ORG': ['ἀνθρώπων']}
Φασὶ δὲ αὐτοὶ Λυδοὶ καὶ τὰς παιγνίας τὰς νῦν σφίσι τε καὶ Ἕλλησι κατεστεώσας ἑωυτῶν ἐξεύρημα γενέσθαι .	O O O B-NORP O O O O O O O O B-NORP O O O O O	3037	{'B-NORP': ['Λυδοὶ', 'Ἕλλησι']}	{'B-NORP': ['Λυδοὶ', 'Ἕλλησι']}	{'B-NORP': ['Λυδοὶ', 'Ἕλλησι']}	{'B-LOC': ['Λυδοὶ', 'Ἕλλησι'], 'B-ORG': ['Ἕλλησι']}
Ἅμα δὲ ταύτας τε ἐξευρεθῆναι παρὰ σφίσι λέγουσι καὶ Τυρσηνίην ἀποικίσαι , ὧδε περὶ αὐτῶν λέγοντες .	O O O O O O O O O B-LOC O O O O O O O	3038	{'B-LOC': ['Τυρσηνίην']}	{'B-LOC': ['Τυρσηνίην']}	{'B-LOC': ['Τυρσηνίην']}	{'B-LOC': ['Τυρσηνίην'], 'B-PERSON': ['σφίσι']}
Ἐπὶ Ἄτυος τοῦ Μάνεω βασιλέος σιτοδείην ἰσχυρὴν ἀνὰ τὴν Λυδίην πᾶσαν γενέσθαι ·	O B-PERSON O B-PERSON O O O O O B-LOC O O O	3039	{'B-PERSON': ['Ἄτυος', 'Μάνεω'], 'B-LOC': ['Λυδίην']}	{'B-PERSON': ['Ἄτυος', 'Μάνεω'], 'B-LOC': ['Λυδίην']}	{'B-PERSON': ['Ἄτυος', 'Μάνεω'], 'B-LOC': ['Λυδίην']}	{'B-LOC': ['Λυδίην'], 'B-PERSON': ['Μάνεω']}
καὶ τοὺς Λυδοὺς τέως μὲν διάγειν λιπαρέοντας , μετὰ δέ , ὡς οὐ παύεσθαι , ἄκεα δίζησθαι , ἄλλον δὲ ἄλλο ἐπιμηχανᾶσθαι αὐτῶν .	O O B-NORP O O O O O O O O O O O O O O O O O O O O O	3040	{'B-NORP': ['Λυδοὺς']}	{'B-NORP': ['Λυδοὺς']}	{'B-NORP': ['Λυδοὺς']}	{'B-LOC': ['Λυδοὺς']}
Ἐξευρεθῆναι δὴ ὦν τότε καὶ τῶν κύβων καὶ τῶν ἀστραγάλων καὶ τῆς σφαίρης καὶ τῶν ἀλλέων πασέων παιγνιέων τὰ εἴδεα , πλὴν πεσσῶν ·	O O O O O O O O O O O O O O O O O O O O O O O O	3041		{'B-O': ['Ἐξευρεθῆναι', 'δὴ', 'ὦν', 'τότε', 'καὶ', 'τῶν', 'καὶ', 'τῶν', 'καὶ', 'τῆς', 'καὶ', 'τῶν', 'ἀλλ	{}	{'B-LOC': ['Ἐξευρεθῆναι'], 'B-ORG': ['τῶν κύβων', 'τῶν ἀστραγάλων', 'τῆς σφαίρης', 'τῶν ἀλλέων πασέων παιγνιέων'],
τούτων γὰρ ὦν τὴν ἐξεύρεσιν οὐκ οἰκηιοῦνται Λυδοί .	O O O O O O O B-NORP O	3042	{'B-NORP': ['Λυδοί']}	{'B-NORP': ['Λυδοί']}	{'B-NORP': ['Λυδοί']}	{'B-LOC': ['Λυδοί']}
Ποιέειν δὲ ὧδε πρὸς τὸν λιμὸν ἐξευρόντας ·	O O O O O O O O	3043	{'B-EVENT': ['λιμὸν']}	{}	{}	{'B-LOC': ['Ποιέειν', 'ὧδε', 'πρὸς', 'τὸν', 'λιμὸν', 'ἐξευρόντας']}
τὴν μὲν ἑτέρην τῶν ἡμερέων παίζειν πᾶσαν , ἵνα δὴ μὴ ζητέοιεν σιτία , τὴν δὲ ἑτέρην σιτέεσθαι παυομένους τῶν παιγνιέων .	O O O O O O O O O O O O O O O O O O O O O O	3044	{}	{}	{}	{'B-LOC': ['ἑτέρην', 'ἑτέρην'], 'B-PERSON': ['μὲν', 'δὲ']}
