sentence	gold	id	gpt-4o	llama-v3p1-405b-instruct	gpt-4o-mini	llama-v3p1-8b-instruct
Ἐνθεῦτεν δὲ ἤισαν ἐπ' Αἴγυπτον .	O O O O B-LOC O	3107	{'B-LOC': ['Αἴγυπτον']}	{'B-LOC': ['Αἴγυπτον']}	{}	{'B-LOC': ['Αἴγυπτον']}
Καὶ ἐπείτε ἐγένοντο ἐν τῇ Παλαιστίνῃ Συρίῃ , Ψαμμήτιχός σφεας Αἰγύπτου βασιλεὺς ἀντιάσας δώροισί τε καὶ λιτῇσι ἀποτρέπει τὸ προσωτέρω μὴ πορεύεσθαι .	O O O O O B-LOC B-LOC O B-PERSON O B-LOC O O O O O O O O O O O O	3108	{'B-LOC': ['Παλαιστίνῃ', 'Συρίῃ'], 'B-PERSON': ['Ψαμμήτιχός'], 'B-NORP': ['Αἰγύπτου']}	{'B-LOC': ['Παλαιστίνῃ', 'Αἰγύπτου'], 'B-PERSON': ['Ψαμμήτιχός']}	{'LOC': ['Παλαιστίνῃ', 'Συρίῃ'], 'PERSON': ['Ψαμμήτιχος'], 'ORG': ['Αἰγύπτου']}	{'B-GOD': [], 'LOC': ['Παλαιστίνῃ', 'Συρίῃ', 'Αἰγύπτου'], 'GOD': [], 'ORG': [], 'NORP': [], 'WORK': [], 'EVENT': [], 'PERSON': ['Ψαμ
Οἱ δὲ ἐπείτε ἀναχωρέοντες ὀπίσω ἐγίνοντο τῆς Συρίης ἐν Ἀσκάλωνι πόλι , τῶν πλεόνων Σκυθέων παρεξελθόντων ἀσινέων , ὀλίγοι τινὲς αὐτῶν ὑπολειφθέντες ἐσύλησαν τῆς Οὐρανίης Ἀφροδίτης τὸ ἱρόν .	O O O O O O O B-LOC O B-LOC O O O O B-NORP O O O O O O O O O B-GOD I-GOD O O O	3109	{'LOC': ['Συρίης', 'Ἀσκάλωνι'], 'NORP': ['Σκυθέων'], 'GOD': ['Οὐρανίης Ἀφροδίτης']}	{'B-LOC': ['Συρίης', 'Ἀσκάλωνι'], 'B-GOD': ['Οὐρανίης Ἀφροδίτης']}	{'LOC': ['Συρίης', 'Ἀσκάλωνι'], 'NORP': ['Σκυθέων'], 'GOD': ['Οὐρανίης', 'Ἀφροδίτης']}	{'B-GOD': ['Οὐρανίης Ἀφροδίτης']}
Ἔστι δὲ τοῦτο τὸ ἱρόν , ὡς ἐγὼ πυνθανόμενος εὑρίσκω , πάντων ἀρχαιότατον ἱρῶν , ὅσα ταύτης τῆς θεοῦ ·	O O O O O O O O O O O O O O O O O O O O	3110	{'B-ORG': ['ἱρόν'], 'B-PERSON': ['ἐγὼ'], 'B-GOD': ['θεοῦ']}	{'B-GOD': ['τῆς θεοῦ']}	{'B-GOD': ['θεοῦ']}	{'B-GOD': ['θεοῦ']}
καὶ γὰρ τὸ ἐν Κύπρῳ ἱρὸν ἐνθεῦτεν ἐγένετο , ὡς αὐτοὶ Κύπριοι λέγουσι , καὶ τὸ ἐν Κυθήροισι Φοίνικές εἰσι οἱ ἱδρυσάμενοι ἐκ ταύτης τῆς Συρίης ἐόντες .	O O O O B-LOC O O O O O O B-NORP O O O O O B-LOC B-NORP O O O O O O B-LOC O O	3111	{'B-LOC': ['Κύπρῳ', 'Κυθήροισι', 'Συρίης'], 'B-NORP': ['Κύπριοι', 'Φοίνικές']}	"{'B-LOC': ['Κύπρῳ', 'Κυθήροισι', 'Συρίης']} 
{'B-NORP': ['Κύπριοι', 'Φοίνικές']}"	{'LOC': ['Κύπρῳ', 'Κυθήροισι', 'Συρίης'], 'NORP': ['Κύπριοι', 'Φοίνικές']}	{'B-GOD': ['Φοίνικές']}
Τοῖσι δὲ τῶν Σκυθέων συλήσασι τὸ ἱρὸν τὸ ἐν Ἀσκάλωνι καὶ τοῖσι τούτων αἰεὶ ἐκγόνοισι ἐνέσκηψε ἡ θεὸς θήλεαν νοῦσον ·	O O O B-NORP O O O O O B-LOC O O O O O O O O O O O	3112	{'NORP': ['Σκυθέων'], 'LOC': ['Ἀσκάλωνι'], 'GOD': ['θεὸς']}	{'B-LOC': ['Ἀσκάλωνι'], 'B-GOD': ['ἡ θεὸς'], 'B-NORP': ['Σκυθέων']}	{'LOC': ['Ἀσκάλων', 'Σκυθέων'], 'GOD': ['θεὸς']}	{'B-GOD': ['θεός']}
ὥστε ἅμα λέγουσί τε οἱ Σκύθαι διὰ τοῦτό σφεας νοσέειν , καὶ ὁρᾶν πάρεστι αὐτοῖσι τοῖσι ἀπικνεομένοισι ἐς τὴν Σκυθικὴν χώρην ὡς διακέαται τοὺς καλέουσι Ἐνάρεας οἱ Σκύθαι .	O O O O O B-NORP O O O O O O O O O O O O O B-NORP O O O O O B-NORP O B-NORP O	3113	{'B-NORP': ['Σκύθαι'], 'B-LOC': ['Σκυθικὴν'], 'B-PERSON': ['Ἐνάρεας'], 'B-NORP': ['Σκύθαι']}	{'B-NORP': ['Σκύθαι'], 'B-LOC': ['Σκυθικὴν χώρην']}	{'NORP': ['Σκύθαι'], 'LOC': ['Σκυθικὴν χώρην'], 'GOD': ['Ἐνάρεας']}	{'B-GOD': ['Ἐνάρεας']}
Ἐπὶ μέν νυν ὀκτὼ καὶ εἴκοσι ἔτεα ἦρχον τῆς Ἀσίης οἱ Σκύθαι , καὶ τὰ πάντα σφι ὑπό τε ὕβριος καὶ ὀλιγωρίης ἀνάστατα ἦν .	O O O O O O O O O B-LOC O B-NORP O O O O O O O O O O O O O	3114	{'B-LOC': ['Ἀσίης'], 'B-NORP': ['Σκύθαι']}	{'B-NORP': ['Σκύθαι'], 'B-LOC': ['Ἀσίης']}	{'B-LOC': ['Ἀσίης'], 'B-NORP': ['Σκύθαι']}	{'B-GOD': [], 'B-LOC': ['Ἀσίης'], 'B-GOD': [], 'B-ORG': [], 'B-NORP': ['Σκύθαι'], 'B-WORK': [], 'B-EVENT': [], 'B-PERSON': [], 'B-L
Χωρὶς μὲν γὰρ φόρον ἔπρησσον παρ' ἑκάστων τὸ ἑκάστοισι ἐπέβαλλον , χωρὶς δὲ τοῦ φόρου ἥρπαζον περιελαύνοντες τοῦτο ὅ τι ἔχοιεν ἕκαστοι .	O O O O O O O O O O O O O O O O O O O O O O O	3115	{}	{'O': []}	{}	{'B-GOD': [], 'B-LOC': ['Χωρὶς'], 'B-GOD': ['Χάριτες'], 'B-LOC': ['ἑκάστων'], 'B-GOD': ['Πόθος'], 'B-LOC': ['ἑκάστοισι'],
Καὶ τούτων μὲν τοὺς πλέονας Κυαξάρης τε καὶ Μῆδοι ξεινίσαντες καὶ καταμεθύσαντες κατεφόνευσαν , καὶ οὕτω ἀνεσώσαντο τὴν ἀρχὴν Μῆδοι καὶ ἐπεκράτεον τῶν περ καὶ πρότερον , καὶ τήν τε Νίνον εἷλον ( ὡς δὲ εἷλον , ἐν ἑτέροισι λόγοισι δηλώσω ) καὶ τοὺς Ἀσσυρίους ὑποχειρίους ἐποιήσαντο πλὴν τῆς Βαβυλωνίης μοίρης .	O O O O O B-PERSON O O B-NORP O O O O O O O O O O B-NORP O O O O O O O O O O B-PERSON O O O O O O O O O O O O O B-NORP O O O O B-LOC O O	3116	{'B-PERSON': ['Κυαξάρης'], 'B-NORP': ['Μῆδοι', 'Μῆδοι', 'Ἀσσυρίους'], 'B-LOC': ['Νίνον', 'Βαβυλωνίης']}	{'B-PERSON': ['Κυαξάρης'], 'B-LOC': ['Νίνον', 'Βαβυλωνίης'], 'B-NORP': ['Μῆδοι', 'Ἀσσυρίους']}	{'B-PERSON': ['Κυαξάρης'], 'B-NORP': ['Μῆδοι', 'Ἀσσυρίους'], 'B-LOC': ['Βαβυλωνίης'], 'B-WORK': ['Νίνον']}	{'B-GOD': [], 'B-LOC': ['Μῆδοι'], 'B-GOD': ['Πόθος'], 'B-ORG': [], 'B-NORP': ['Μῆδοι'], 'B-WORK': [], 'B-EVENT': [], 'B-PERSON': ['
Μετὰ δὲ ταῦτα Κυαξάρης μέν , βασιλεύσας τεσσεράκοντα ἔτεα σὺν τοῖσι Σκύθαι ἦρξαν , τελευτᾷ .	O O O B-PERSON O O O O O O O B-NORP O O O O	3117	{'B-PERSON': ['Κυαξάρης'], 'B-NORP': ['Σκύθαι']}	{'B-PERSON': ['Κυαξάρης'], 'B-NORP': ['Σκύθαι']}	{'B-PERSON': ['Κυαξάρης'], 'B-NORP': ['Σκύθαι']}	{'B-PERSON': ['Κυαξάρης']}
Ἐκδέκεται δὲ Ἀστυάγης ὁ Κυαξάρεω παῖς τὴν βασιληίην .	O O B-PERSON O B-PERSON O O O O	3118	{'B-PERSON': ['Ἀστυάγης', 'Κυαξάρεω']}	{'B-PERSON': ['Ἀστυάγης', 'Κυαξάρεω']}	{'B-PERSON': ['Ἀστυάγης'], 'I-PERSON': ['Κυαξάρεω']}	{'B-GOD': [], 'LOC': [], 'GOD': [], 'ORG': [], 'NORP': [], 'WORK': [], 'EVENT': [], 'PERSON': ['Ἀστυάγης', 'Κυαξάρεω'], 'LANGUAGE': []}
Καί οἱ ἐγένετο θυγάτηρ τῇ οὔνομα ἔθετο Μανδάνην , τὴν ἐδόκεε Ἀστυάγης ἐν τῷ ὕπνῳ οὐρῆσαι τοσοῦτον ὥστε πλῆσαι μὲν τὴν ἑωυτοῦ πόλιν , ἐπικατακλύσαι δὲ καὶ τὴν Ἀσίην πᾶσαν .	O O O O O O O B-PERSON O O O B-PERSON O O O O O O O O O O O O O O O O B-LOC O O	3119	{'B-PERSON': ['Μανδάνην', 'Ἀστυάγης'], 'B-LOC': ['Ἀσίην']}	{'B-PERSON': ['Ἀστυάγης', 'Μανδάνην'], 'B-LOC': ['Ἀσίην']}	{'PERSON': ['Μανδάνην', 'Ἀστυάγης'], 'LOC': ['Ἀσίην']}	{'B-GOD': [], 'LOC': ['Ἀσίην'], 'GOD': [], 'ORG': [], 'NORP': [], 'WORK': [], 'EVENT': [], 'PERSON': ['Ἀστυάγης'], 'LANGUAGE': []}
Ὑπερθέμενος δὲ τῶν μάγων τοῖσι ὀνειροπόλοισι τὸ ἐνύπνιον , ἐφοβήθη παρ' αὐτῶν αὐτὰ ἕκαστα μαθών .	O O O O O O O O O O O O O O O O	3120	{'B-NORP': ['μάγων']}	{'B-NORP': ['μάγων']}	{'B-NORP': ['μάγων']}	{'B-GOD': ['Ὑπερθέμενος']}
Μετὰ δὲ τὴν Μανδάνην ταύτην ἐοῦσαν ἤδη ἀνδρὸς ὡραίην Μήδων μὲν τῶν ἑωυτοῦ ἀξίων οὐδενὶ διδοῖ γυναῖκα , δεδοικὼς τὴν ὄψιν , ὁ δὲ Πέρσῃ διδοῖ τῷ οὔνομα ἦν Καμβύσης , τὸν εὕρισκε οἰκίης μὲν ἐόντα ἀγαθῆς , τρόπου δὲ ἡσυχίου , πολλῷ ἔνερθε ἄγων αὐτὸν μέσου ἀνδρὸς Μήδου .	O O O B-PERSON O O O O O B-NORP O O O O O O O O O O O O O O B-PERSON O O O O B-PERSON O O O O O O O O O O O O O O O O O O B-PERSON O	3121	{'B-PERSON': ['Μανδάνην', 'Καμβύσης'], 'B-NORP': ['Μήδων', 'Πέρσῃ']}	{'B-NORP': ['Μήδων', 'Πέρσῃ'], 'B-PERSON': ['Μανδάνην', 'Καμβύσης']}	{'B-PERSON': ['Καμβύσης'], 'B-NORP': ['Μήδων', 'Πέρσῃ']}	{'B-GOD': [], 'B-LOC': [], 'B-GOD': [], 'B-ORG': [], 'B-NORP': ['Μήδων'], 'B-WORK': [], 'B-EVENT': [], 'B-PERSON': ['Καμβύσης'], 'B-LANGUAGE
Συνοικεούσης δὲ τῷ Καμβύσῃ τῆς Μανδάνης ὁ Ἀστυάγης τῷ πρώτῳ ἔτεϊ εἶδε ἄλλην ὄψιν ·	O O O B-PERSON O B-PERSON O B-PERSON O O O O O O O	3122	{'B-PERSON': ['Καμβύσῃ', 'Μανδάνης', 'Ἀστυάγης']}	{'B-PERSON': ['Καμβύσῃ', 'Ἀστυάγης', 'Μανδάνης']}	{'B-PERSON': ['Καμβύσῃ', 'Ἀστυάγης'], 'B-LOC': ['Μανδάνης']}	{'B-GOD': [], 'B-LOC': ['Καμβύσῃ', 'Μανδάνης'], 'B-PERSON': ['Ἀστυάγης']}
ἐδόκεε [ δέ ] οἱ ἐκ τῶν αἰδοίων τῆς θυγατρὸς ταύτης φῦναι ἄμπελον , τὴν δὲ ἄμπελον ἐπισχεῖν τὴν Ἀσίην πᾶσαν .	O O O O O O O O O O O O O O O O O O O B-LOC O O	3123	{'B-LOC': ['Ἀσίην']}	{'B-LOC': ['Ἀσίην']}	{'LOC': ['Ἀσίην']}	{'B-GOD': ['Ἀσίη']}
Ἰδὼν δὲ τοῦτο καὶ ὑπερθέμενος τοῖσι ὀνειροπόλοισι μετεπέμψατο ἐκ τῶν Περσέων τὴν θυγατέρα ἐπίτοκα ἐοῦσαν , ἀπικομένην δὲ ἐφύλασσε βουλόμενος τὸ γεννώμενον ἐξ αὐτῆς διαφθεῖραι ·	O O O O O O O O O O B-NORP O O O O O O O O O O O O O O O	3124	{'B-NORP': ['Περσέων'], 'B-PERSON': ['θυγατέρα']}	{'B-NORP': ['Περσέων']}	{'NORP': ['Περσέων']}	{'B-GOD': ['ἀπικομένην']}
ἐκ γάρ οἱ τῆς ὄψιος τῶν μάγων οἱ ὀνειροπόλοι ἐσήμαινον ὅτι μέλλοι ὁ τῆς θυγατρὸς αὐτοῦ γόνος βασιλεύσειν ἀντὶ ἐκείνου .	O O O O O O O O O O O O O O O O O O O O O	3125	{'B-PERSON': ['μάγων'], 'B-NORP': ['ὀνειροπόλοι']}	{'B-NORP': ['μάγων']}	{'B-NORP': ['μάγων'], 'B-PERSON': ['θυγατρὸς']}	{'B-GOD': ['ὄψιος']}
Ταῦτα δὴ ὦν φυλασσόμενος ὁ Ἀστυάγης , ὡς ἐγένετο ὁ Κῦρος , καλέσας Ἅρπαγον , ἄνδρα οἰκήιον καὶ πιστότατόν τε Μήδων καὶ πάντων ἐπίτροπον τῶν ἑωυτοῦ , ἔλεγέ οἱ τοιάδε ·	O O O O O B-PERSON O O O O B-PERSON O O B-PERSON O O O O O O B-NORP O O O O O O O O O O	3126	{'B-PERSON': ['Ἀστυάγης', 'Κῦρος', 'Ἅρπαγον'], 'B-NORP': ['Μήδων']}	{'B-PERSON': ['Ἀστυάγης', 'Κῦρος', 'Ἅρπαγον'], 'B-NORP': ['Μήδων']}	{'PERSON': ['Ἀστυάγης', 'Κῦρος', 'Ἅρπαγον'], 'NORP': ['Μήδων']}	{'B-GOD': [], 'LOC': ['Ἀστυάγης', 'Κῦρος', 'Μήδων'], 'GOD': [], 'ORG': [], 'NORP': ['Μήδων'], 'WORK': [], 'EVENT': [], 'PERSON': ['Ἀστ
» Ἅρπαγε , πρῆγμα τὸ ἄν τοι προσθέω , μηδαμῶς παραχρήσῃ , μηδὲ ἐμέ τε παραβάλῃ καὶ ἄλλους ἑλόμενος ἐξ ὑστέρης σοὶ αὐτῷ περιπέσῃς .	O B-PERSON O O O O O O O O O O O O O O O O O O O O O O O	3127	{'B-PERSON': ['Ἅρπαγε']}	{'B-PERSON': ['Ἅρπαγε']}	{}	{'B-GOD': [], 'LOC': [], 'GOD': [], 'ORG': [], 'NORP': [], 'WORK': [], 'EVENT': [], 'PERSON': [], 'LANGUAGE': ['Ἕλληνες']}
Λάβε τὸν Μανδάνη ἔτεκε παῖδα , φέρων δὲ ἐς σεωυτοῦ ἀπόκτεινον ·	O O B-PERSON O O O O O O O O O	3128	{'B-PERSON': ['Μανδάνη']}	{'B-PERSON': ['Μανδάνη']}	{'B-PERSON': ['Μανδάνη']}	{'B-PERSON': ['Λάβε', 'Μανδάνη']}
μετὰ δὲ θάψον τρόπῳ ὅτεῳ αὐτὸς βούλεαι .	O O O O O O O O	3129	{}	{'O': No entities recognized}	{}	{'B-GOD': ['Πόθος']}
« Ὁ δὲ ἀμεί βεται ·	O O O O O O	3130	{'O': ['Ὁ', 'δὲ', 'ἀμεί', 'βεται']}	{'B-PERSON': ['Ὁ']}	{}	{'B-GOD': ['ἀμεί']}
» Ὦ βασιλεῦ , οὔτε ἄλλοτέ κω παρεῖδες ἀνδρὶ τῷδε ἄχαρι οὐδέν , φυλασσόμεθα δὲ ἐς σὲ καὶ ἐς τὸν μετέπειτα χρόνον μηδὲν ἐξαμαρτεῖν .	O O O O O O O O O O O O O O O O O O O O O O O O O	3131	No named entities were recognized in the sentence provided.	{'B-PERSON': ['βασιλεῦ']}	{}	{'B-GOD': ['ἄχαρι']}
Ἀλλ ' εἴ τοι φίλον τοῦτο οὕτω γίνεσθαι , χρὴ δὴ τό γε ἐμὸν ὑπηρετέεσθαι ἐπιτηδέως .	O O O O O O O O O O O O O O O O O	3132	{}	{'B-O': No entities recognized.}	{}	{'B-GOD': ['Ἀλλ']}
« Τούτοισι ἀμειψάμενος ὁ Ἅρπαγος , ὥς οἱ παρεδόθη τὸ παιδίον κεκοσμημένον τὴν ἐπὶ θανάτῳ , ἤιε κλαίων ἐς τὰ οἰκία ·	O O O O B-PERSON O O O O O O O O O O O O O O O O O	3133	{'B-PERSON': ['Ἅρπαγος']}	{'B-PERSON': ['Ἅρπαγος']}	{'B-PERSON': ['Ἅρπαγος']}	{'B-GOD': [], 'LOC': ['ἐπί'], 'GOD': [], 'ORG': [], 'NORP': [], 'WORK': [], 'EVENT': [], 'PERSON': ['Ἅρπαγος'], 'LANGUAGE': []}
παρελθὼν δὲ ἔφραζε τῇ ἑωυτοῦ γυναικὶ τὸν πάντα Ἀστυάγεος ῥηθέντα λόγον .	O O O O O O O O B-PERSON O O O	3134	{'B-PERSON': ['Ἀστυάγεος']}	{'B-PERSON': ['Ἀστυάγεος']}	{'B-PERSON': ['Ἀστυάγεος']}	{'B-GOD': ['Ἀστυάγεος']}
Ἡ δὲ πρὸς αὐτὸν λέγει ·	O O O O O O	3135	{'B-PERSON': ['αὐτὸν']}	{'B-O': No entities recognized}	{}	{'B-PERSON': ['αὐτὸν']}
» Νῦν ὦν τί σοὶ ἐν νόῳ ἐστὶ ποιέειν ; « Ὁ δὲ ἀμείβεται ·	O O O O O O O O O O O O O O O	3136	{'O': ['Nῦν', 'ὦν', 'τί', 'σοὶ', 'ἐν', 'νόῳ', 'ἐστὶ', 'ποιέειν', 'Ὁ', 'δὲ', 'ἀμείβεται']}	{'O': []}	{}	{'B-PERSON': ['Νῦν ὦν', 'Ὁ']}
» Οὐ τῇ ἐνετέλλετο Ἀστυάγης , οὐδ ' εἰ παραφρονήσει τε καὶ μανέεται κάκιον ἢ νῦν μαίνεται , οὔ οἱ ἔγωγε προσθήσομαι τῇ γνώμῃ οὐδὲ ἐς φόνον τοιοῦτον ὑπηρετήσω .	O O O O B-PERSON O O O O O O O O O O O O O O O O O O O O O O O O O	3137	{'B-PERSON': ['Ἀστυάγης']}	{'B-PERSON': ['Ἀστυάγης']}	{'B-PERSON': ['Ἀστυάγης']}	{'B-GOD': [], 'LOC': ['ἐνέτελλε'], 'GOD': ['Ἀστυάγης'], 'ORG': [], 'NORP': [], 'WORK': [], 'EVENT': [], 'PERSON': ['ἐγώ'], 'LANGUAGE': []}
Πολλῶν δὲ εἵνεκα οὐ φονεύσω μιν , καὶ ὅτι αὐτῷ μοι συγγενής ἐστι ὁ παῖς , καὶ ὅτι Ἀστυάγης μέν ἐστι γέρων καὶ ἄπαις ἔρσενος γόνου ·	O O O O O O O O O O O O O O O O O O B-PERSON O O O O O O O O	3138	{'B-PERSON': ['Ἀστυάγης']}	{'B-PERSON': ['Ἀστυάγης']}	{'B-PERSON': ['Ἀστυάγης']}	{'B-GOD': [], 'LOC': [], 'GOD': [], 'ORG': [], 'NORP': [], 'WORK': [], 'EVENT': [], 'PERSON': ['Ἀστυάγης'], 'LANGUAGE': []}
εἰ δ' ἐθελήσει τούτου τελευτήσαντος ἐς τὴν θυγατέρα ταύτην ἀναβῆναι ἡ τυραννίς , τῆς νῦν τὸν υἱὸν κτείνει δι' ἐμέο , ἄλλο τι ἢ λείπεται τὸ ἐνθεῦτεν ἐμοὶ κινδύνων ὁ μέγιστος ; Ἀλλὰ τοῦ μὲν ἀσφαλέος εἵνεκα ἐμοὶ δεῖ τοῦτον τελευτᾶν τὸν παῖδα , δεῖ μέντοι τῶν τινα Ἀστυάγεος αὐτοῦ φονέα γενέσθαι καὶ μὴ τῶν ἐμῶν .	O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-PERSON O O O O O O O O	3139	{''B-PERSON': ['Ἀστυάγεος']}	{'B-PERSON': ['Ἀστυάγεος']}	{'PERSON': ['Ἀστυάγεος']}	{'B-GOD': [], 'B-LOC': [], 'B-GOD': [], 'B-ORG': [], 'B-NORP': [], 'B-WORK': [], 'B-EVENT': [], 'B-PERSON': ['Ἀστυάγεος'], 'B-LANGUAGE': []
« Ταῦτα εἶπε καὶ αὐτίκα ἄγγελον ἔπεμπε ἐπὶ τῶν βουκόλων τῶν Ἀστυάγεος τὸν ἠπίστατο νομάς τε ἐπιτηδεοτάτας νέμοντα καὶ ὄρεα θηριωδέστατα , τῷ οὔνομα ἦν Μιτραδάτης .	O O O O O O O O O O O B-PERSON O O O O O O O O O O O O O B-PERSON O	3140	{'B-PERSON': ['Μιτραδάτης'], 'B-PERSON': ['Ἀστυάγεος']}	{'B-PERSON': ['Ἀστυάγεος', 'Μιτραδάτης']}	{'B-PERSON': ['Μιτραδάτης'], 'B-LOC': ['Ἀστυάγεος']}	{'B-GOD': [], 'B-LOC': ['Ἀστυάγεος'], 'B-GOD': [], 'B-ORG': [], 'B-NORP': [], 'B-WORK': [], 'B-EVENT': [], 'B-PERSON': ['Μιτραδάτης'],
Συνοίκεε δὲ ἑωυτοῦ συνδούλῃ , οὔνομα δὲ τῇ γυναικὶ ἦν τῇ συνοίκεε Κυνὼ κατὰ τὴν Ἑλλήνων γλῶσσαν , κατὰ δὲ τὴν Μηδικὴν Σπακώ ·	O O O O O O O O O O O O B-PERSON O O B-NORP O O O O O B-LANGUAGE I-LANGUAGE O	3141	{'B-PERSON': ['Κυνὼ'], 'B-NORP': ['Ἑλλήνων'], 'B-LANGUAGE': ['γλῶσσαν'], 'B-NORP': ['Μηδικὴν'], 'B-PERSON': ['Σπακώ']}	{'B-NORP': ['Ἑλλήνων', 'Μηδικὴν']}	{'B-NORP': ['Ἑλλήνων'], 'B-LANGUAGE': ['Ἑλλήνων γλῶσσαν', 'Μηδικὴν']}	{'B-PERSON': ['Συνοίκεε', 'Κυνὼ', 'Σπακώ'], 'B-GOD': ['Πόθος']}
τὴν γὰρ κύνα καλέουσι σπάκα Μῆδοι .	O O O O O B-NORP O	3142	{'B-NORP': ['Μῆδοι']}	{'B-NORP': ['Μῆδοι']}	{'NORP': ['Μῆδοι']}	{'B-GOD': ['Μῆδοι']}
Αἱ δὲ ὑπώρειαί εἰσι τῶν ὀρέων , ἔνθα τὰς νομὰς τῶν βοῶν εἶχε οὗτος δὴ ὁ βουκόλος , πρὸς βορέω τε ἀνέμου τῶν Ἀγβατάνων καὶ πρὸς τοῦ πόντου τοῦ Εὐξείνου .	O O O O O O O O O O O O O O O O O O O O O O O B-LOC O O O O O B-LOC O	3143	{'B-LOC': ['Ἀγβατάνων', 'πόντου', 'Εὐξείνου']}	{'B-LOC': ['ὀρέων', 'Ἀγβατάνων', 'Εὐξείνου']}	{'LOC': ['ὀρέων', 'βορέω', 'Ἀγβατάνων', 'πόντου', 'Εὐξείνου'], 'PERSON': ['βουκόλος']}	{'B-GOD': [], 'LOC': ['ὀρέων', 'Ἀγβατάνων', 'Εὐξείνου'], 'GOD': [], 'ORG': [], 'NORP': [], 'WORK': [], 'EVENT': [], 'PERSON': ['βουκόλος'], '
Ταύτῃ μὲν γὰρ ἡ Μηδικὴ χώρη πρὸς Σασπείρων ὀρεινή ἐστι κάρτα καὶ ὑψηλή τε καὶ ἴδῃσι συνηρεφής , ἡ δὲ ἄλλη Μηδικὴ χώρη ἐστὶ πᾶσα ἄπεδος .	O O O O B-NORP O O B-LOC O O O O O O O O O O O O O O O O O O O	3144	{'B-NORP': ['Μηδικὴ'], 'B-NORP': ['Σασπείρων'], 'B-NORP': ['Μηδικὴ']}	{'B-LOC': ['Σασπείρων'], 'B-NORP': ['Μηδικὴ']}	{'LOC': ['Μηδικὴ χώρη', 'Σασπείρων']}	{'B-LOC': ['Μηδικὴ χώρη', 'Σασπείρων']}
Ἐπεὶ ὦν ὁ βουκόλος σπουδῇ πολλῇ καλεόμενος ἀπίκετο , ἔλεγε ὁ Ἅρπαγος τάδε ·	O O O O O O O O O O O B-PERSON O O	3145	{'B-PERSON': ['Ἅρπαγος']}	{'B-PERSON': ['Ἅρπαγος']}	{'B-PERSON': ['βουκόλος', 'Ἅρπαγος']}	{'B-GOD': ['Ἅρπαγος']}
» Κελεύει σε Ἀστυάγης τὸ παιδίον τοῦτο λαβόντα θεῖναι ἐς τὸ ἐρημότατον τῶν ὀρέων , ὅκως ἂν τάχιστα διαφθαρείη .	O O O B-PERSON O O O O O O O O O O O O O O O O	3146	{'B-PERSON': ['Ἀστυάγης']}	{'B-PERSON': ['Ἀστυάγης']}	{'B-PERSON': ['Ἀστυάγης']}	{'B-GOD': [], 'B-LOC': ['ἐρημότατον'], 'B-GOD': ['Πόθος'], 'B-LOC': ['ὀρέων']}
Καὶ τάδε τοι ἐκέλευσε εἰπεῖν , ἢν μὴ ἀποκτείνῃς αὐτό , ἀλλά τεῳ τρόπῳ περιποιήσῃς , ὀλέθρῳ τῷ κακίστῳ σε διαχρήσεσθαι .	O O O O O O O O O O O O O O O O O O O O O O	3147	{}	{'O': []}	{}	{'B-GOD': ['Πόθος']}
Ἐπορᾶν δὲ ἐκκείμενον τέταγμαι ἐγώ .	O O O O O O	3148	{}	{'B-PERSON': ['ἐγώ']}	{}	{'B-GOD': ['ἐκείμενον']}
« Ταῦτα ἀκούσας ὁ βουκόλος καὶ ἀναλαβὼν τὸ παιδίον ἤιε τὴν αὐτὴν ὀπίσω ὁδὸν καὶ ἀπικνέεται ἐς τὴν ἔπαυλιν .	O O O O O O O O O O O O O O O O O O O O	3149	{}	{'O': []}	{}	{'B-PERSON': ['βουκόλος'], 'B-LOC': ['ἔπαυλιν']}
Τῷ δ' ἄρα καὶ αὐτῷ ἡ γυνή , ἐπίτεξ ἐοῦσα πᾶσαν ἡμέρην , τότε κως κατὰ δαίμονα τίκτει οἰχομένου τοῦ βουκόλου ἐς πόλιν .	O O O O O O O O O O O O O O O O O O O O O O O O	3150	{'O': ['Τῷ', 'δ', 'ἄρα', 'καὶ', 'αὐτῷ', 'ἡ', 'γυνή', ',', 'ἐπίτεξ', 'ἐοῦσα', 'πᾶσαν', 'ἡμέρην', ',',	{'B-PERSON': ['γυνή', 'βουκόλου']}	{}	{'B-GOD': ['δαιμων']}
Ἦσαν δὲ ἐν φροντίδι ἀμφότεροι ἀλλήλων πέρι , ὁ μὲν τοῦ τόκου τῆς γυναικὸς ἀρρωδέων , ἡ δὲ γυνὴ ὅ τι οὐκ ἐωθὼς ὁ Ἅρπαγος μεταπέμψαιτο αὐτῆς τὸν ἄνδρα .	O O O O O O O O O O O O O O O O O O O O O O O O B-PERSON O O O O O	3151	{'B-PERSON': ['Ἅρπαγος']}	{'B-PERSON': ['Ἅρπαγος']}	{'B-PERSON': ['Ἅρπαγος']}	{'B-GOD': ['Ἅρπαγος']}
