sentence	gold	id	gpt-4o	llama-v3p1-405b-instruct	gpt-4o-mini	llama-v3p1-8b-instruct
ततो यथा एवं अहम् रुदती तथा गृहे गृहे निहतनाथानां राक्षसीनां भूयो न संशयः	O O O O O O B-HOUSE B-HOUSE O B-RAKSHASA O O O	100	{'B-HOUSE': ['गृहे', 'गृहे'], 'B-RAKSHASA': ['राक्षसीनां']}	{'B-RAKSHASA': ['राक्षसीनां']}	{'B-RAKSHASA': ['राक्षसीनां']}	{'B-DEVA': ['अहम्'], 'B-HUMAN': ['रुदती'], 'B-RAKSHASA': ['राक्षसीनां'], 'B-HUMAN': ['निहतनाथानां']}
सलक्ष्मणः रामः लङ्कां अन्विष्य रक्षसां कुर्याद्	B-HUMAN B-HUMAN B-KINGDOM O B-RAKSHASA O	101	{'B-HUMAN': ['सलक्ष्मणः', 'रामः'], 'B-KINGDOM': ['लङ्कां'], 'B-RAKSHASA': ['रक्षसां']}	{'B-HUMAN': ['सलक्ष्मणः', 'रामः'], 'B-KINGDOM': ['लङ्कां'], 'B-RAKSHASA': ['रक्षसां']}	{'B-HUMAN': ['सलक्ष्मणः', 'रामः'], 'B-KINGDOM': ['लङ्कां'], 'B-ASURA': ['रक्षसां']}	{'B-DEVA': ['रामः'], 'B-HUMAN': ['सलक्ष्मणः'], 'B-RAKSHASA': ['रक्षसां']}
ताभ्यां दृष्टो रिपुर् मुहूर्तम् अपि न जीवति हि	O O O B-MUHURTA O O O O	102	{'B-MUHURTA': ['मुहूर्तम्']}	{'B-MUHURTA': ['मुहूर्तम्']}	{'B-HUMAN': ['रिपु'], 'B-MUHURTA': ['मुहूर्तम्']}	{'B-DEVA': ['ताभ्यां'], 'B-ASTRA': ['रिपुर्'], 'B-MUHURTA': ['मुहूर्तम्'], 'B-DEVA': ['हि']}
अचिरेण इयम् लङ्का चिता धूम आकुल पथा तु गृध्र मण्डल संकुला श्मशान सदृशा भवेत् तु लङ्कायाम् यादृशानि अशुभानि दृश्यन्ते तु अचिरेण कालेन एव हतप्रभा भविष्यति	O O B-KINGDOM O O O B-ROAD O B-GRIDHRA O O O O O O B-KINGDOM O O O O O O O O O	103	{'B-KINGDOM': ['लङ्का', 'लङ्कायाम्'], 'B-GRIDHRA': ['गृध्र']}	{'B-KINGDOM': ['लङ्का']}	{'B-<कुल:1>': ['लङ्का'], 'B-<वनर:1>': ['गृध्र'], 'B-<शहर:1>': ['लंका']}	वाक्यम्‌: अचिरेण इयम् लङ्का चिता धूम आकुल पथा तु गृध्र मण्डल संकुला श्मशान सदृशा भवेत् तु लङ्कायाम् यादृश
पापे राक्षसाधिपे रावणे हते दुर्धर्षा लङ्का नूनं विधवा प्रमदा यथा शोषं यास्यति	O B-RAKSHASA B-ASURA O O B-KINGDOM O O O O O O	104	{'B-RAKSHASA': ['राक्षसाधिपे', 'रावणे'], 'B-KINGDOM': ['लङ्का']}	{'B-RAKSHASA': ['राक्षसाधिपे', 'रावणे'], 'B-KINGDOM': ['लङ्का']}	{'B-<RAKSHASA>': ['राक्षसाधिपे'], 'B-<KINGDOM>': ['लङ्का']}	{'B
पुण्य उत्सव समृद्धा नष्टभर्त्री लङ्का पुरी च नष्टभर्त्री अङ्गना यथा नष्टभर्त्री भविष्यति	O B-FESTIVAL O B-RAKSHASA B-KINGDOM B-CITY O O O O O O	105	{'B-FESTIVAL': ['उत्सव'], 'B-KINGDOM': ['लङ्का'], 'B-CITY': ['पुरी']}	{'B-KINGDOM': ['लङ्का']}	{'B-<कULA>': ['पुण्य', 'उत्सव', 'समृद्धा', 'लङ्का', 'पुरी', 'अङ्गना'], 'B-<HUMAN>': ['नष्टभर्त्री', 'नष्टभर्त्री', 'नष्ट	"वाक्यम्‌: पुण्य उत्सव समृद्धा नष्टभर्त्री लङ्का पुरी च नष्टभर्त्री अङ्गना यथा नष्टभर्त्री भविष्यति
फ"
इह नूनं नचिराद् एव गृहे गृहे दुःखार्तानाम् रुदन्तीनां राक्षसकन्यानां ध्वनिम् श्रोष्यामि	O O O O B-HOUSE B-HOUSE O O O O O	106	{'B-HOUSE': ['गृहे', 'गृहे'], 'B-RAKSHASA': ['राक्षसकन्यानां']}	{'B-RAKSHASA': ['राक्षसकन्यानाम्']}	{'B-<RAKSHASA>': ['<पदम्‌_4>']}	{'B-DEVA': ['इह', 'नूनं', 'नचिराद्', 'एव', 'गृहे', 'गृहे', 'रुदन्तीनां', 'राक्षसकन्यानां', 'ध्वनिम्', '
लङ्का पुरी राम सायकैः निर्दग्धा हतद्योता सान्धकारा हतराक्षसपुंगवा भविष्यति	B-KINGDOM B-CITY B-HUMAN B-ARROW O O O O O	107	"{
  'B-KINGDOM': ['लङ्का'],
  'B-CITY': ['पुरी'],
  'B-HUMAN': ['राम'],
  'B-ARROW': ['सायकैः'],
  'B-RAKSHASA': ['राक्षसपुंगवा']
}"	{'B-KINGDOM': ['लङ्का'], 'B-HUMAN': ['राम'], 'B-RAKSHASA': ['राक्षस']}	{'B-<KINGDOM>': ['लङ्का', 'पुरी'], 'B-<HUMAN>': ['राम'], 'B-<ASURA>': ['हतराक्षसपुंगवा']}	{'B-DEVA': ['राम'], 'B-RAKSHASA': ['हतराक्षसपुंगवा'], 'B-HUMAN': ['भविष्यति'], 'B-RAKSHASA': ['हतराक्षसपुंगवा'], 'B
यदि शूरो रक्तान्तलोचनः नाम स रामो मां रावणस्य निवेशने वर्तमानां हि जानीयाद्	O O O O O O O B-ASURA B-PALACE O O O	108	{'B-HUMAN': ['रामः'], 'B-RAKSHASA': ['रावणस्य'], 'B-PALACE': ['निवेशने']}	{'B-RAKSHASA': ['रक्तान्तलोचनः'], 'B-HUMAN': ['रामो'], 'B-RAKSHASA': ['रावणस्य']}	{'B-<HUMAN>': ['रामो'], 'B-<ASURA>': ['रावणस्य']}	{'B-DEVA': ['रामो'], 'B-HUMAN': ['शूरो'], 'B-RAKSHASA': ['रावणस्य']}
अनेन नृशंसेन अधमेन रावणेन यः समयो मे निर्दिष्टः तु तस्य कालो ऽयम् तु आगतः	O O O B-ASURA O O O O O O O O O O	109	{'B-RAKSHASA': ['रावणेन']}	{'B-RAKSHASA': ['रावणेन']}	{'B-ASURA': ['नृशंसेन', 'रावणेन'], 'B-MUHURTA': ['समयो'], 'B-HUMAN': ['अधमेन'], 'O': ['यं', 'मे', 'निर्दिष्टः', 'तु', 'तस्य',	{'B-<सत्त्व
ये पापकारिणः नैरृताः अकार्यं न जानन्ति	O O B-RAKSHASA O O O	110	{'B-ASURA': ['नैरृताः']}	{'B-RAKSHASA': ['नैरृताः']}	{'B-ASURA': ['नैरृताः']}	{'B-DEVA': ['नैरृताः'], 'B-RAKSHASA': ['नैरृताः'], 'B-HUMAN': ['पापकारिणः'], 'B-RAKSHASA': ['अकार्यं न जानन्ति']}
पिशिताशनाः एते राक्षसाः धर्मं न विजानन्ति	O O B-RAKSHASA O O O	111	{'B-RAKSHASA': ['राक्षसाः']}	{'B-RAKSHASA': ['राक्षसाः']}	{'B-<ASURA>': ['एते', 'राक्षसाः']}	{'B-RAKSHASA': ['पिशिताशनाः', 'राक्षसाः'], 'B-DEVA': ['धर्मं']}
राक्षसः ध्रुवं प्रातराशार्थे मां कल्पयिष्यति	B-RAKSHASA O O O O	112	{'B-RAKSHASA': ['राक्षसः'], 'B-HUMAN': ['ध्रुवं']}	{'B-RAKSHASA': ['राक्षसः']}	{'B-ASURA': ['राक्षसः'], 'B-HUMAN': ['ध्रुवं'], 'B-MUHURTA': ['प्रातराशार्थे']}	{'B-RAKSHASA': ['राक्षसः'], 'B-DEVA': ['ध्रुवं'], 'B-HUMAN': ['मां']}
रक्तान्तनयनम् प्रियदर्शनम् तं रामं विना अपश्यन्ती सुदुःखिता सा अहम् कथं करिष्यामि	O O O B-HUMAN O O O O O O O	113	{'B-HUMAN': ['राम']}	{'B-HUMAN': ['रामं']}	{'B-<सत्त्व:HUMAN>': ['रामं'], 'B-<सत्त्व:HUMAN>': ['सा']}	{'B-
यदि अद्य कश्चित् मे विषस्य प्रदाता इह भवेद् पतिना विना क्षिप्रं वैवस्वतं देवं पश्येयं	O O O O O O O O O O O O B-DEVA O	114	{'B-DEVA': ['वैवस्वतं']}	{'B-DEVA': ['वैवस्वतं']}	{'B-<DEVA>': ['वैरस्वतं'], 'B-<HUMAN>': ['पतिना']}	{'B
लक्ष्मणपूर्वजः स रामः मां जीवतीम् न अजानात्	B-HUMAN O B-HUMAN O O O O	115	{'B-HUMAN': ['लक्ष्मणपूर्वजः', 'रामः']}	{'B-HUMAN': ['लक्ष्मणपूर्वजः', 'रामः']}	{'B-HUMAN': ['रामः'], 'B-ASURA': ['लक्ष्मणपूर्वजः']}	{'B-DEVA': ['लक्ष्मणपूर्वजः', 'रामः'], 'B-HUMAN': ['मां']}
तौ जानन्तौ हि उर्व्याम् मम मार्गणम् न कुर्यातां न	O O O B-GRAHA O O O O O	116	{'B-ARROW': ['मार्गणम्']}	{'B-HUMAN': ['तौ']}	{'B-HUMAN': ['तौ'], 'B-ROAD': ['मार्गणम्']}	{'B-DEVA': ['तौ', 'जानन्तौ', 'हि', 'उर्व्याम्', 'मम', 'मार्गणम्', 'न', 'कुर्यातां', 'न']}
नूनं लक्ष्मण अग्रजः स वीरो मम शोकेन एव महीतले देहं त्यक्त्वा इतो देवलोकम् यातः	O B-HUMAN B-HUMAN O O O O O O O O O B-SWARGA O	117	{'B-HUMAN': ['लक्ष्मण', 'अग्रजः']}	{'B-RAKSHASA': ['लक्ष्मण'], 'B-HUMAN': ['अग्रजः']}	{'B-<HUMAN>': ['लक्ष्मण', 'अग्रजः'], 'B-<DEVA>': ['देवलोकम्']}	{'B-<सत्त्व
देवाः सगन्धर्वाः सिद्धाः च परम ऋषयः धन्या ये मम नाथं राजीवलोचनम् रामं पश्यन्ति	B-DEVA B-GANDHARVA O O O O O O O O O B-HUMAN O	118	{'B-DEVA': ['देवाः'], 'B-GANDHARVA': ['सगन्धर्वाः'], 'B-HUMAN': ['ऋषयः'], 'B-HUMAN': ['रामं']}	{'B-DEVA': ['देवाः'], 'B-GANDHARVA': ['सगन्धर्वाः'], 'B-HUMAN': ['सिद्धाः', 'ऋषयः', 'रामं']}	{'B-<DEVA>': ['देवाः'], 'B-<GANDHARVA>': ['सगन्धर्वाः'], 'B-<HUMAN>': ['रामं']}	{'
अथवा धर्मकामस्य धीमतः राजर्षेर् परमात्मनः तस्य रामस्य भार्यया मया अर्थे न हि	O O O B-HUMAN B-DEVA O B-HUMAN O O O O O	119	{'B-HUMAN': ['रामस्य']}	{'B-HUMAN': ['राजर्षेः', 'रामस्य']}	{'B-<HUMAN>': ['रामस्य'], 'B-<ASURA>': ['धर्मकामस्य', 'धीमतः', 'राजर्षेर्', 'परमात्मनः', 'भार्यया', 'मया', 'अर्थे']}	{'B-RAKSHASA': ['राजर्षे'], 'B-DEVA': ['परमात्मनः'], 'B-HUMAN': ['रामस्य', 'मया']}
कृतघ्नाः नाशयन्ति तु रामो न नाशयिष्यति	O O O B-HUMAN O O	120	{'B-HUMAN': ['राम']}	{'B-HUMAN': ['रामो']}	{'B-HUMAN': ['रामो']}	{'B-DEVA': ['रामो']}
मे केचित् गुणाः न किं वा मे भाग्यक्षयो हि किं नु या अहम् भामिनी सीता रामेण हीना वरार्हेण	O O O O O O O O O O O O O O B-HUMAN B-HUMAN O O	121	{'B-HUMAN': ['सीता', 'रामेण']}	{'B-HUMAN': ['सीता', 'रामेण']}	{'B-HUMAN': ['<पदम्‌_4>', '<पदम्‌_5>'}, 'B-ASURA': ['<पदम्‌_2>']}	"वाक्यम्‌: मे केचित् गुणाः न किं वा मे भाग्यक्षयो हि किं नु या अहम् भामिनी सीता रामेण हीना वरार्हेण
फलितम्‌"
महात्मना अक्लिष्ट चारित्रात् शूरात् शत्रु निबर्हणात् या रामाद् विहीना मे जीवितात् मर्तुम् श्रेयो	O O O O O O O B-HUMAN O O O O O	122	{'B-HUMAN': ['रामात्']}	{'B-HUMAN': ['रामाद्']}	{'B-<HUMAN>': ['रामाद्'], 'B-<HUMAN>': ['महात्मना']}	"वाक्यम्‌: महात्मना अक्लिष्ट चारित्रात् शूरात् शत्रु निबर्हणात् या रामाद् विहीना मे जीवितात् मर्तुम् श्रेयो

फलितम"
अथवा नरश्रेष्ठौ तौ भ्रातरौ चरन्तौ वने मूल फल अशनौ वनगोचरौ न्यस्त शस्त्रौ हि	O O O O O B-FOREST O B-FRUIT O O O B-ASTRA O	123	{'B-HUMAN': ['नरश्रेष्ठौ', 'भ्रातरौ']}	{'B-HUMAN': ['नरश्रेष्ठौ']}	{'B-HUMAN': ['नरश्रेष्ठौ', 'तौ', 'भ्रातरौ'], 'B-TREE': ['मूल'], 'B-FRUIT': ['फल'], 'B-VANARA': ['वनगोचरौ'], 'B-AXE': ['शस्त्रौ']}	{'B-DEVA': ['तौ'], 'B-HUMAN': ['नरश्रेष्ठौ'], 'B-TREE': ['वने'], 'B-FLower': ['मूल फल'], 'B-AXE': ['शस्त्रौ']}
अथवा दुरात्मना राक्षसेन्द्रेण रावणेन छद्मना शूरौ भ्रातरौ रामलक्ष्मणौ घातितौ	O O O B-ASURA O O O B-HUMAN O	124	{'B-RAKSHASA': ['राक्षसेन्द्रेण', 'रावणेन'], 'B-HUMAN': ['रामलक्ष्मणौ']}	{'B-RAKSHASA': ['राक्षसेन्द्रेण', 'रावणेन'], 'B-HUMAN': ['रामलक्ष्मणौ']}	{'B-<RAKSHASA>': ['दुरात्मना', 'राक्षसेन्द्रेण', 'रावणेन'], 'B-<HUMAN>': ['रामलक्ष्मणौ'], 'B-<ASURA>': ['भ्रातरौ']}	{'B-RAKSHASA': ['राक्षसेन्द्रेण', 'रावणेन'], 'B-DEVA': ['रामलक्ष्मणौ']}
प्रियात् दुःखम् अप्रियाद् अधिकं भयम् न सम्भवेद् ये ताभ्यां हि वियुज्यन्ते तेषाम् महात्मनाम् नमः	O O O O O O O O O O O O B-HUMAN O	125	{'B-HUMAN': ['महात्मनाम्']}	{'B-HUMAN': ['महात्मनाम्']}	{}	"वाक्यम्‌: प्रियात् दुःखम् अप्रियाद् अधिकं भयम् न सम्भवेद् ये ताभ्यां हि वियुज्यन्ते तेषाम् महात्मनाम् नमः
फ"
सा अहम् प्रियेण विदितात्मना रामेण त्यक्ता पापस्य रावणस्य वशम् गता इह प्राणान् त्यक्ष्यामि सीतया इति उक्ताः घोरं राक्षस्यः क्रोधमूर्छिताः काश्चिज् तत् तरस्विनः रावणस्य आख्यातुं जग्मुः	O O O O B-HUMAN O O B-ASURA O O O O O B-HUMAN O O O B-RAKSHASA O O O O B-ASURA O O	126	{'B-HUMAN': ['रामेण', 'सीतया'], 'B-RAKSHASA': ['रावणस्य', 'राक्षस्यः', 'रावणस्य']}	{'B-HUMAN': ['रामेण', 'सीतया'], 'B-RAKSHASA': ['रावणस्य', 'राक्षस्यः', 'रावणस्य']}	{'B-<ASURA>': ['राक्षस्यः'], 'B-<ASURA>': ['रावणस्य']}	{'B-DEVA': ['रामेण'], 'B-RAKSHASA': ['रावणस्य', 'राक्षस्यः'], 'B-HUMAN': ['सीतया'], 'B-ASTRA': ['क्रोधमूर्छिताः'], 'B
ततः घोरदर्शनाः राक्षस्यो सीताम् उपागम्य पुनः अनर्थ अर्थम् एकार्थम् परुषम् अथ अब्रुवन्	O O B-RAKSHASA B-HUMAN O O O O O O O O	127	{'B-RAKSHASA': ['राक्षस्यः'], 'HUMAN': ['सीताम्']}	{'B-RAKSHASA': ['राक्षस्यो']}	{'B-<RAKSHASA>': ['घोरदर्शनाः', 'राक्षस्यो'], 'B-<HUMAN>': ['सीताम्']}	{'B-RAKSHASA': ['राक्षस्यो']}
अनार्ये पापविनिश्चये सीते इदानीम् राक्षस्यो तव हन्त एतद् मांसम् यथासुखम् भक्षयिष्यन्ति	O O B-HUMAN O B-RAKSHASA O O O O O O	128	{'B-RAKSHASA': ['राक्षस्यो']}	{'B-RAKSHASA': ['राक्षस्यो']}	{'B-<RAKSHASA>': ['<पदम्‌_4>']}	"वाक्यम्‌: अनार्ये पापविनिश्चये सीते इदानीम् राक्षस्यो तव हन्त एतद् मांसम् यथासुखम् भक्षयिष्यन्ति
फलित"
अनार्याभिर् ताभिर् संतर्जितां सीतां दृष्ट्वा तदा शयाना वृद्धा राक्षसी त्रिजटा वाक्यम् अब्रवीत्	B-RAKSHASA O O B-HUMAN O O O O B-RAKSHASA B-RAKSHASA O O	129	{'B-RAKSHASA': ['राक्षसी'], 'B-HUMAN': ['त्रिजटा']}	{'B-RAKSHASA': ['राक्षसी']}	{'B-RAKSHASA': ['त्रिजटा'], 'B-HUMAN': ['सीता']}	{'B-RAKSHASA': ['त्रिजटा']}
अनार्याः आत्मानं खादत	B-RAKSHASA O O	130	{'B-ASURA': ['अनार्याः']}	{'B-RAKSHASA': ['अनार्याः']}	{'B-HUMAN': ['अनार्याः']}	{'B-<सत्त्व:1>': ['अनार्याः', 'आत्मानं', 'खादत'], 'B-<सत्त्व:2>': ['अनार्याः', 'आत्मानं', 'खादत']}
जनकस्य सुताम् च दशरथस्य इष्टां स्नुषां सीतां न भक्षयिष्यथ	B-HUMAN B-HUMAN O B-HUMAN O B-HUMAN B-HUMAN O O	131	{'B-HUMAN': ['जनकस्य', 'दशरथस्य', 'सीतां']}	{'B-HUMAN': ['जनकस्य', 'दशरथस्य'], 'B-ASURA': ['सीतां']}	{'B-HUMAN': ['जनकस्य'], 'B-HUMAN': ['दशरथस्य'], 'B-HUMAN': ['सीतां']}	{'B-DEVA': ['जनकस्य', 'दशरथस्य', 'सीतां'], 'B-HUMAN': ['सुताम्', 'इष्टां', 'स्नुषां']}
अद्य मया दारुणो रोमहर्षणः स्वप्नो दृष्टो हि राक्षसानाम् अभावाय अस्या भर्तुर् भवाय च	O O O O O O O B-RAKSHASA O O O O O	132	{'B-RAKSHASA': ['राक्षसानाम्']}	{'B-RAKSHASA': ['राक्षसानाम्']}	{'B-<RAKSHASA>': ['राक्षसानाम्'], 'B-<HUMAN>': ['भर्तुर्']}	{'B-DEVA': ['दारुणो', 'रोमहर्षणः', 'दृष्टो', 'भवाय', 'भर्तुर्'], 'B-HUMAN': ['दारुणो', 'रोमहर्षणः', 'दृष्टो', 'भव
त्रिजटया एवम् उक्ताः क्रोधमूर्छिताः राक्षस्यः सर्वा एव भीताः ताम् त्रिजटाम् इदं वचः अब्रुवन्	B-RAKSHASA O O O B-RAKSHASA O O O O B-RAKSHASA O O O	133	{'B-RAKSHASA': ['त्रिजटया', 'त्रिजटाम्', 'राक्षस्यः']}	{'B-RAKSHASA': ['राक्षस्यः']}	{'B-<RAKSHASA>': ['<पदम्‌_3>', '<पदम्‌_4>'], 'B-<RAKSHASA>': ['<पदम्‌_5>']}	{'B-DEVA': ['त्रिजटया'], 'B-RAKSHASA': ['क्रोधमूर्छिताः राक्षस्यः'], 'B-HUMAN': ['ताम्'], 'B-DEVA': ['त्रिजटाम्'], '
त्रिजटा तासां राक्षसीनां मुखोद्गतम् वचनं श्रुत्वा तु काले स्वप्न संश्रितम् वचनं उवाच	B-RAKSHASA O B-RAKSHASA O O O O O O O O O	134	{'B-RAKSHASA': ['त्रिजटा', 'राक्षसीनां']}	{'B-RAKSHASA': ['त्रिजटा', 'राक्षसीनां']}	{'B-<RAKSHASA>': ['<पदम्‌_2>', '<पदम्‌_3>']}	{'B-RAKSHASA': ['त्रिजटा', 'राक्षसीनां', 'मुखोद्गतम्', 'वचनं'], 'B-DEVA': ['तासां', 'काले', 'स्वप्न', 'संश्रितम्
राघवः अन्तरिक्षगाम् गजदन्तमयीं सहस्रेण वाजि युक्तां दिव्यां शिबिकाम् स्वयम् आस्थाय	B-HUMAN O O O O O O B-RATHA O O	135	{'B-HUMAN': ['राघवः'], 'B-ORNAMENT': ['गजदन्तमयीं'], 'B-RATHA': ['शिबिकाम्']}	{'B-HUMAN': ['राघवः']}	{'B-<ASURA>': ['गजदन्तमयीं'], 'B-<PALACE>': ['शिबिकाम']}	{'B-DEVA': ['राघवः'], 'B-ASTRA': ['अन्तरिक्षगाम्'], 'B-RAKSHASA': ['गजदन्तमयीं'], 'B-HUMAN': ['सहस्रेण'], 'B-DEVA':
अद्य स्वप्ने मया सीता शुक्लाम्बरावृता सागरेण परिक्षिप्तं श्वेतपर्वतम् आस्थिता च भास्करेण प्रभा यथा सीता रामेण संगता दृष्टा	O O O B-HUMAN O B-SEA O B-MOUNTAIN O O O O O B-HUMAN B-HUMAN O O	136	{'B-HUMAN': ['सीता', 'रामेण'], 'B-SEA': ['सागरेण'], 'B-MOUNTAIN': ['श्वेतपर्वतम्']}	{'B-SEA': ['सागरेण'], 'B-MOUNTAIN': ['श्वेतपर्वतम्'], 'B-HUMAN': ['सीता']}	{'B-<सत्त्व:1>': ['सीता'], 'B-<सत्त्व:2>': ['सागरेण', 'श्वेतपर्वतम्', 'भास्करेण']}	{'B-DEVA': ['सीता', 'राम', 'भास्कर'], 'B-HUMAN': ['सीता', 'राम'], 'B-RAKSHASA': [], 'B-ASURA': [], 'B-NAGA': [], 'B-GANDHARVA
राघवः सहलक्ष्मणः चतुर् दन्तम् शैलसंकाशं महागजम् आरूढः चचार च मया दृष्टः	B-HUMAN B-HUMAN O O B-MOUNTAIN O O O O O O	137	{'B-HUMAN': ['राघवः', 'लक्ष्मणः'], 'B-VANARA': ['दन्तम्'], 'B-MOUNTAIN': ['शैलसंकाशं'], 'B-ANIMAL': ['महागजम्']}	{'B-HUMAN': ['राघवः', 'लक्ष्मणः']}	{'B-HUMAN': ['राघवः', 'लक्ष्मणः'], 'B-ANIMAL': ['महागजम्']}	{'B-RAKSHASA': ['राघवः', 'सहलक्ष्मणः'], 'B-DEVA': ['चतुर्', 'दन्तम्'], 'B-RAKSHASA': ['शैलसंकाशं'], 'B-RAKSH
ततस् शुक्लमाल्याम्बरधरौ नरशार्दूलौ स्वतेजसा दीप्यमानौ तौ जानकीं पर्युपस्थितौ	O O O O O O B-HUMAN O	138	{'B-HUMAN': ['नरशार्दूलौ', 'तौ'], 'B-ORNAMENT': ['शुक्लमाल्याम्बरधरौ'], 'B-HUMAN': ['जानकीं']}	{'B-HUMAN': ['नरशार्दूलौ', 'जानकीं']}	{'B-HUMAN': ['नरशार्दूलौ'], 'B-DEVA': ['शुक्लमाल्याम्बरधरौ'], 'B-KULA': ['जानकीं']}	{'B-DEVA': ['शुक्लमाल्याम्बरधरौ', 'नरशार्दूलौ', 'जानकीं']}
ततस् जानकी तस्य नगस्य अग्रे भर्त्रा परिगृहीतस्य आकाशस्थस्य दन्तिनः स्कन्धम् आश्रिता	O B-HUMAN O B-MOUNTAIN O O O O O O O	139	{'B-HUMAN': ['जानकी'], 'B-CITY': ['नगस्य'], 'B-HUMAN': ['भर्त्रा'], 'B-ANIMAL': ['दन्तिनः']}	{'B-HUMAN': ['जानकी'], 'B-TREE': ['नगस्य'], 'B-ELEPHANT': ['दन्तिनः']}	{'B-NAGA': ['नगस्य'], 'B-ASURA': ['दन्तिनः']}	{'B-DEVA': ['ततस्', 'जानकी', 'भरत्रा', 'दन्तिनः'], 'B-RAKSHASA': ['नगस्य', 'अग्रे'], 'B-HUMAN': ['परिगृहीतस्य',
