sentence	gold	id
"""एकस्मिन् दिवसे नृपः भोजनं कुर्वन् स्थालिकाम् अक्षिपत्, पाचकं च आदिष्टवान् - ‘श्वः रुचिकरं शाकं करोतु अन्यथा मृत्युदण्डं घोषयिष्यामि।"""	"""One such day, the king while eating, threw away the plate in anger and ordered the cook to make some tasty vegetable the day after or else he would hang him."""	2488
कीदृशं शाकम्!	What a dish!	2489
"""न तुरई-इति शाकम् इव स्वादरहितम्, न च कूष्माण्डवत् मिष्टम्पाचकेन याः सामग्र्यः स्थापिताः, ताः सम्यक्तया जाताः"""	Neither tasteless like ridge gourd nor sweet like pumpkin.	2490
"""भवादृशः एषः अपि शाकानां नृपः अस्ति, अतः अन्यैः शाकैः एतस्मै किरीटः प्रदत्तःनृपः प्रसन्नः अभवत्, घोषणां च कृतवान् यत् अद्यारभ्य अहं किरीटवृन्ताकस्य एव शाकं खादिष्यामि।"""	"""Lord, just like you this too is the king of vegetables and that is why the rest of the vegetables have adorned it with a crown.” The king was pleased and declared that from today he would eat only this crown crested brinjal."""	2491
""""""	"""“And not only myself, in my kingdom too, only brinjal will be cooked and no other vegetable will be cooked.” Both, the king and the subjects were pleased."""	2492
नृपः प्रजाः च प्रसन्नाःअर्थात् आदौ तु सर्वे प्रसन्नाः परं काले गते सति प्रसन्नतायाः विषयः अपगतः।एकस्मिन् गृहे वृन्ताकस्य पिष्टं तु अन्यस्मिन् वृन्ताकस्य भर्जितशाकम्एकस्य गृहे कत्ते-इत्यस्य साम्भरः तु अन्यस्य गृहे वांगी-भात-इति	"""Initially, all were happy as they got a new vegetable, but as days passed by the excitement began going down."""	2493
एकस्मिन् गृहे वृन्ताकस्य पिष्टं तु अन्यस्मिन् वृन्ताकस्य भर्जितशाकम्एकस्य गृहे कत्ते-	"""Mashed brinjal in one house, then fried brinjal in the other."""	2494
इत्यस्य साम्भरः तु अन्यस्य गृहे वांगी-भात-इति	Sambhar with brinjal at one place and brinjal with rice at the other.	2495
सः इदं विचार्य स्तब्धः आसीत् यत्कोsपि एवं निर्दयी कथं भवितुं शक्नोति?	How many forms could the poor brinjal alone have?	2496
धन्यवाद:	Thank you.	2497
- धन्यवादाः	Thank you sir.	2498
"""महोदय! कथा-माध्यमेन, संस्कारसरित् अग्रे वर्धयन्तीनाम् आसां भगिनीनां वक्तव्यानि अस्माभिः श्रुतानि।"""	We heard these sisters who carry forward the unending stream of our traditions through the medium of storytelling.	2499
"""अहं, यदा ताभिः साकं दूरभाषेण सम्भाषमाणः आसं, एतावद् दीर्घं सम्भाषणम् आसीत्, तदा मयानुभूतं यत् ‘मन की बात’-इत्यत्र समयसीमा वर्तते, अतः ताभिः साकं मया यद् भाषितम्, तानि सर्वाणि वृत्तानि, NarendraModiApp-इत्यत्र स्थापयिष्यामि – पूर्णाः कथाः अवश्यं तत्र श्रूयन्ताम्।"""	"""When I was talking to them on the phone, it was such a lengthy conversation and then I felt that there is a time limit for 'Mann Ki Baat', so I‘ve decided to upload all the things that we spoke about on my NarendraModiApp–you can definitely listen the entire stories on the app."""	2500
साम्प्रतं प्रसारणे अस्मिन् केवलं लघ्वंशः एव भवतां समक्षं प्रस्तुतः।	"""In this 'Mann Ki Baat', I have presented for you only a tiny excerpt!"""	2501
"""अहं साग्रहं कथयिष्यामि यत् कुटुम्बे प्रतिसप्ताहम्, भवन्तः कथानां कृते किञ्चित् कालं निष्कासयन्तु, आहोस्वित् एवमपि कर्तुं शक्यते यत् परिवारस्य प्रतिसदस्यं प्रतिसप्ताहं विषयमेकं निर्धारयन्तु, यथा करुणास्ति, सम्वेदनशीलतास्ति, पराक्रमः वा त्यागः वा शौर्यम् - कञ्चन एकं भावं, परिवारस्य सर्वेऽपि सदस्याः, तस्मिन् सप्ताहे, एकमेव विषयोपरि, सर्वेऽपि कथां मृगयिष्यन्ति, तथा च, परिवारस्य सर्वे जनाः सम्भूय एकैकां कथां कथयिष्यन्ति।"""	"""I would definitely urge you to take out sometime in the family every week for stories, and you can also allot every family member, for a given week, a topic, like, say compassion, sensitivity, valour, sacrifice, bravery – choose any one sentiment to be dwelt upon by all members of the family, that week and everybody will source out a story on the same subject and all of the family members in a group will tell individual tales!"""	2502
"""भवन्तः वीक्षिष्यन्ते यत् परिवारे अनुसन्धानस्य कियान् बृहत् निधिः भविष्यति?प्रत्येकमपि कियन्तं महान्तम् आनन्दमनुभविष्यति? तथा च, कुटुम्बे नूतनः प्राणसञ्चारः, नवीना चोर्जा आगमिष्यतः, एवमेव वयम् अपरमेकं कार्यं कर्तुं शक्नुमः।"""	"""You will see, what a huge treasure will get accrued in the family, how great research work will get carried out and how much delight it will bring to everyone!"""	2503
"""भवन्तः वीक्षिष्यन्ते यत् परिवारे अनुसन्धानस्य कियान् बृहत् निधिः भविष्यति?प्रत्येकमपि कियन्तं महान्तम् आनन्दमनुभविष्यति? तथा च, कुटुम्बे नूतनः प्राणसञ्चारः, नवीना चोर्जा आगमिष्यतः, एवमेव वयम् अपरमेकं कार्यं कर्तुं शक्नुमः।"""	"""And a new life, a new energy will be generated in the family - in the same way we can carry out another task."""	2504
"""अहं कथाश्रावकान् सर्वान् साग्रहं कथयिष्यामि यत् वयं स्वाधीनतायाः पञ्च-सप्तति-वर्ष-पूर्तिम् आयोजयिष्यामः, किं वयम् अस्मदीयासु कथासु पूर्णायाः दासतायाः कालखण्डस्य यावत्यः प्रेरकघटनाः सन्ति, ताः कथासु प्रचारयितुं शक्नुमः!"""	"""I urge all storytellers that soon we are going to celebrate 75 years of independence, can we propagate in our stories as many inspiring events as there were during the entire period of our enslavement!"""	2505
"""विशेषेण, सप्त-पञ्चाशत्-उत्तर-अष्टादश-शततम-वर्षतः सप्तचत्वारिंशत्-उत्तरोनविंश-शततम-वर्षपर्यन्तं, प्रत्येकमपि लघु-बृहत्-घटनाभिः सम्प्रति अस्मदीयां नूतन-सन्ततिं, कथामाध्यमेन परिचितां कर्तुं शक्नुमः।"""	"""Especially, from 1857 to 1947, we can introduce every major or minor incident of this period to our new generation through stories."""	2506
विश्वसिमि यत् भवन्तः अवश्यं कार्यमिदं करिष्यन्ति।	I am sure that you folks will definitely do this work.	2507
"""कथाकथनस्य एषा कला, देशे समधिका सुदृढा भवेत्, अधिकतरं प्रचारिता स्यात्, सहजा च तिष्ठेत्, अतः आयान्तु वयं सम्भूय सर्वे प्रयतामहि! """	"""May this art of storytelling become stronger in the country, become more popularized and easier to imbibe- This is something we must all strive for!"""	2508
"""मम प्रियाः देशवासिनः, आगच्छन्तु, कथानां संसारात्, सम्प्रति वयं सप्त-समुद्राणां पारे चलाम, स्वरमिमं शृण्वन्तु!"""	"""My dear countrymen, come, let us now travel across the seven seas from the world of stories, listen to this voice!"""	2509
अहं ‘West Africa’-पश्चिम-अफ़्रिका’-द्वीपस्य ‘माली’-ति अन्यतम-देशवासी अस्मि।	"""I am from Mali, a country in West Africa."""	2510
अहं फेब्रुआरिमासे भारतयात्रावसरे बृहत्तमे कुम्भ्मेलेति धार्मिकोत्सवे सहभागित्वं निर्वोढुं अवसरं लब्धवान्।	"""I had the opportunity to attend Kumbh Mela, the largest religious festival in India, in February."""	2511
""""""	It is a matter of great pride for me.	2512
"""कुम्भमेलके सहभागीभूय अतितरां सुखम् अनुभूतवान्, भारतस्य संस्कृतिं दृष्ट्वा सुबहु शिक्षणीयं प्राप्तवान्।"""	I felt good on being a part of Kumbh Mela and got to learn a lot about the culture of India by observing.	2513
"""अहं निवेदयामि यद् अस्मभ्यं पुनः भारतयात्रायाः अवसरः प्रदेयः स्यात्, येन वयम् इतः परमपि भारतविषये अवगन्तुं पारयिष्यामः।"""	"""I request that we be given the opportunity to visit India, once again so that we can learn more about India."""	2514
तर्हि अयमासीत् – माली-देशस्य सेदू-देमबेले	So this was Sedu Dembele from Mali.	2515
"""मालीदेशः भारताद् सुदूरम्, पश्चिम-अफ्रिकाद्वीपस्य अन्यतमः बृहत्-भूमिबद्धः देश अस्ति।"""	"""Mali is a large and land locked country in West Africa, far from India."""	2516
"""सेदू- देमबेले, माली-देशस्य, Kita-नामकस्य नगरस्य सार्वजनिकविद्यालये शिक्षक अस्ति, सः बालकान् आङ्ग्लभाषां सङ्गीतं चित्राकलादिविषयान् पाठयति शिक्षयति च।"""	"""Sedu Dembele, is a teacher in a public school in Kita, a town in Mali, and teaches English, Music, Painting, and drawing."""	2517
"""परञ्च तस्यापरमेकं अभिज्ञानमस्ति - जनाः तं मालीदेशस्य ‘हिन्दुस्तान का बाबू’ इति कथयन्ति, तथा च, एवंविधे सम्बोधने सः अतिशयं गर्वमनुभवति।"""	"""But he also has another identity - people call him Hindustani’s Babu, and, he takes great pride in being called so."""	2518
"""प्रत्येकं रविवारे अपराह्णानन्तरं सः मालीदेशे होरावधिकं रेडियोकार्यक्रमं प्रस्तौति, कार्यक्रमस्य नामास्ति- Indian frequency on Bollywood songs"""	"""Every Sunday afternoon, he presents an hour long radio program in Mali entitled ‘Indian frequency on Bollywood songs!’ He has been presenting it for the last 23 years."""	2519
"""अस्य कार्यक्रमस्य अवसरे सः फ्रान्स्-भाषया सहैव मालीदेशस्य ‘बमबारा’इति लोकभाषयापि स्वीयां प्रसार्यां टिप्पणीं करोति, तथा च अतितरां नाटकीयरीत्या करोति।"""	"""During the course of this program, he renders his commentary in French as well as in Mali's lingua franca known as Bombara, and does it in quite a dramatic fashion."""	2520
भारतं प्रति तस्य मनसि प्रगाढं प्रेमास्ति।	He has deep seated love for India.	2521
"""भारतेन साकं तस्य गहन-संयुतेः अपरमेकं कारणं,यत् तस्य जन्म अपि ऑगस्ट्मासे पञ्चदशदिने अभवत् I """	"""Another reason for his profound association with India is that, he was also born on 15thAugust."""	2522
"""सेदू-वर्यः द्विहोरात्मकम् अपरमेकं कार्यक्रमं सम्प्रति प्रतिरविवारं रात्रौ नववादने आरभत, यस्मिन् बॉलीवुड्-इत्यस्य पूर्ण-चलचित्रस्य कथां फ्रान्स्-भाषया बमबारा-इत्यनया च श्रावयति।"""	"""Seduji has started another two-hour program now at 9 pm every Sunday, in which he narrates the story of an entire Bollywood film in French and Bombara."""	2523
"""कदाचित् कस्यचित् भावात्मक-दृश्यस्य विषये भाषमाणः सः स्वयमपि, तस्य श्रोतारश्चापि युगपदेव रुदन्ति।"""	"""Sometimes while relating to an emotional scene, he, along with his listeners, cry together!"""	2524
सेदू-वर्यस्य जनकः एव भारतीयसंस्कृतेः विषये तं प्राबोधयत्।	Seduji's father had introduced him to Indian culture.	2525
"""तस्य जनकः, चलचित्र-प्रेक्षागृहे कार्यनिरतः आसीत् यत्र भारतीयानि चलचित्राणि प्रदर्श्यन्ते स्म।"""	His father worked in a cinema theatre where Indian films were also exhibited.	2526
ऐषमः ऑगस्ट्मासे पञ्चदशदिने सः हिन्दीभाषायां दृश्याङ्कनं विधाय भारतीयानां कृते स्वतन्त्रतादिवसस्य शुभकामनाः व्याहरत्।	"""On this 15th August, through a video in Hindi, he greeted the people of India on Independence Day."""	2527
"""अद्य, तस्य बालाः भारतस्य राष्ट्रगानम् सरलतया गायन्ति।"""	"""Today, his children sing the national anthem of India with great ease!"""	2528
"""भवन्तः एतद्-दृश्याङ्कनपटलद्वयम् अवश्यम् अवलोकयन्तु, तथा च तस्य भारतप्रेमाणम् अवश्यम् अनुभवन्तु।"""	You must watch both of these videos and feel their love for India.	2529
"""सेदू-वर्यः यदा कुम्भमेलकं आगच्छत्, तस्मिन् समये तत्-प्रतिनिधिमण्डलस्य सदस्यत्वेन आसीत्तदा तमहम् अमिलम्, भारतस्य कृते तस्य एवंप्रकारिका संसक्तिः, स्नेहः, प्रेमा च वस्तुतस्तु अस्माकं सर्वेषां कृते गर्वविषयः अस्ति।"""	"""When Seduji visited Kumbh and at that time he was part of the delegation that I met, his passion for India, affection and love are indeed a matter of pride for all of us."""	2530
"""मम प्रियाः देशवासिनः अस्माकं देशे प्रोच्यते यत् यो भूम्याः यावत् सम्पृक्तो विद्यते, सः प्रबलेsपि चक्रवाते तावत् दार्ढ्येन स्थास्यति।"""	"""My dear countrymen, it is said here that the one who is rooted to the ground, is equally firm during the course of the biggest of storms."""	2531
कोरोना-महामार्याः अस्मिन् कठिने समये अपि अस्माकं कृषिक्षेत्रम् अस्माकं कृषकाश्च अस्योदारहणरूपाः विद्यन्ते।	"""In this difficult period of Corona, our agricultural sector, our farmers are a living testimony to this."""	2532
सङ्कटस्य अस्मिन् काले अस्माकं देशस्य कृषिक्षेत्रेण पुनरपि निजशक्तिः प्रदर्शिता।	"""Even in this time of crisis, the agricultural sector of our country has again shown its resilience."""	2533
"""सखायः, देशस्य कृषिक्षेत्रम्, अस्माकं कृषकाः, अस्माकं ग्रामाश्च आत्मनिर्भर-भारतस्य आधाररूपाः।"""	"""Friends, the agricultural sector of the country, our farmers, our villages are the very basis of Atmanirbhar Bharat, a self reliant India."""	2534
एते प्रबलाः भविष्यन्ति चेत् आत्मनिर्भरभारतस्य आधारसंरचना सबला भविष्यति।	If they remain strong then the foundation of Atmanirbhar Bharat will remain strong.	2535
"""विगते समये एतैः आत्मानं नैकेभ्यो बन्धनेभ्यो मुक्तिः प्रदत्ता, विविधाः भ्रान्त-धारणाः त्रोटयितुं प्रयासाः विहिताः।"""	"""In the recent past, these areas have liberated themselves from many restrictions and tried to break free from many myths."""	2536
"""मया नैकेषां कृषकाणां पत्राणि प्राप्यन्ते, कृषक-सङ्घटनैः साकं संवादो विधीयते, ये कथयन्ति यत् कृषिक्षेत्रे नूतनायामाः उपयुज्यन्तेकथं कृषिकर्मणि परिवर्तनानि जायन्ते?"""	"""I get many such letters from farmers, I’ve had a dialogue with farmer organizations, who inform me about new dimensions being added to the farming sector and the changes it is undergoing."""	2537
हरियाणायाः सोनीपत-जनपदे अस्माकं कृषकभ्राता श्रीकंवर-चौहाणो निवसति।	"""One such of our farmer brother lives in Sonipat district of Haryana, his name is Shri Kanwar Chauhan."""	2538
अमुना प्रतिपादितं यत् कथम् एकस्मिन् समये तस्मै भण्डारण-स्थानात् बहिः शाकानि फलानि च विक्रेतुं काठिन्यं भवति स्म।	"""He told us how there was a time when he used to face great difficulties in marketing his fruits and vegetables outside the mandi, the market place."""	2539
"""यदि सः भण्डारण-स्थलाद्बहिः शाक-फलानि विक्रीणाति स्म, तदा कदाचित् शाक-फलानि समेत्य तदीय-वाहनमपि जडीक्रियते स्म।"""	"""If he used to sell his fruits and vegetables outside the mandi, then, many a times his produce and carts would get confiscated."""	2540
"""परं चतुर्दशोत्तर-द्विसहस्रतमे वर्षे शाकं फलानि च APMC- Act इति विधेः पृथक्कृतानि, अनेन तस्मै अन्येभ्यः कृषकेभ्यः च बहुलाभः अभवत्।"""	"""But, in 2014, fruits and vegetables were excluded from the APMC Act, which, greatly benefited him and fellow farmers in the neighborhood."""	2541
चतुःवर्षपूर्वं तेन ग्रामस्य कृषकमित्रेण साकं कृषकोत्पादक-समूहः स्थापितः।	"""Four years ago, he, along with fellow farmers of his village, formed a Farmer Producer’s Organization."""	2542
अद्य ग्रामस्य कृषकाः मधु-स्तोमस्य लघु-स्तोमस्य च कृषिं कुर्वन्ति।	Today farmers in the village cultivate sweet corn and baby corn.	2543
तेषाम् उत्पादनं दिल्ल्याः आज़ादपुरमंडी-इत्यत्र बृहत्व्यापार-शृङ्खलायां साक्षात् पञ्च-तारक-भोजनावासालयेभ्यः वसतिगृहेभ्यश्च प्रेष्यते।	"""Their produce is being supplied directly to Azadpur Mandi, Delhi, Big Retail Chains and Five Star Hotels."""	2544
ग्रामस्य कृषकाः अनया रीत्या प्रति-प्रहेलभूमौ प्रतिवर्षं त्रिलक्षरूप्याधिक-लाभमवाप्स्यन्ति।	"""Today, the farmers of the village are earning rupees two and a half to three lakhs per acre annually by cultivating sweet corn and baby corn."""	2545
"""न केवलमिदमेव अपितु अस्य ग्रामस्य षष्ट्यधिक-कृषकैः net house इति जालगृहं, Poly House इति च निर्मीय शाकानां विविध-प्रकारकोत्पादनं विधाय प्रति-प्रहेलभूमौ प्रतिवर्षं दशलक्षतो द्वादश-लक्षरूप्याकाणां लाभावाप्तिः विधीयते।"""	"""Not only this, more than 60 farmers of this village, through construction of net house and poly house are producing various varieties of tomato, cucumber and capsicum and earning from 10 to 12 lakh rupees per acre every year."""	2546
"""भवन्तः जानन्ति यदेतेषां पार्श्वे किमस्ति पृथक्,"""	Do you know what is different with these farmers?	2547
निजशाकफलानि कुत्रचिदपि कमपि विक्रेतुं ते शक्नुवन्ति। इयमेव शक्तिः तेषाम् प्रगतेः आधाररूपा वर्तते।	"""They have the power to sell their fruits and vegetables, anywhere and to anyone! And this power is the foundation of their progress."""	2548
इदानीम् इयमेव शक्तिः देशस्य अन्यैरपि कृषकैः अवाप्ता।	Now this power has also been imparted to other farmers of the country.	2549
"""सखायः, त्रि-चतुर्वर्ष-पूर्वमेव महाराष्ट्रे शाक-फलानि APMC- इत्यतो बहिः कृतानि।"""	"""Friends, about three or four years ago fruits and vegetables were excluded from the purview of APMC in Maharashtra."""	2550
"""अनेन परिवर्तनेन कथं महाराष्ट्रस्य शाकफलोत्पादकानां कृषकाणां स्थितिः परिवर्तिता, अस्योदाह- रणमस्ति Sri Swami Samarth Farmer’s producer company limited – इतिअयं कृषकाणां समवायो विद्यते।"""	An example of how this reform changed the state of farmers growing fruits and vegetables in Maharashtra is provided by Sri Swami Samarth Farm Producer Company limited - a Farmer Producer’s Organization.	2551
पुणेनगरे मुम्बय्यां च कृषकाः साप्ताहिकविपणीं स्वमेव चालयन्ति।	Farmers in Pune and Mumbai are themselves running weekly markets.	2552
अत्र विपणिषु सप्ततेः ग्रामाणां सार्धचतुस्सहस्रं कृषकाणामुत्पादनानि साक्षात् विक्रेष्यन्तेकोsपि मध्यस्थो नैव वर्तते।	"""In these markets, the produce of about four and a half thousand farmers, of nearly 70 villages, is sold directly without any middleman!"""	2553
ग्रामीण-युवानः साक्षात् विपणौ कृषिकर्मणि विक्रयप्रक्रियायां च सम्मिलिताः भवन्तिअस्य साक्षात्लाभः कृषकेभ्यो भवति	The rural youth are directly involved in the process of farming and selling to this market.	2554
ग्रामीण-युवानः साक्षात् विपणौ कृषिकर्मणि विक्रयप्रक्रियायां च सम्मिलिताः भवन्तिअस्य साक्षात्लाभः कृषकेभ्यो भवति	This directly benefits the farmers and the youth of the village are gainfully employed.	2555
एकमन्यमुदाहरणं तमिलनाडोः थेनि-जनपदस्य वर्ततेअत्र तमिलनाडुकदली- कृषकोत्पाद-समवायो विद्यते।सामान्यतया तु अयं कृषकोत्पादसमवायः परं वास्तविकरूपेण कृषकैः सम्भूय स्वस्य समूहो निर्मितः।	"""""""Another example is from then district of Tamil Nadu, here the Tamil Nadu Banana farmer produce company, This Farmer Produce Company is a company just in name, in reality, these farmers together have formed a collective."""""""	2556
"""अनेन कृषक-समूहेन lockdown इति सञ्चाररोध-समये परिपार्श्ववर्तिभ्यः ग्रामेभ्यः बृहन्मात्रायां शाक-फलानि च विक्रीणीतानि, अथ च, चेन्नईनगरे शाकफलसंयोजनं प्रदत्तम्।"""	"""This Farmer Collective purchased hundreds of metric tons of vegetables, fruits and Bananas from nearby villages during the lockdown, and supplied a vegetable combo kit to the city of Chennai."""	2557
"""भवन्तो विचारयन्तु, कति-युवभ्यः तैः आजीविकावसरः प्रदत्तः? रुचिकरमिदमस्ति यत् कोsपि मध्यस्थः अस्यां प्रक्रियायां नासीत्।कृषकेभ्यो लाभः, उपभोक्तृभ्यश्चापि लाभः।"""	"""You just think, how many youth did they employed, and the interesting fact is that, due to absence of middlemen, not only the farmer profited but the consumer also benefited."""	2558
एवमेव लखनऊनगरस्य विपण्यामपि।	One such group of farmers hails from Lucknow.	2559
"""सखायः, गुजराते बनासकांठाजनपदस्य रामपुराग्रामे इस्माइल-भ्राता कृषकः अस्ति।"""	"""Friends, Ismail Bhai is a farmer in Rampura village of Banaskantha in Gujarat."""	2560
तदीया कथा अपि चित्ताह्लादिकास्ति।	His story is also very interesting.	2561
इस्माइल-भ्राता कृषिं कर्तुमिच्छति स्मपरं यथा इदानीं चिन्त्यते तथैव इस्माइल-भ्रातुः कुटुम्बिनः अपि कथयन्ति स्म यदसौ कीदृशं वाचं वदति?	"""Ismail Bhai wanted to do farming, but, now, as is these general attitude towards farming, his family raised eyebrows on the thoughts of Ismail Bhai!"""	2562
इस्माइल-भ्रातुः पिता कृषकः आसीत्परं कृषिकर्मणि तस्मै सर्वाधिकहानिरेव भवति स्म।	"""Ismail Bhai’s father was into farming, but in that, he often incurred losses."""	2563
अतः पित्रा अपि असौ न्यक्कृतःपरं कुटुम्बिनाम् अनिच्छयापि अमुना निर्धारितं यदसौ कृषिम् एव करिष्यति।	"""Hence the father dissuaded...yet despite family members discouraging, Ismail Bhai decided that he would certainly take up farming."""	2564
इस्माल-भ्रात्रा विचारितमासीत् यत् कृषिकर्म हानिपरमेवास्ति इति धारणाम् परिवर्तयिष्यति।	Ismail Bhai had resolved that he would dispel the notion of farming being a loss making activity and change the situation as well.	2565
तेन कृषिः आरब्धा परं नूतनविधिना।	"""He started farming, albeit using new methods and innovative techniques."""	2566
तेन drip-इति विशेषसेचनप्रक्रियया आलुकानि उत्पादितानिअद्य इस्माइल-भ्रातुः आलुकानि सविशेषं विज्ञायन्ते।	Using drip irrigation he cultivated potatoes.... and today his potatoes are his hallmark.	2567
""""""	He is growing potatoes that are of very high quality.	2568
इस्माइल-भ्राता इमानि आलुकानि साक्षात् बृहत्समवायेभ्यो विक्रीणाति। मध्यस्थानां नामैव नास्तिपरिणामः - भूरि लाभावाप्तिः।	"""Ismail Bhai directly sells these potatoes to large companies, the middle men are just out of the question. And the result - he is earning handsome profits."""	2569
इदानीं तु तेन पितुः सर्वम् ऋर्णं प्रत्यावर्तितं परिशोधितञ्च।	He now has repaid all the debts of his father. And do you know the most significant fact?	2570
सर्वाधिक-हर्षस्य विषयोsयं यदिदानीम् इस्माइल-भ्राता क्षेत्रस्य शताधिकानां कृषकाणां साहाय्यमपि विदधाति।	"""Today, Ismail Bhai is helping hundreds of farmers in his region."""	2571
तेषां जीवनपि परिवर्तयति।	He is changing their lives too.	2572
"""वयस्याः, अधुना वयं कृषिकर्मणे यावत् आधुनिकविकल्पं दास्यामः तावत् कृषिः समेधिष्यते।कृषिकर्मणि नूतनविधयः नूतनाविष्काराश्च समावेश्यन्ते।"""	"""Friends, in present-times, the more modern alternatives we offer for agriculture, the more it will progress with newer innovations and techniques."""	2573
मणिपुरवास्तव्या विजयशान्तिः अभिनवप्रयोगबलेन चर्चापथमागता।तया कमलनालेन तन्तुनिर्माणस्य कार्यमारब्धम्।	Bijay Shanti of Manipur is in the news for her new innovation. She launched a start-up to develop thread from the Lotus stem.	2574
अद्य तस्याः अभिनवप्रयोगेण कमलोत्पादने तन्तूद्योगे च नूतनपथनिर्माणमभवत्।	"""Today, her efforts and innovations have opened new avenues in the fields of lotus farming and textile."""	2575
"""मम प्रियाः देशवासिनः, अहं भवद्भ्यः ऐतिह्यभागे नेतुमिच्छामि।"""	"""My dear countrymen, I want to transport you to a period from our past."""	2576
शतवर्षप्राचीना घटनास्ति।	It is a tale of 101 years ago.	2577
नवदशोत्तरैकोनविंश-शततमे वर्षे -	The year was 1919.	2578
आङ्ग्लशासकैः जलियांवालाबाग-स्थले निर्दोषजनानां नृशंसहत्या कृतासीत्।	The British rulers had slaughtered innocent civilians at Jallianwala Bagh.	2579
नरसंहारस्य अनन्तरं द्वादशवर्षीयो बालकः घटनास्थलमुपगतः।	"""Post the massacre, a 12 year old boy visited the spot."""	2580
असौ प्रसन्नचित्तः चञ्चलश्च बालः परं जलियांवाला-बाग-स्थले तेन यद्दृष्टं तत् तदीयचिन्तनात्परमासीत्।	A happy and agile boy but what he saw at Jallianwala Bagh was beyond his imagination.	2581
सः इदं विचार्य स्तब्धः आसीत् यत्कोsपि एवं निर्दयी कथं भवितुं शक्नोति?	He was left stunned at how one could be so merciless.	2582
असौ सरलो बालकः क्रोधाग्नौ दहति स्म।	This innocent boy had started to burn in the fire of anger.	2583
तस्मिन् एव जलियांवालाबाग-स्थले अमुना आङ्ग-शासकान् विरुध्य युद्ध-प्रतिज्ञा कृता।	"""At Jallianwala Bagh, he took a vow to fight the British rule."""	2584
किं भवन्तो जानन्ति अहं कस्योल्लेखं करोमि?	Did you come to know who am I referring to?	2585
श्वः सेप्टेम्बरस्य अष्टाविंशे दिने वयं वीरव्रतिनो भगतसिंहस्य जयन्तीम् आमानयिष्यामः।	"""Tomorrow, the 28th of September, we will celebrate the birth anniversary of Shahid Veer Bhagat Singh."""	2586
अहं सर्वैः देशवासिभिः साकं शौर्यस्य वीरतायाश्च प्रतिमूर्तिं वीरव्रतिनं भगतसिंहं नौमि।	"""I join my fellow countrymen in bowing before the paragon of courage and bravery, Shaheed Veer Bhagat Singh."""	2587
वीरो भगतसिंहः पराक्रमेण साकं विद्यासम्पन्नः चिन्तनशीलश्चासीत्।	"""Shaheed Bhagat Singh was as much a fighter as he was a scholar, a thinker."""	2588
निजजीवनचिन्तां विहाय भगतसिंहेन तदीयक्रान्तिवीर-सहयोगिभिश्च एतावन्ति शौर्यसम्पन्नानि कार्याणि सम्पादितानि येषां देशस्य स्वातन्त्र्ये महत्त्वपूर्णं योगदानमवर्तत।	"""Bhagat Singh along with his revolutionary friends, without caring for their own selves, carried out such daring acts, which had a huge bearing in the country attaining Freedom."""	2589
निजजीवनचिन्तां विहाय भगतसिंहेन तदीयक्रान्तिवीर-सहयोगिभिश्च एतावन्ति शौर्यसम्पन्नानि कार्याणि सम्पादितानि येषां देशस्य स्वातन्त्र्ये महत्त्वपूर्णं योगदानमवर्तत।	"""Be it his devotion towards Lala Lajpat Rai or his camaraderie with fellow revolutionaries as Chandra Shekhar Azad, Sukhdev, Rajguru amongst others, personal accolades were of no importance to him."""	2590
ते यावत् जीवितवन्तः केवलम् एकाभियानाय तदर्थमेव बलिदानं कृतम्तदभियानमासीत् भारताय अन्यायात् आङ्ग्लशासनाच्च मुक्तिप्रदानम्।	He had a single mission for as long as he lived and he sacrificed his life for that mission - That mission was to free India of injustice and the British rule.	2591
मया ‘नमोएप्’ – इत्यस्मिन् तन्त्रे हैदराबादस्य अजय- एस्.जी.वर्यस्य एका टिप्पणी पठिता।	I read a comment by Ajay SG from Hyderabad on the NaMo app.	2592
अजय-वर्यः लिखति - साम्प्रतं युवानः कथं भगतसिंहसदृशं भवितुं न शक्नुवन्ति?	Ajay ji writes - How can today's youth strive to be like Bhagat Singh?	2593
"""वयं भगतिसिंहाः भविष्यामो न वा परं भगतसिंहसदृशं देशप्रेम, देशाय किमपि कर्तुं दृढेच्छाशक्तिस्तु अवश्यम् अस्माकं हृदये स्यात्।"""	"""""""Well see, We may or may not be able to become like Bhagat Singh, but the love Bhagat Singh had for his country, the drive and motivation he had to do something for his country certainly resides in all our hearts."""""""	2594
वीराय भगतसिॆहाय अयमेव वास्तविक-श्रद्धाञ्जलिः भविष्यति।	That would be our biggest tribute to Shahid Bhagat Singh.	2595
"""वर्षचतुष्टयपूर्वम् अयमेव समयः अवर्तत, यदा surgical strike-इति लक्ष्य-केन्द्रिताक्रमणस्य समये जगता अस्माकं वीराणां पराक्रमशौर्यनिर्भीकताः दृष्टाः।"""	"""Four years ago, around this time, the world witnessed the courage, bravery and valiance of our soldiers during the Surgical Strike."""	2596
अस्माकं वीरभटानां एकमेव लक्ष्यमासीत् यत् येन केनापि प्रकारेण मातुः भारत्याः गौरवसम्मानरक्षा भवेत्।	"""Our brave soldiers had just one mission and one goal - To protect at all costs, the glory and honour of Mother India."""	2597
तैः कदाचिदपि निजजीवनचिन्ता नैव कृता।	They did not care a bit for their own selves.	2598
