:START_ID,:TYPE,:END_ID,annotator,line_id,line_text,detail
397,HAS_BETTER_MANDA_TIIKSHNA_GUNA_THAN,393,3,256428,अतितीक्ष्णा विशेषेण तद्वत्कृष्णाऽपि राजिका ७३,
397,HAS_SAME_PROPERTY_AS,393,3,256428,अतितीक्ष्णा विशेषेण तद्वत्कृष्णाऽपि राजिका ७३,
404,IS_SYNONYM_OF,6,3,256429,क्षुद्रधान्यं कुधान्यं च तृणधान्यमिति स्मृतम्,
41,IS_RASA_PROPERTY_OF,6,3,256430,क्षुद्रधान्यमनुष्णं स्यात्कषायं लघु लेखनम् ७४,
42,IS_LAGHU_GURU_GUNA_OF,6,3,256430,क्षुद्रधान्यमनुष्णं स्यात्कषायं लघु लेखनम् ७४,
194,IS_KARMA_OF,6,3,256430,क्षुद्रधान्यमनुष्णं स्यात्कषायं लघु लेखनम् ७४,
406,IS_VIIRYA_PROPERTY_OF,6,3,256430,क्षुद्रधान्यमनुष्णं स्यात्कषायं लघु लेखनम् ७४,
36,IS_RASA_PROPERTY_OF,6,3,256431,मधुरं कटुकं पाके रूक्षं च क्लेदशोषकम्,
84,IS_SNIGDHA_RUUKSHA_GUNA_OF,6,3,256431,मधुरं कटुकं पाके रूक्षं च क्लेदशोषकम्,
106,IS_VIPAAKA_PROPERTY_OF,6,3,256431,मधुरं कटुकं पाके रूक्षं च क्लेदशोषकम्,
407,IS_KARMA_OF,6,3,256431,मधुरं कटुकं पाके रूक्षं च क्लेदशोषकम्,
63,IS_PASSIVISED_BY,6,3,256432,वातकृद् बद्धविट्कं च पित्तरक्तकफापहम् ७५,
75,IS_INCREASED_BY,6,3,256432,वातकृद् बद्धविट्कं च पित्तरक्तकफापहम् ७५,
76,IS_PASSIVISED_BY,6,3,256432,वातकृद् बद्धविट्कं च पित्तरक्तकफापहम् ७५,
408,IS_KARMA_OF,6,3,256432,वातकृद् बद्धविट्कं च पित्तरक्तकफापहम् ७५,
2401,IS_CURED_BY,6,3,256432,वातकृद् बद्धविट्कं च पित्तरक्तकफापहम् ७५,
150,IS_VARNA_PROPERTY_OF,411,3,256433,स्त्रियां कङ्गुप्रियङ्गू द्वे कृष्णा रक्ता सिता तथा,
188,IS_VARNA_PROPERTY_OF,413,3,256433,स्त्रियां कङ्गुप्रियङ्गू द्वे कृष्णा रक्ता सिता तथा,
254,IS_VARNA_PROPERTY_OF,412,3,256433,स्त्रियां कङ्गुप्रियङ्गू द्वे कृष्णा रक्ता सिता तथा,
410,IS_SYNONYM_OF,14,3,256433,स्त्रियां कङ्गुप्रियङ्गू द्वे कृष्णा रक्ता सिता तथा,
411,IS_VARIANT_OF,14,3,256433,स्त्रियां कङ्गुप्रियङ्गू द्वे कृष्णा रक्ता सिता तथा,
412,IS_VARIANT_OF,14,3,256433,स्त्रियां कङ्गुप्रियङ्गू द्वे कृष्णा रक्ता सिता तथा,
413,IS_VARIANT_OF,14,3,256433,स्त्रियां कङ्गुप्रियङ्गू द्वे कृष्णा रक्ता सिता तथा,
414,IS_VARIANT_OF,14,3,256434,पीता चतुर्विधा कङ्गुस्तासां पीता वरा स्मृता ७६,
414,IS_BEST_AMONG,14,3,256434,पीता चतुर्विधा कङ्गुस्तासां पीता वरा स्मृता ७६,
415,IS_VARNA_PROPERTY_OF,414,3,256434,पीता चतुर्विधा कङ्गुस्तासां पीता वरा स्मृता ७६,
46,IS_KARMA_OF,14,3,256435,कङ्गुस्तु भग्नसन्धानवातकृद् बृंहणी गुरुः,
75,IS_INCREASED_BY,14,3,256435,कङ्गुस्तु भग्नसन्धानवातकृद् बृंहणी गुरुः,
88,IS_LAGHU_GURU_GUNA_OF,14,3,256435,कङ्गुस्तु भग्नसन्धानवातकृद् बृंहणी गुरुः,
416,IS_KARMA_OF,14,3,256435,कङ्गुस्तु भग्नसन्धानवातकृद् बृंहणी गुरुः,
84,IS_SNIGDHA_RUUKSHA_GUNA_OF,14,3,256436,रूक्षा श्लेष्महराऽतीव वाजिनां गुणकृद् भृशम् ७७,
912,IS_DECREASED_BY,14,3,256436,रूक्षा श्लेष्महराऽतीव वाजिनां गुणकृद् भृशम् ७७,अतीव::QUANTITY
2051,IS_BENEFITTED_BY,14,3,256436,रूक्षा श्लेष्महराऽतीव वाजिनां गुणकृद् भृशम् ७७,भृश::QUANTITY
419,IS_SYNONYM_OF,418,3,256437,चीनाकः काककङ्गुश्च सुश्लक्ष्णः श्लक्ष्णकः स्मृतः,
420,IS_SYNONYM_OF,418,3,256437,चीनाकः काककङ्गुश्च सुश्लक्ष्णः श्लक्ष्णकः स्मृतः,
421,IS_SYNONYM_OF,418,3,256437,चीनाकः काककङ्गुश्च सुश्लक्ष्णः श्लक्ष्णकः स्मृतः,
418,IS_VARIANT_OF,14,3,256438,चीनाकः कङ्गुभेदोऽस्ति स ज्ञेयः कङ्गुवद् गुणैः ७८,
418,HAS_SIMILAR_PROPERTY_AS,14,3,256438,चीनाकः कङ्गुभेदोऽस्ति स ज्ञेयः कङ्गुवद् गुणैः ७८,
423,IS_SYNONYM_OF,422,3,256439,श्यामाकः श्यामकः श्यामस्त्रिबीजः स्यादविप्रियः,
424,IS_SYNONYM_OF,422,3,256439,श्यामाकः श्यामकः श्यामस्त्रिबीजः स्यादविप्रियः,
425,IS_SYNONYM_OF,422,3,256439,श्यामाकः श्यामकः श्यामस्त्रिबीजः स्यादविप्रियः,
426,IS_SYNONYM_OF,422,3,256439,श्यामाकः श्यामकः श्यामस्त्रिबीजः स्यादविप्रियः,
427,IS_SYNONYM_OF,422,3,256440,सुकुमारो राजधान्यं तृणबीजोत्तमश्च सः,
428,IS_SYNONYM_OF,422,3,256440,सुकुमारो राजधान्यं तृणबीजोत्तमश्च सः,
429,IS_SYNONYM_OF,422,3,256440,सुकुमारो राजधान्यं तृणबीजोत्तमश्च सः,
63,IS_PASSIVISED_BY,422,3,256441,श्यामाकः शोषणो रूक्षो वातलः कफपित्तहृत् ७९,
75,IS_INCREASED_BY,422,3,256441,श्यामाकः शोषणो रूक्षो वातलः कफपित्तहृत् ७९,
76,IS_PASSIVISED_BY,422,3,256441,श्यामाकः शोषणो रूक्षो वातलः कफपित्तहृत् ७९,
84,IS_SNIGDHA_RUUKSHA_GUNA_OF,422,3,256441,श्यामाकः शोषणो रूक्षो वातलः कफपित्तहृत् ७९,
430,IS_KARMA_OF,422,3,256441,श्यामाकः शोषणो रूक्षो वातलः कफपित्तहृत् ७९,
432,IS_SYNONYM_OF,431,3,256442,कोद्रवः कोरदूषः स्यादुद्दालो वनकोद्रवः,
433,IS_VARIANT_OF,431,3,256442,कोद्रवः कोरदूषः स्यादुद्दालो वनकोद्रवः,
433,IS_SYNONYM_OF,434,3,256442,कोद्रवः कोरदूषः स्यादुद्दालो वनकोद्रवः,
63,IS_PASSIVISED_BY,431,3,256443,कोद्रवो वातलो ग्राही हिमः पित्तकफापहः,
75,IS_INCREASED_BY,431,3,256443,कोद्रवो वातलो ग्राही हिमः पित्तकफापहः,
76,IS_PASSIVISED_BY,431,3,256443,कोद्रवो वातलो ग्राही हिमः पित्तकफापहः,
111,IS_VIIRYA_PROPERTY_OF,431,3,256443,कोद्रवो वातलो ग्राही हिमः पित्तकफापहः,
375,IS_INTERNAL_PROPERTY_OF,431,3,256443,कोद्रवो वातलो ग्राही हिमः पित्तकफापहः,
75,IS_INCREASED_BY,433,3,256444,उद्दालस्तु भवेदुष्णो ग्राही वातकरो भृशम् ८०,भृश::QUANTITY
294,IS_VIIRYA_PROPERTY_OF,433,3,256444,उद्दालस्तु भवेदुष्णो ग्राही वातकरो भृशम् ८०,
375,IS_INTERNAL_PROPERTY_OF,433,3,256444,उद्दालस्तु भवेदुष्णो ग्राही वातकरो भृशम् ८०,
438,IS_SYNONYM_OF,437,3,256445,चारुकः शरबीजः स्यात्कथ्यन्ते तद्गुणा अथ,
36,IS_RASA_PROPERTY_OF,437,3,256446,चारुको मधुरो रूक्षो रक्तपित्तकफापहः,
63,IS_PASSIVISED_BY,437,3,256446,चारुको मधुरो रूक्षो रक्तपित्तकफापहः,
76,IS_PASSIVISED_BY,437,3,256446,चारुको मधुरो रूक्षो रक्तपित्तकफापहः,
84,IS_SNIGDHA_RUUKSHA_GUNA_OF,437,3,256446,चारुको मधुरो रूक्षो रक्तपित्तकफापहः,
290,IS_PASSIVISED_BY,437,3,256446,चारुको मधुरो रूक्षो रक्तपित्तकफापहः,
41,IS_RASA_PROPERTY_OF,437,3,256447,शीतलो लघुवृष्यश्च कषायो वातकोपनः ८१,
42,IS_LAGHU_GURU_GUNA_OF,437,3,256447,शीतलो लघुवृष्यश्च कषायो वातकोपनः ८१,
72,IS_BENEFITTED_BY,437,3,256447,शीतलो लघुवृष्यश्च कषायो वातकोपनः ८१,
75,IS_VITIATED_BY,437,3,256447,शीतलो लघुवृष्यश्च कषायो वातकोपनः ८१,
193,IS_VIIRYA_PROPERTY_OF,437,3,256447,शीतलो लघुवृष्यश्च कषायो वातकोपनः ८१,
41,IS_RASA_PROPERTY_OF,439,3,256448,यवा वंशभवा रूक्षाः कषायाः कटुपाकिनः,
84,IS_SNIGDHA_RUUKSHA_GUNA_OF,439,3,256448,यवा वंशभवा रूक्षाः कषायाः कटुपाकिनः,
104,IS_VIPAAKA_PROPERTY_OF,439,3,256448,यवा वंशभवा रूक्षाः कषायाः कटुपाकिनः,
440,IS_SYNONYM_OF,439,3,256448,यवा वंशभवा रूक्षाः कषायाः कटुपाकिनः,
63,IS_PASSIVISED_BY,439,3,256449,बद्धमूत्राः कफघ्नाश्च वातपित्तकराः सराः ८२,
75,IS_INCREASED_BY,439,3,256449,बद्धमूत्राः कफघ्नाश्च वातपित्तकराः सराः ८२,
76,IS_INCREASED_BY,439,3,256449,बद्धमूत्राः कफघ्नाश्च वातपित्तकराः सराः ८२,
223,IS_INTERNAL_PROPERTY_OF,439,3,256449,बद्धमूत्राः कफघ्नाश्च वातपित्तकराः सराः ८२,
441,IS_KARMA_OF,439,3,256449,बद्धमूत्राः कफघ्नाश्च वातपित्तकराः सराः ८२,
443,IS_SYNONYM_OF,442,3,256450,कुसुम्भबीजं वरटा सैव प्रोक्ता वरट्टिका ८३,
444,IS_SYNONYM_OF,442,3,256450,कुसुम्भबीजं वरटा सैव प्रोक्ता वरट्टिका ८३,
36,IS_RASA_PROPERTY_OF,443,3,256451,वरटा मधुरा स्निग्धा रक्तपित्तकफापहा,
37,IS_SNIGDHA_RUUKSHA_GUNA_OF,443,3,256451,वरटा मधुरा स्निग्धा रक्तपित्तकफापहा,
63,IS_PASSIVISED_BY,443,3,256451,वरटा मधुरा स्निग्धा रक्तपित्तकफापहा,
402,IS_CURED_BY,443,3,256451,वरटा मधुरा स्निग्धा रक्तपित्तकफापहा,
41,IS_RASA_PROPERTY_OF,443,3,256452,कषाया शीतला गुर्वी स्यादवृष्याऽनिलापहा ८४,
72,IS_HARMED_BY,443,3,256452,कषाया शीतला गुर्वी स्यादवृष्याऽनिलापहा ८४,
75,IS_PASSIVISED_BY,443,3,256452,कषाया शीतला गुर्वी स्यादवृष्याऽनिलापहा ८४,
88,IS_LAGHU_GURU_GUNA_OF,443,3,256452,कषाया शीतला गुर्वी स्यादवृष्याऽनिलापहा ८४,
193,IS_VIIRYA_PROPERTY_OF,443,3,256452,कषाया शीतला गुर्वी स्यादवृष्याऽनिलापहा ८४,
445,IS_SYNONYM_OF,446,3,256453,गवेधुका तु विद्वद्भिर्गवेधुः कथिता स्त्रियाम्,
63,IS_PASSIVISED_BY,446,3,256454,गवेधुः कटुका स्वाद्वी कार्श्यकृत्कफनाशिनी ८५,
98,IS_RASA_PROPERTY_OF,446,3,256454,गवेधुः कटुका स्वाद्वी कार्श्यकृत्कफनाशिनी ८५,
105,IS_RASA_PROPERTY_OF,446,3,256454,गवेधुः कटुका स्वाद्वी कार्श्यकृत्कफनाशिनी ८५,
2415,IS_CAUSED_BY,446,3,256454,गवेधुः कटुका स्वाद्वी कार्श्यकृत्कफनाशिनी ८५,
449,IS_SYNONYM_OF,450,3,256455,प्रसाधिका तु नीवारस्तृणान्नमिति च स्मृतम्,
451,IS_SYNONYM_OF,450,3,256455,प्रसाधिका तु नीवारस्तृणान्नमिति च स्मृतम्,
63,IS_VITIATED_BY,450,3,256456,नीवारः शीतलो ग्राही पित्तघ्नः कफवातकृत् ८६,
75,IS_VITIATED_BY,450,3,256456,नीवारः शीतलो ग्राही पित्तघ्नः कफवातकृत् ८६,
76,IS_PASSIVISED_BY,450,3,256456,नीवारः शीतलो ग्राही पित्तघ्नः कफवातकृत् ८६,
193,IS_VIIRYA_PROPERTY_OF,450,3,256456,नीवारः शीतलो ग्राही पित्तघ्नः कफवातकृत् ८६,
920,IS_KARMA_OF,450,3,256456,नीवारः शीतलो ग्राही पित्तघ्नः कफवातकृत् ८६,
63,IS_PASSIVISED_BY,452,3,256457,यावनालो हिमः स्वादुर्लोहितः श्लेष्मपित्तजित्,
76,IS_PASSIVISED_BY,452,3,256457,यावनालो हिमः स्वादुर्लोहितः श्लेष्मपित्तजित्,
98,IS_RASA_PROPERTY_OF,452,3,256457,यावनालो हिमः स्वादुर्लोहितः श्लेष्मपित्तजित्,
111,IS_VIIRYA_PROPERTY_OF,452,3,256457,यावनालो हिमः स्वादुर्लोहितः श्लेष्मपित्तजित्,
2396,IS_CURED_BY,452,3,256457,यावनालो हिमः स्वादुर्लोहितः श्लेष्मपित्तजित्,
42,IS_LAGHU_GURU_GUNA_OF,452,3,256458,अवृष्यस्तुवरो रूक्षः क्लेदकृत्कथितो लघुः ८७,
72,IS_HARMED_BY,452,3,256458,अवृष्यस्तुवरो रूक्षः क्लेदकृत्कथितो लघुः ८७,
84,IS_SNIGDHA_RUUKSHA_GUNA_OF,452,3,256458,अवृष्यस्तुवरो रूक्षः क्लेदकृत्कथितो लघुः ८७,
278,IS_RASA_PROPERTY_OF,452,3,256458,अवृष्यस्तुवरो रूक्षः क्लेदकृत्कथितो लघुः ८७,
453,IS_INCREASED_BY,452,3,256458,अवृष्यस्तुवरो रूक्षः क्लेदकृत्कथितो लघुः ८७,
88,IS_LAGHU_GURU_GUNA_OF,455,3,256459,धान्यं सर्वं नवं स्वादु गुरु श्लेष्मकरं स्मृतम्,
98,IS_RASA_PROPERTY_OF,455,3,256459,धान्यं सर्वं नवं स्वादु गुरु श्लेष्मकरं स्मृतम्,
912,IS_INCREASED_BY,455,3,256459,धान्यं सर्वं नवं स्वादु गुरु श्लेष्मकरं स्मृतम्,
914,IS_STATE_OF_SUBSTANCE_OF,455,3,256459,धान्यं सर्वं नवं स्वादु गुरु श्लेष्मकरं स्मृतम्,
196,IS_KARMA_OF,456,3,256460,तत्तु वर्षोषितं पथ्यं यतो लघुतरं हि तत् ८८,
456,HAS_BETTER_PROPERTY_THAN,455,3,256460,तत्तु वर्षोषितं पथ्यं यतो लघुतरं हि तत् ८८,
456,HAS_BETTER_LAGHU_GURU_GUNA_THAN,455,3,256460,तत्तु वर्षोषितं पथ्यं यतो लघुतरं हि तत् ८८,
946,IS_STATE_OF_SUBSTANCE_OF,456,3,256460,तत्तु वर्षोषितं पथ्यं यतो लघुतरं हि तत् ८८,
459,HAS_BETTER_LAGHU_GURU_GUNA_THAN,455,3,256461,वर्षोषितं सर्वधान्यं गौरवं परिमुञ्चति,
459,IS_VARIANT_OF,456,3,256461,वर्षोषितं सर्वधान्यं गौरवं परिमुञ्चति,
459,HAS_SIMILAR_VIIRYA_PROPERTY_AS,455,3,256462,न तु त्यजति वीर्यं स्वं क्रमान्मुञ्चत्यतः परम् ८९,
948,HAS_WORSE_PROPERTY_THAN,456,3,256462,न तु त्यजति वीर्यं स्वं क्रमान्मुञ्चत्यतः परम् ८९,Later than 1 year
461,IS_VARIANT_OF,439,3,256463,एतेषु यवगोधूमतिलमाषा नवा हिताः,
461,HAS_BETTER_PROPERTY_THAN,465,3,256463,एतेषु यवगोधूमतिलमाषा नवा हिताः,
462,IS_VARIANT_OF,212,3,256463,एतेषु यवगोधूमतिलमाषा नवा हिताः,
462,HAS_BETTER_PROPERTY_THAN,466,3,256463,एतेषु यवगोधूमतिलमाषा नवा हिताः,
463,IS_VARIANT_OF,360,3,256463,एतेषु यवगोधूमतिलमाषा नवा हिताः,
463,HAS_BETTER_PROPERTY_THAN,467,3,256463,एतेषु यवगोधूमतिलमाषा नवा हिताः,
464,IS_VARIANT_OF,257,3,256463,एतेषु यवगोधूमतिलमाषा नवा हिताः,
464,HAS_BETTER_PROPERTY_THAN,468,3,256463,एतेषु यवगोधूमतिलमाषा नवा हिताः,
465,IS_VARIANT_OF,439,3,256463,एतेषु यवगोधूमतिलमाषा नवा हिताः,
466,IS_VARIANT_OF,212,3,256463,एतेषु यवगोधूमतिलमाषा नवा हिताः,
467,IS_VARIANT_OF,360,3,256463,एतेषु यवगोधूमतिलमाषा नवा हिताः,
468,IS_VARIANT_OF,257,3,256463,एतेषु यवगोधूमतिलमाषा नवा हिताः,
914,IS_STATE_OF_SUBSTANCE_OF,461,3,256463,एतेषु यवगोधूमतिलमाषा नवा हिताः,
914,IS_STATE_OF_SUBSTANCE_OF,462,3,256463,एतेषु यवगोधूमतिलमाषा नवा हिताः,
914,IS_STATE_OF_SUBSTANCE_OF,463,3,256463,एतेषु यवगोधूमतिलमाषा नवा हिताः,
914,IS_STATE_OF_SUBSTANCE_OF,464,3,256463,एतेषु यवगोधूमतिलमाषा नवा हिताः,
915,IS_STATE_OF_SUBSTANCE_OF,465,3,256463,एतेषु यवगोधूमतिलमाषा नवा हिताः,
915,IS_STATE_OF_SUBSTANCE_OF,466,3,256463,एतेषु यवगोधूमतिलमाषा नवा हिताः,
915,IS_STATE_OF_SUBSTANCE_OF,467,3,256463,एतेषु यवगोधूमतिलमाषा नवा हिताः,
915,IS_STATE_OF_SUBSTANCE_OF,468,3,256463,एतेषु यवगोधूमतिलमाषा नवा हिताः,
465,HAS_WORSE_PROPERTY_THAN,461,3,256464,पुराणा विरसा रूक्षा न तथा गुणकारिणः ९०,
465,HAS_WORSE_RASA_PROPERTY_THAN,461,3,256464,पुराणा विरसा रूक्षा न तथा गुणकारिणः ९०,
465,HAS_WORSE_SNIGDHA_RUUKSHA_GUNA_THAN,461,3,256464,पुराणा विरसा रूक्षा न तथा गुणकारिणः ९०,
466,HAS_WORSE_PROPERTY_THAN,462,3,256464,पुराणा विरसा रूक्षा न तथा गुणकारिणः ९०,
466,HAS_WORSE_RASA_PROPERTY_THAN,462,3,256464,पुराणा विरसा रूक्षा न तथा गुणकारिणः ९०,
466,HAS_WORSE_SNIGDHA_RUUKSHA_GUNA_THAN,462,3,256464,पुराणा विरसा रूक्षा न तथा गुणकारिणः ९०,
467,HAS_WORSE_PROPERTY_THAN,463,3,256464,पुराणा विरसा रूक्षा न तथा गुणकारिणः ९०,
467,HAS_WORSE_RASA_PROPERTY_THAN,463,3,256464,पुराणा विरसा रूक्षा न तथा गुणकारिणः ९०,
467,HAS_WORSE_SNIGDHA_RUUKSHA_GUNA_THAN,463,3,256464,पुराणा विरसा रूक्षा न तथा गुणकारिणः ९०,
468,HAS_WORSE_PROPERTY_THAN,464,3,256464,पुराणा विरसा रूक्षा न तथा गुणकारिणः ९०,
468,HAS_WORSE_RASA_PROPERTY_THAN,464,3,256464,पुराणा विरसा रूक्षा न तथा गुणकारिणः ९०,
468,HAS_WORSE_SNIGDHA_RUUKSHA_GUNA_THAN,464,3,256464,पुराणा विरसा रूक्षा न तथा गुणकारिणः ९०,
481,IS_TYPE_OF,492,3,256467,पत्रं पुष्पं फलं नालं कन्दं संस्वेदजं तथा,
482,IS_TYPE_OF,492,3,256467,पत्रं पुष्पं फलं नालं कन्दं संस्वेदजं तथा,
483,IS_TYPE_OF,492,3,256467,पत्रं पुष्पं फलं नालं कन्दं संस्वेदजं तथा,
484,IS_TYPE_OF,492,3,256467,पत्रं पुष्पं फलं नालं कन्दं संस्वेदजं तथा,
485,IS_TYPE_OF,492,3,256467,पत्रं पुष्पं फलं नालं कन्दं संस्वेदजं तथा,
492,IS_TYPE_OF,492,3,256467,पत्रं पुष्पं फलं नालं कन्दं संस्वेदजं तथा,
482,HAS_BETTER_LAGHU_GURU_GUNA_THAN,481,3,256468,शाकं षड्विधमुदृष्टं गुरुं विद्याद्यथोत्तरम् १,
483,HAS_BETTER_LAGHU_GURU_GUNA_THAN,482,3,256468,शाकं षड्विधमुदृष्टं गुरुं विद्याद्यथोत्तरम् १,
484,HAS_BETTER_LAGHU_GURU_GUNA_THAN,483,3,256468,शाकं षड्विधमुदृष्टं गुरुं विद्याद्यथोत्तरम् १,
485,HAS_BETTER_LAGHU_GURU_GUNA_THAN,484,3,256468,शाकं षड्विधमुदृष्टं गुरुं विद्याद्यथोत्तरम् १,
2416,HAS_BETTER_LAGHU_GURU_GUNA_THAN,485,3,256468,शाकं षड्विधमुदृष्टं गुरुं विद्याद्यथोत्तरम् १,
88,IS_LAGHU_GURU_GUNA_OF,492,3,256469,प्रायः शाकानि सर्वाणि विष्टम्भीनि गुरूणि च,प्राय::QUALIFIER
494,IS_KARMA_OF,492,3,256469,प्रायः शाकानि सर्वाणि विष्टम्भीनि गुरूणि च,प्राय::QUALIFIER
50,IS_INCREASED_BY,492,3,256470,रूक्षाणि बहुवर्चांसि सृष्टविण्मारुतानि च २,
84,IS_SNIGDHA_RUUKSHA_GUNA_OF,492,3,256470,रूक्षाणि बहुवर्चांसि सृष्टविण्मारुतानि च २,
495,IS_KARMA_OF,492,3,256470,रूक्षाणि बहुवर्चांसि सृष्टविण्मारुतानि च २,
496,IS_KARMA_OF,492,3,256470,रूक्षाणि बहुवर्चांसि सृष्टविण्मारुतानि च २,
73,IS_HARMED_BY,492,3,256471,शाकं भिनत्ति वपुरस्थि निहन्ति नेत्रं वर्णं विनाशयति रक्तमथापि शुक्रम्,
130,IS_HARMED_BY,492,3,256471,शाकं भिनत्ति वपुरस्थि निहन्ति नेत्रं वर्णं विनाशयति रक्तमथापि शुक्रम्,
244,IS_HARMED_BY,492,3,256471,शाकं भिनत्ति वपुरस्थि निहन्ति नेत्रं वर्णं विनाशयति रक्तमथापि शुक्रम्,
290,IS_HARMED_BY,492,3,256471,शाकं भिनत्ति वपुरस्थि निहन्ति नेत्रं वर्णं विनाशयति रक्तमथापि शुक्रम्,
505,IS_KARMA_OF,492,3,256471,शाकं भिनत्ति वपुरस्थि निहन्ति नेत्रं वर्णं विनाशयति रक्तमथापि शुक्रम्,
501,IS_DECREASED_BY,492,3,256472,प्रज्ञाक्षयं च कुरुते पलितं च नूनं हन्ति स्मृतिं गतिमिति प्रवदन्ति तज्ज्ञाः३,
502,IS_CAUSED_BY,492,3,256472,प्रज्ञाक्षयं च कुरुते पलितं च नूनं हन्ति स्मृतिं गतिमिति प्रवदन्ति तज्ज्ञाः३,
503,IS_HARMED_BY,492,3,256472,प्रज्ञाक्षयं च कुरुते पलितं च नूनं हन्ति स्मृतिं गतिमिति प्रवदन्ति तज्ज्ञाः३,
504,IS_HARMED_BY,492,3,256472,प्रज्ञाक्षयं च कुरुते पलितं च नूनं हन्ति स्मृतिं गतिमिति प्रवदन्ति तज्ज्ञाः३,
506,IS_CAUSED_BY,492,3,256473,शाकेषु सर्वेषु वसन्ति रोगास्ते हेतवो देहविनाशनाय,
508,IS_KARMA_OF,506,3,256473,शाकेषु सर्वेषु वसन्ति रोगास्ते हेतवो देहविनाशनाय,
510,IS_TYPE_OF,481,3,256475,वास्तूकं वास्तुकं च स्यात्क्षारपत्रं च शाकराट्,
510,IS_SYNONYM_OF,509,3,256475,वास्तूकं वास्तुकं च स्यात्क्षारपत्रं च शाकराट्,
511,IS_SYNONYM_OF,509,3,256475,वास्तूकं वास्तुकं च स्यात्क्षारपत्रं च शाकराट्,
512,IS_SYNONYM_OF,509,3,256475,वास्तूकं वास्तुकं च स्यात्क्षारपत्रं च शाकराट्,
254,IS_VARNA_PROPERTY_OF,513,3,256476,तदेव तु बृहत्पत्रं रक्तं स्याद्गौडवास्तुकम् ५,
513,IS_VARIANT_OF,510,3,256476,तदेव तु बृहत्पत्रं रक्तं स्याद्गौडवास्तुकम् ५,
514,IS_EXTERNAL_PROPERTY_OF,513,3,256476,तदेव तु बृहत्पत्रं रक्तं स्याद्गौडवास्तुकम् ५,
516,IS_LOCATION_OF,510,3,256477,प्रायशो यवमध्ये स्याद्यवशाकमतः स्मृतम्,
517,IS_SYNONYM_OF,510,3,256477,प्रायशो यवमध्ये स्याद्यवशाकमतः स्मृतम्,
98,IS_RASA_PROPERTY_OF,510,3,256478,वास्तूकद्वितयं स्वादु क्षारं पाके कटूदितम् ६,
104,IS_VIPAAKA_PROPERTY_OF,510,3,256478,वास्तूकद्वितयं स्वादु क्षारं पाके कटूदितम् ६,
513,HAS_SIMILAR_PROPERTY_AS,510,3,256478,वास्तूकद्वितयं स्वादु क्षारं पाके कटूदितम् ६,
519,IS_DHARMA_PROPERTY_OF,510,3,256478,वास्तूकद्वितयं स्वादु क्षारं पाके कटूदितम् ६,
68,IS_BENEFITTED_BY,510,3,256479,दीपनं पाचनं रुच्यं लघु शुक्रबलप्रदम्,
70,IS_BENEFITTED_BY,510,3,256479,दीपनं पाचनं रुच्यं लघु शुक्रबलप्रदम्,
73,IS_BENEFITTED_BY,510,3,256479,दीपनं पाचनं रुच्यं लघु शुक्रबलप्रदम्,
367,IS_INCREASED_BY,510,3,256479,दीपनं पाचनं रुच्यं लघु शुक्रबलप्रदम्,
520,IS_KARMA_OF,510,3,256479,दीपनं पाचनं रुच्यं लघु शुक्रबलप्रदम्,
63,IS_PASSIVISED_BY,510,3,256480,सरं प्लीहास्रपित्तार्शः कृमिदोषत्रयापहम् ७,
75,IS_PASSIVISED_BY,510,3,256480,सरं प्लीहास्रपित्तार्शः कृमिदोषत्रयापहम् ७,
76,IS_PASSIVISED_BY,510,3,256480,सरं प्लीहास्रपित्तार्शः कृमिदोषत्रयापहम् ७,
223,IS_PROPERTY_OF,510,3,256480,सरं प्लीहास्रपित्तार्शः कृमिदोषत्रयापहम् ७,
300,IS_CURED_BY,510,3,256480,सरं प्लीहास्रपित्तार्शः कृमिदोषत्रयापहम् ७,
521,IS_CURED_BY,510,3,256480,सरं प्लीहास्रपित्तार्शः कृमिदोषत्रयापहम् ७,
522,IS_CURED_BY,510,3,256480,सरं प्लीहास्रपित्तार्शः कृमिदोषत्रयापहम् ७,
522,IS_SYNONYM_OF,523,3,256480,सरं प्लीहास्रपित्तार्शः कृमिदोषत्रयापहम् ७,
524,IS_CURED_BY,510,3,256480,सरं प्लीहास्रपित्तार्शः कृमिदोषत्रयापहम् ७,
525,IS_TYPE_OF,481,3,256481,पोतक्युपोदिका सा तु मालवाऽमृतवल्लरी,
525,IS_SYNONYM_OF,526,3,256481,पोतक्युपोदिका सा तु मालवाऽमृतवल्लरी,
527,IS_SYNONYM_OF,526,3,256481,पोतक्युपोदिका सा तु मालवाऽमृतवल्लरी,
528,IS_SYNONYM_OF,526,3,256481,पोतक्युपोदिका सा तु मालवाऽमृतवल्लरी,
37,IS_SNIGDHA_RUUKSHA_GUNA_OF,525,3,256482,पोतकी शीतला स्निग्धा श्लेष्मला वातपित्तनुत् ८,
75,IS_PASSIVISED_BY,525,3,256482,पोतकी शीतला स्निग्धा श्लेष्मला वातपित्तनुत् ८,
76,IS_PASSIVISED_BY,525,3,256482,पोतकी शीतला स्निग्धा श्लेष्मला वातपित्तनुत् ८,
193,IS_VIIRYA_PROPERTY_OF,525,3,256482,पोतकी शीतला स्निग्धा श्लेष्मला वातपित्तनुत् ८,
912,IS_INCREASED_BY,525,3,256482,पोतकी शीतला स्निग्धा श्लेष्मला वातपित्तनुत् ८,
