:ID,:LABEL,lemma,annotator,line_id,line_text,auto
520,KARMA,पाचन,3.0,256479.0,दीपनं पाचनं रुच्यं लघु शुक्रबलप्रदम्,
523,ROGA,रक्तपित्त,3.0,256480.0,सरं प्लीहास्रपित्तार्शः कृमिदोषत्रयापहम् ७,
521,ROGA,प्लीह,3.0,256480.0,सरं प्लीहास्रपित्तार्शः कृमिदोषत्रयापहम् ७,
522,ROGA,अस्रपित्त,3.0,256480.0,सरं प्लीहास्रपित्तार्शः कृमिदोषत्रयापहम् ७,
524,ROGA,अर्श,3.0,256480.0,सरं प्लीहास्रपित्तार्शः कृमिदोषत्रयापहम् ७,
525,PATRA_SHAAKA,पोतकी,3.0,256481.0,पोतक्युपोदिका सा तु मालवाऽमृतवल्लरी,
526,PATRA_SHAAKA,उपोदिका,3.0,256481.0,पोतक्युपोदिका सा तु मालवाऽमृतवल्लरी,
527,PATRA_SHAAKA,मालवा,3.0,256481.0,पोतक्युपोदिका सा तु मालवाऽमृतवल्लरी,
528,PATRA_SHAAKA,अमृतवल्लरी,3.0,256481.0,पोतक्युपोदिका सा तु मालवाऽमृतवल्लरी,
529,PART_OF_BODY,कण्ठ,3.0,256483.0,अकण्ठ्या पिच्छिला निद्रा शुक्रदा रक्त पित्तजित्,
530,SHAARIIRA_KRIYAABHAAVA_POB,निद्रा,3.0,256483.0,अकण्ठ्या पिच्छिला निद्रा शुक्रदा रक्त पित्तजित्,
531,SHAARIIRA_KRIYAABHAAVA_POB,तृप्ति,3.0,256484.0,बलदा रुचिकृत्पथ्या बृंहणी तृप्तिकारिणी ९,
532,PATRA_SHAAKA,मारिष,3.0,256485.0,मारिषो वाष्पको मार्ष श्वेतो रक्तश्च संस्मृतः,
533,PATRA_SHAAKA,वाष्पक,3.0,256485.0,मारिषो वाष्पको मार्ष श्वेतो रक्तश्च संस्मृतः,
534,PATRA_SHAAKA,मार्ष,3.0,256485.0,मारिषो वाष्पको मार्ष श्वेतो रक्तश्च संस्मृतः,
2418,PATRA_SHAAKA,श्वेतमार्ष,3.0,256485.0,मारिषो वाष्पको मार्ष श्वेतो रक्तश्च संस्मृतः,
2419,PATRA_SHAAKA,रक्तमार्ष,3.0,256485.0,मारिषो वाष्पको मार्ष श्वेतो रक्तश्च संस्मृतः,
537,KARMA,विष्टम्भिन्,3.0,256486.0,मारिषो मधुरः शीतो विष्टम्भी पित्तनुद् गुरुः १०,
538,ROGA,विषमाग्नि,3.0,256487.0,वातश्लेष्मकरो रक्तपित्तनुद् विषमाग्निजित्,
2417,STATE_OF_DOSHA,उदीरितदोष,3.0,256489.0,श्लेष्मलः कटुकः पाके स्वल्पदोष उदीरितः ११,
539,PATRA_SHAAKA,तण्डुलीय,3.0,256490.0,तण्डुलीयो मेघनादः काण्डेरस्तण्डुलेरकः,
540,PATRA_SHAAKA,मेघनाद,3.0,256490.0,तण्डुलीयो मेघनादः काण्डेरस्तण्डुलेरकः,
541,PATRA_SHAAKA,काण्डेर,3.0,256490.0,तण्डुलीयो मेघनादः काण्डेरस्तण्डुलेरकः,
542,PATRA_SHAAKA,तण्डुलेरक,3.0,256490.0,तण्डुलीयो मेघनादः काण्डेरस्तण्डुलेरकः,
543,PATRA_SHAAKA,भण्डीर,3.0,256491.0,भण्डीरस्तण्डुलीबीजो विषघ्नश्चाल्पमारिषः १२,
544,PATRA_SHAAKA,तण्डुलीबीज,3.0,256491.0,भण्डीरस्तण्डुलीबीजो विषघ्नश्चाल्पमारिषः १२,
545,PATRA_SHAAKA,विषघ्न,3.0,256491.0,भण्डीरस्तण्डुलीबीजो विषघ्नश्चाल्पमारिषः १२,
546,PATRA_SHAAKA,अल्पमारिष,3.0,256491.0,भण्डीरस्तण्डुलीबीजो विषघ्नश्चाल्पमारिषः १२,
2420,ROGA,X1-256492,3.0,256492.0,तण्डुलीयो लघुः शीतो रूक्षः पित्तकफास्रजित्,
547,KARMA,सृष्टमूत्र,3.0,256493.0,सृष्टमूत्रमलो रुच्यो दीपनो विषहारकः १३,
548,KARMA,सृष्टमल,3.0,256493.0,सृष्टमूत्रमलो रुच्यो दीपनो विषहारकः १३,
549,EFFECT_PROPERTY,विषहर,3.0,256493.0,सृष्टमूत्रमलो रुच्यो दीपनो विषहारकः १३,
550,PATRA_SHAAKA,पानीयतण्डुलीय,3.0,256494.0,पानीयतण्डुलीयं तु कञ्चटं समुदाहृतम्,
551,PATRA_SHAAKA,कञ्चट,3.0,256494.0,पानीयतण्डुलीयं तु कञ्चटं समुदाहृतम्,
552,PATRA_SHAAKA,पलक्या,3.0,256496.0,पलक्या वास्तुकाकारा छुरिका चीरितच्छदा १५,
553,PATRA_SHAAKA,वास्तुकाकारा,3.0,256496.0,पलक्या वास्तुकाकारा छुरिका चीरितच्छदा १५,
554,PATRA_SHAAKA,छुरिका,3.0,256496.0,पलक्या वास्तुकाकारा छुरिका चीरितच्छदा १५,
555,PATRA_SHAAKA,चीरितच्छदा,3.0,256496.0,पलक्या वास्तुकाकारा छुरिका चीरितच्छदा १५,
556,KARMA,भेदन,3.0,256497.0,पलक्या वातला शीता श्मेष्मला भेदिनी गुरुः,
558,ROGA,मद,3.0,256498.0,विष्टम्भिनी मदश्वासपित्तरक्तकफापहा १६,
2421,ROGA,X1-256498,3.0,256498.0,विष्टम्भिनी मदश्वासपित्तरक्तकफापहा १६,
559,PATRA_SHAAKA,नाडिक,3.0,256499.0,नाडिकं कालशाकं च श्राद्धशाकं च कालकम्,
560,PATRA_SHAAKA,कालशाक,3.0,256499.0,नाडिकं कालशाकं च श्राद्धशाकं च कालकम्,
561,PATRA_SHAAKA,श्राद्धशाक,3.0,256499.0,नाडिकं कालशाकं च श्राद्धशाकं च कालकम्,
562,PATRA_SHAAKA,कालक,3.0,256499.0,नाडिकं कालशाकं च श्राद्धशाकं च कालकम्,
563,PATRA_SHAAKA,नाडीक,3.0,256502.0,पट्टशाकस्तु नाडीको नाडीशाकश्च स स्मृतः,
564,PATRA_SHAAKA,पट्टशाक,3.0,256502.0,पट्टशाकस्तु नाडीको नाडीशाकश्च स स्मृतः,
565,PATRA_SHAAKA,नाडीशाक,3.0,256502.0,पट्टशाकस्तु नाडीको नाडीशाकश्च स स्मृतः,
566,KARMA,विष्टम्भ,3.0,256503.0,नाडीको रक्तपित्तघ्नो विष्टम्भो वातकोपनः १८,
567,PATRA_SHAAKA,कलम्बी,3.0,256504.0,कलम्बी शतपर्वी च कथ्यन्ते तद्गुणा अथ,
568,PATRA_SHAAKA,शतपर्वी,3.0,256504.0,कलम्बी शतपर्वी च कथ्यन्ते तद्गुणा अथ,
569,PATRA_SHAAKA,लोणा,3.0,256506.0,लोणालोणी च कथिता वृहल्लोणी तु घोटिका,
570,PATRA_SHAAKA,लोणी,3.0,256506.0,लोणालोणी च कथिता वृहल्लोणी तु घोटिका,
572,PATRA_SHAAKA,घोटिका,3.0,256506.0,लोणालोणी च कथिता वृहल्लोणी तु घोटिका,
2422,PATRA_SHAAKA,बृहल्लोणी,3.0,256506.0,लोणालोणी च कथिता वृहल्लोणी तु घोटिका,
575,RASA_PROPERTY,पटु,3.0,256507.0,लोणी रूक्षा स्मृता गुर्वी वातश्लेष्महरी पटुः २०,
576,RASA_PROPERTY,लवण,3.0,256507.0,लोणी रूक्षा स्मृता गुर्वी वातश्लेष्महरी पटुः २०,
579,RASA_PROPERTY,अम्ल,3.0,256508.0,अर्शोघ्नी दीपनी चाम्ला मन्दाग्निविषनाशिनी,
578,NIJA_ROGA,अर्श,3.0,256508.0,अर्शोघ्नी दीपनी चाम्ला मन्दाग्निविषनाशिनी,
577,ROGA,मन्दाग्नि,3.0,256508.0,अर्शोघ्नी दीपनी चाम्ला मन्दाग्निविषनाशिनी,
583,NIJA_ROGA,व्रण,3.0,256510.0,वाग्दोषव्रणगुल्मघ्नी श्वासकासप्रमेहनुत्,
580,ROGA,वाग्दोष,3.0,256510.0,वाग्दोषव्रणगुल्मघ्नी श्वासकासप्रमेहनुत्,
581,NIJA_ROGA,गुल्म,3.0,256510.0,वाग्दोषव्रणगुल्मघ्नी श्वासकासप्रमेहनुत्,
582,NIJA_ROGA,प्रमेह,3.0,256510.0,वाग्दोषव्रणगुल्मघ्नी श्वासकासप्रमेहनुत्,
584,NIJA_ROGA,लोचनरोग,3.0,256511.0,शोथे लोचनरोगे च हिता तज्ज्ञैरुदाहृता २२,
585,NIJA_ROGA,नेत्ररोग,3.0,256511.0,शोथे लोचनरोगे च हिता तज्ज्ञैरुदाहृता २२,
586,PATRA_SHAAKA,चाङ्गेरी,3.0,256512.0,चाङ्गेरी चुक्रिका दन्तशठाम्बष्ठाऽम्ललोणिका,
587,PATRA_SHAAKA,चुक्रिका,3.0,256512.0,चाङ्गेरी चुक्रिका दन्तशठाम्बष्ठाऽम्ललोणिका,
588,PATRA_SHAAKA,दन्तशठा,3.0,256512.0,चाङ्गेरी चुक्रिका दन्तशठाम्बष्ठाऽम्ललोणिका,
589,PATRA_SHAAKA,अम्बष्ठा,3.0,256512.0,चाङ्गेरी चुक्रिका दन्तशठाम्बष्ठाऽम्ललोणिका,
590,PATRA_SHAAKA,अम्ललोणिका,3.0,256512.0,चाङ्गेरी चुक्रिका दन्तशठाम्बष्ठाऽम्ललोणिका,
591,PATRA_SHAAKA,अश्मन्तक,3.0,256513.0,अश्मन्तकस्तु शफरी कुशली चाम्लपत्रकः २३,
592,PATRA_SHAAKA,शफरी,3.0,256513.0,अश्मन्तकस्तु शफरी कुशली चाम्लपत्रकः २३,
593,PATRA_SHAAKA,कुशली,3.0,256513.0,अश्मन्तकस्तु शफरी कुशली चाम्लपत्रकः २३,
594,PATRA_SHAAKA,अम्लपत्रक,3.0,256513.0,अश्मन्तकस्तु शफरी कुशली चाम्लपत्रकः २३,
595,NIJA_ROGA,ग्रहणी,3.0,256515.0,पित्तलाऽम्ला ग्रहण्यर्शः कुष्ठातीसारनाशिनी २४,
596,NIJA_ROGA,अतीसार,3.0,256515.0,पित्तलाऽम्ला ग्रहण्यर्शः कुष्ठातीसारनाशिनी २४,
597,PATRA_SHAAKA,चुक्रिका,3.0,256516.0,चुक्रिका स्यात्तु पत्राम्ला रोचनी शतवेधिनी २५,
598,PATRA_SHAAKA,चुक्रा,3.0,256516.0,चुक्रिका स्यात्तु पत्राम्ला रोचनी शतवेधिनी २५,
599,PATRA_SHAAKA,पत्राम्ला,3.0,256516.0,चुक्रिका स्यात्तु पत्राम्ला रोचनी शतवेधिनी २५,
600,PATRA_SHAAKA,रोचनी,3.0,256516.0,चुक्रिका स्यात्तु पत्राम्ला रोचनी शतवेधिनी २५,
601,PATRA_SHAAKA,शतवेधिनी,3.0,256516.0,चुक्रिका स्यात्तु पत्राम्ला रोचनी शतवेधिनी २५,
2423,PREPARED_SUBSTANCE,वृन्ताकयुक्तचुक्रा,3.0,256518.0,रुच्या लघुतरा पाके वृन्ताकेनातिरोचनी २६,
605,PATRA_SHAAKA,चिञ्चा,3.0,256519.0,चिञ्चा चञ्चुश्चञ्चुकी च दीर्घपत्रा सतिक्तका,
606,PATRA_SHAAKA,चञ्चु,3.0,256519.0,चिञ्चा चञ्चुश्चञ्चुकी च दीर्घपत्रा सतिक्तका,
607,PATRA_SHAAKA,चञ्चुकी,3.0,256519.0,चिञ्चा चञ्चुश्चञ्चुकी च दीर्घपत्रा सतिक्तका,
608,PATRA_SHAAKA,दीर्घपत्रा,3.0,256519.0,चिञ्चा चञ्चुश्चञ्चुकी च दीर्घपत्रा सतिक्तका,
609,PATRA_SHAAKA,सतिक्तका,3.0,256519.0,चिञ्चा चञ्चुश्चञ्चुकी च दीर्घपत्रा सतिक्तका,
610,VISHADA_PICCHILA_GUNA,पिच्छिलक,3.0,256521.0,धातुपुष्टिकरी बल्या मेध्या पिच्छिलका स्मृता २७,
611,DHATU_POB,धातु,3.0,256521.0,धातुपुष्टिकरी बल्या मेध्या पिच्छिलका स्मृता २७,
612,PATRA_SHAAKA,ब्राह्मी,3.0,256522.0,ब्राह्मी शङ्खधराऽचारी मत्स्याक्षी हिलमोचिका,
613,PATRA_SHAAKA,शङ्खधरा,3.0,256522.0,ब्राह्मी शङ्खधराऽचारी मत्स्याक्षी हिलमोचिका,
614,PATRA_SHAAKA,आचारी,3.0,256522.0,ब्राह्मी शङ्खधराऽचारी मत्स्याक्षी हिलमोचिका,
615,PATRA_SHAAKA,मत्स्याक्षी,3.0,256522.0,ब्राह्मी शङ्खधराऽचारी मत्स्याक्षी हिलमोचिका,
616,PATRA_SHAAKA,हिमलोचिका,3.0,256522.0,ब्राह्मी शङ्खधराऽचारी मत्स्याक्षी हिलमोचिका,
617,PATRA_SHAAKA,सुनिषण्णक,3.0,256524.0,शितिवारः शितिवरः स्वस्तिकः सुनिषण्णकः,
618,PATRA_SHAAKA,शितिवार,3.0,256524.0,शितिवारः शितिवरः स्वस्तिकः सुनिषण्णकः,
619,PATRA_SHAAKA,शितिवर,3.0,256524.0,शितिवारः शितिवरः स्वस्तिकः सुनिषण्णकः,
620,PATRA_SHAAKA,स्वस्तिक,3.0,256524.0,शितिवारः शितिवरः स्वस्तिकः सुनिषण्णकः,
621,PATRA_SHAAKA,श्रीवारक,3.0,256525.0,श्रीवारकः सूचिपत्रः पर्णकः कुक्कुटः शिखी २९,
622,PATRA_SHAAKA,सूचिपत्र,3.0,256525.0,श्रीवारकः सूचिपत्रः पर्णकः कुक्कुटः शिखी २९,
623,PATRA_SHAAKA,पर्णक,3.0,256525.0,श्रीवारकः सूचिपत्रः पर्णकः कुक्कुटः शिखी २९,
624,PATRA_SHAAKA,कुक्कुट,3.0,256525.0,श्रीवारकः सूचिपत्रः पर्णकः कुक्कुटः शिखी २९,
625,PATRA_SHAAKA,शिखी,3.0,256525.0,श्रीवारकः सूचिपत्रः पर्णकः कुक्कुटः शिखी २९,
626,PATRA_SHAAKA,चतुर्दल,3.0,256526.0,चाङ्गेरीसदृशः पत्रैश्चतुर्दल इतीरितः,
2563,LEAF,चाङ्गेरीपत्र,3.0,256526.0,चाङ्गेरीसदृशः पत्रैश्चतुर्दल इतीरितः,
2564,LEAF,सुनिषण्णकपत्र,3.0,256526.0,चाङ्गेरीसदृशः पत्रैश्चतुर्दल इतीरितः,
630,PATRA_SHAAKA,चतुष्पत्री,3.0,256527.0,शाको जलान्विते देशे चतुष्पत्रीति चोच्यते ३०,
631,DESH,जलान्वित,3.0,256527.0,शाको जलान्विते देशे चतुष्पत्रीति चोच्यते ३०,
632,KARMA,ग्राही,3.0,256528.0,सुनिषण्णो हिमो ग्राही मेदोदोषत्रयापहः ३१,
633,NIJA_ROGA,मेह,3.0,256530.0,वृष्यो रुच्योज्वरश्वासमेहकुष्ठभ्रम प्रणुत् ३२,
634,ROGA,भ्रम,3.0,256530.0,वृष्यो रुच्योज्वरश्वासमेहकुष्ठभ्रम प्रणुत् ३२,
635,PATRA_SHAAKA,मूलकपत्र,3.0,256531.0,पाचनं लघु रुच्योष्णं पत्रं मूलकजं नवम्,
636,PATRA_SHAAKA,नवमूलकपत्र,3.0,256531.0,पाचनं लघु रुच्योष्णं पत्रं मूलकजं नवम्,
2447,KANDA_SHAAKA,नवमूलक,3.0,256531.0,पाचनं लघु रुच्योष्णं पत्रं मूलकजं नवम्,
638,PREPARED_SUBSTANCE,स्नेहसिद्धनवमूलकपत्र,3.0,256532.0,स्नेहसिद्धं त्रिदोषघ्नमसिद्धं कफपित्तकृत् ३३,
639,PREPARED_SUBSTANCE,स्नेह-असिद्धनवमूलकपत्र,3.0,256532.0,स्नेहसिद्धं त्रिदोषघ्नमसिद्धं कफपित्तकृत् ३३,
640,SANSKAARA,स्नेहसिद्ध,3.0,256532.0,स्नेहसिद्धं त्रिदोषघ्नमसिद्धं कफपित्तकृत् ३३,
641,PATRA_SHAAKA,द्रोणपुष्पी,3.0,256533.0,द्रो णपुष्पीदलं स्वादु रूक्षं गुरु च पित्तकृत्,
642,PART_OF_PLANT_SUBSTANCE,दल,3.0,256533.0,द्रो णपुष्पीदलं स्वादु रूक्षं गुरु च पित्तकृत्,
643,NIJA_ROGA,कामला,3.0,256534.0,भेदनं कामलाशोथमेहज्वरहरं कटु ३४,
644,PATRA_SHAAKA,यवानीशाक,3.0,256535.0,यवानीशाकमाग्नेयं रुच्यं वातकफप्रणुत्,
646,ROGA,शूल,3.0,256536.0,उष्णं कटु च तिक्तं च पित्तलं लघु शूलहृत् ३५,
647,PATRA_SHAAKA,दद्रुघ्नपत्र,3.0,256537.0,दद्रुघ्नपत्रं दोषघ्नमम्लं वातकफापहम्,
648,NIJA_ROGA,क्रिमि,3.0,256538.0,कण्डूकासक्रिमिश्वासदद्रुकुष्ठप्रणुल्लघु ३६,
649,NIJA_ROGA,दद्रु,3.0,256538.0,कण्डूकासक्रिमिश्वासदद्रुकुष्ठप्रणुल्लघु ३६,
651,PART_OF_PLANT_SUBSTANCE,दल,3.0,256539.0,सेहुण्डस्य दलं तीक्ष्णं दीपनं रेचनं हरेत्,
650,PATRA_SHAAKA,सेहुण्ड,3.0,256539.0,सेहुण्डस्य दलं तीक्ष्णं दीपनं रेचनं हरेत्,
652,KARMA,रेचन,3.0,256539.0,सेहुण्डस्य दलं तीक्ष्णं दीपनं रेचनं हरेत्,
655,NIJA_ROGA,आध्मान,3.0,256540.0,आध्मानाष्ठीलिकागुल्मशूलशोथोदराणि च ३७,
653,NIJA_ROGA,अष्ठीला,3.0,256540.0,आध्मानाष्ठीलिकागुल्मशूलशोथोदराणि च ३७,
654,NIJA_ROGA,उदर,3.0,256540.0,आध्मानाष्ठीलिकागुल्मशूलशोथोदराणि च ३७,
656,NIJA_ROGA,अष्ठीलिका,3.0,256540.0,आध्मानाष्ठीलिकागुल्मशूलशोथोदराणि च ३७,
657,PATRA_SHAAKA,धूमसी-रचित-पर्पट,3.0,256541.0,पर्पटो हन्ति पित्तास्रज्वरतृष्णाकफभ्रमान्,
658,NIJA_ROGA,पित्तास्र,3.0,256541.0,पर्पटो हन्ति पित्तास्रज्वरतृष्णाकफभ्रमान्,
659,NIJA_ROGA,तृष्णा,3.0,256541.0,पर्पटो हन्ति पित्तास्रज्वरतृष्णाकफभ्रमान्,
660,KARMA,सङ्ग्राही,3.0,256542.0,संग्राही शीतलस्तिक्तो दाहनुद्वातलो लघुः ३८,
661,PATRA_SHAAKA,गोजिह्वा,3.0,256543.0,गोजिह्वा कुष्ठमेहास्रकृच्छ्रज्वरहरी लघुः ३९,
662,NIJA_ROGA,कृच्छ्र,3.0,256543.0,गोजिह्वा कुष्ठमेहास्रकृच्छ्रज्वरहरी लघुः ३९,
663,NIJA_ROGA,मूत्रकृच्छ्र,3.0,256543.0,गोजिह्वा कुष्ठमेहास्रकृच्छ्रज्वरहरी लघुः ३९,
2424,ROGA,X1-256543,3.0,256543.0,गोजिह्वा कुष्ठमेहास्रकृच्छ्रज्वरहरी लघुः ३९,
664,PATRA_SHAAKA,पटोलपत्र,3.0,256544.0,पटोलपत्रं पित्तघ्नं दीपनं पाचनं लघु,
665,PATRA_SHAAKA,गुडूचीपत्र,3.0,256546.0,गुडूचीपत्रमाग्नेयं सर्वज्वरहरं लघु,
666,KARMA,रसायन,3.0,256547.0,कषायं कटुतित्तं च स्वादुपाकं रसायनम् ४१,
667,ROGA,तृषा,3.0,256548.0,बल्यमुष्णं च संग्राहि हन्याद्दोषत्रयं तृषाम्,
668,NIJA_ROGA,वातासृक्,3.0,256549.0,दाहप्रमेहवातासृक्कामलाकुष्ठपाण्डुताः ४२,
669,NIJA_ROGA,वातरक्त,3.0,256549.0,दाहप्रमेहवातासृक्कामलाकुष्ठपाण्डुताः ४२,
670,NIJA_ROGA,पाण्डु,3.0,256549.0,दाहप्रमेहवातासृक्कामलाकुष्ठपाण्डुताः ४२,
671,PATRA_SHAAKA,कासमर्द,3.0,256550.0,कासमर्दोऽरिमर्दश्च कासारिः कर्कशस्तथा,
672,PATRA_SHAAKA,अरिमर्द,3.0,256550.0,कासमर्दोऽरिमर्दश्च कासारिः कर्कशस्तथा,
673,PATRA_SHAAKA,कासारि,3.0,256550.0,कासमर्दोऽरिमर्दश्च कासारिः कर्कशस्तथा,
674,PATRA_SHAAKA,कर्कश,3.0,256550.0,कासमर्दोऽरिमर्दश्च कासारिः कर्कशस्तथा,
675,PART_OF_PLANT_SUBSTANCE,दल,3.0,256551.0,कासमर्ददलं रुच्यं वृष्यं कासविषास्रनुत् ४३,
950,ROGA,X1-256551,3.0,256551.0,कासमर्ददलं रुच्यं वृष्यं कासविषास्रनुत् ४३,
951,KARMA,शोधन,3.0,256552.0,मधुरं कफवातघ्नं पाचनं कण्ठशोधनम्,
677,KARMA,कासहर,3.0,256553.0,विशेषतः कासहरं पित्तघ्नं ग्राहकं लघु ४४,
2425,SUBSTANCE,कासहर द्रव्य,3.0,256553.0,विशेषतः कासहरं पित्तघ्नं ग्राहकं लघु ४४,
678,PATRA_SHAAKA,चणकशाक,3.0,256554.0,रुच्यं चणकशाकं स्याद् दुर्जरं कफवातकृत्,
2426,KARMA,दुर्जर,3.0,256554.0,रुच्यं चणकशाकं स्याद् दुर्जरं कफवातकृत्,
2427,ROGA,दन्तशोथ,3.0,256555.0,अम्लं विष्टम्भजनकं पित्तनुदृन्तशोथहृत् ४५,
681,PATRA_SHAAKA,कलायशाक,3.0,256556.0,कलायशाकं भेदि स्याल्लघु तिक्तं त्रिदोषजित् ४६,
682,PATRA_SHAAKA,सार्षपशाक,3.0,256557.0,कटुकं सार्षपं शाकं बहुमूत्रमलं गुरु,
683,VIPAAKA_PROPERTY,अम्ल,3.0,256558.0,अम्लपाकं विदाहि स्यादुष्णं रूक्षं त्रिदोषकृत्,
2288,KARMA,विदाहिन्,3.0,256558.0,अम्लपाकं विदाहि स्यादुष्णं रूक्षं त्रिदोषकृत्,
685,PUSHPA_SHAAKA,अगस्तिकुसुम,3.0,256560.0,अगस्तिकुसुमं शीतं चातुर्थिकनिवारणम्,
686,ROGA,चातुर्थिक,3.0,256560.0,अगस्तिकुसुमं शीतं चातुर्थिकनिवारणम्,
687,ROGA,नक्तान्ध्य,3.0,256561.0,नक्तान्ध्यनाशनं तिक्तं कषायं कटुपाकि च,
688,PUSHPA_SHAAKA,कदलीकुसुम,3.0,256563.0,कदल्याः कुसुमं स्निग्धं मधुरं तुवरं गुरु,
689,NIJA_ROGA,क्षय,3.0,256564.0,वातपित्तहरं शीतं रक्तपित्तक्षयप्रणुत् ४९,
690,PUSHPA_SHAAKA,शिग्रुपुष्प,3.0,256565.0,शिग्रोः पुष्पं तु कटुकं तीक्ष्णोष्णं स्नायुशोथनुत्,
691,ROGA,स्नायुशोथ,3.0,256565.0,शिग्रोः पुष्पं तु कटुकं तीक्ष्णोष्णं स्नायुशोथनुत्,
692,NIJA_ROGA,विद्रधि,3.0,256566.0,कृमिहृत्कफवातघ्नं विद्र धिप्लीहगुल्मजित्,
697,PART_OF_PLANT_SUBSTANCE,पुष्प,3.0,256567.0,मधु शिग्रोस्त्वक्षिहितं रक्तपित्तप्रसादनम् ५०,
699,FLOWER,पुष्प,3.0,256567.0,मधु शिग्रोस्त्वक्षिहितं रक्तपित्तप्रसादनम् ५०,
696,SHAAKA,मधुशिग्रु,3.0,256567.0,मधु शिग्रोस्त्वक्षिहितं रक्तपित्तप्रसादनम् ५०,
694,PART_OF_BODY,अक्षि,3.0,256567.0,मधु शिग्रोस्त्वक्षिहितं रक्तपित्तप्रसादनम् ५०,
695,SHAAKA,शिग्रु,3.0,256567.0,मधु शिग्रोस्त्वक्षिहितं रक्तपित्तप्रसादनम् ५०,
2289,PUSHPA_SHAAKA,मधुशिग्रुपुष्प,3.0,256567.0,मधु शिग्रोस्त्वक्षिहितं रक्तपित्तप्रसादनम् ५०,
2290,KARMA,प्रसादन,3.0,256567.0,मधु शिग्रोस्त्वक्षिहितं रक्तपित्तप्रसादनम् ५०,
700,PUSHPA_SHAAKA,शाल्मलीपुष्प,3.0,256568.0,शाल्मलीपुष्पशाकं तु घृतसैन्धवसाधितम्,
701,GHRRITA,घृत,3.0,256568.0,शाल्मलीपुष्पशाकं तु घृतसैन्धवसाधितम्,
702,SUBSTANCE,सैन्धव,3.0,256568.0,शाल्मलीपुष्पशाकं तु घृतसैन्धवसाधितम्,
703,PREPARED_SUBSTANCE,शाल्मलीपुष्पशाक,3.0,256568.0,शाल्मलीपुष्पशाकं तु घृतसैन्धवसाधितम्,
704,NIJA_ROGA,प्रदर,3.0,256569.0,प्रदरं नाशयत्येव दुःसाध्यं च न संशयः ५१,
2464,ROGA,अस्रविकार,3.0,256571.0,कफपित्तास्रजिद् ग्राहि वातलं च प्रकीर्त्तितम् ५२,
705,PHALA_SHAAKA,कूष्माण्ड,3.0,256574.0,कूष्माडं स्यात्पुष्पफलं पीतपुष्पं बृहत्फलम् ५३,
706,PHALA_SHAAKA,पुष्पफल,3.0,256574.0,कूष्माडं स्यात्पुष्पफलं पीतपुष्पं बृहत्फलम् ५३,
707,PHALA_SHAAKA,पीतपुष्प,3.0,256574.0,कूष्माडं स्यात्पुष्पफलं पीतपुष्पं बृहत्फलम् ५३,
708,PHALA_SHAAKA,बृहत्फल,3.0,256574.0,कूष्माडं स्यात्पुष्पफलं पीतपुष्पं बृहत्फलम् ५३,
2429,ROGA,X1-256575,3.0,256575.0,कूष्माण्डं बृंहणं वृष्यं गुरु पित्तास्रवातनुत्,
709,PHALA_SHAAKA,बालकूष्माण्ड,3.0,256576.0,बालं पित्तापहं शीतं मध्यमं कफकारकम् ५४,
710,PHALA_SHAAKA,मध्यमकूष्माण्ड,3.0,256576.0,बालं पित्तापहं शीतं मध्यमं कफकारकम् ५४,
952,STATE_OF_SUBSTANCE,बाल,3.0,256576.0,बालं पित्तापहं शीतं मध्यमं कफकारकम् ५४,
953,STATE_OF_SUBSTANCE,मध्यम,3.0,256576.0,बालं पित्तापहं शीतं मध्यमं कफकारकम् ५४,
954,PHALA_SHAAKA,वृद्धकूष्माण्ड,3.0,256577.0,बृद्धंनातिहिमं स्वादु सक्षारं दीपनं लघु,
955,STATE_OF_SUBSTANCE,वृद्ध,3.0,256577.0,बृद्धंनातिहिमं स्वादु सक्षारं दीपनं लघु,
956,QUANTITY,अति,3.0,256577.0,बृद्धंनातिहिमं स्वादु सक्षारं दीपनं लघु,
711,PART_OF_BODY,बस्ति,3.0,256578.0,बस्तिशुद्धिकरं चेतोरोगहृत्सर्वदोषजित् ५५,
712,NIJA_ROGA,चेतोरोग,3.0,256578.0,बस्तिशुद्धिकरं चेतोरोगहृत्सर्वदोषजित् ५५,
713,PHALA_SHAAKA,कूष्माण्डी,3.0,256579.0,कूष्माण्डी तु भृशं लघ्वी कर्कारुरपि कीर्त्तिता,
714,PHALA_SHAAKA,कर्कारु,3.0,256579.0,कूष्माण्डी तु भृशं लघ्वी कर्कारुरपि कीर्त्तिता,
715,NIJA_ROGA,रक्तपित्त,3.0,256580.0,कर्कारुग्राहिणी शीता रक्तपित्तहरा गुरुः,
716,PREPARED_SUBSTANCE,पक्वकर्कारु,3.0,256581.0,पक्वा तिक्ताऽग्निजननी सक्षारा कफवातनुत् ५६,
717,PHALA_SHAAKA,अलाबू,3.0,256582.0,अलाबूः कथिता तुम्बी द्विधा दीर्घा च वर्तुला ५७,
718,PHALA_SHAAKA,तुम्बी,3.0,256582.0,अलाबूः कथिता तुम्बी द्विधा दीर्घा च वर्तुला ५७,
719,SHAPE_PROPERTY,दीर्घ,3.0,256582.0,अलाबूः कथिता तुम्बी द्विधा दीर्घा च वर्तुला ५७,
720,SHAPE_PROPERTY,वर्तुल,3.0,256582.0,अलाबूः कथिता तुम्बी द्विधा दीर्घा च वर्तुला ५७,
