sentence	gold	id
Τὸ δέ σοι πολὺ λώιον ἀμφὶς ἔμμεναι ·	O O O O O O O O	2937
αὐδήσει γὰρ ἐν ἤματι πρῶτον ἀνόλβῳ .	O O O O O O O	2938
« Ἁλισκομένου δὴ τοῦ τείχεος , ἤιε γὰρ τῶν τις Περσέων ἀλλογνώσας Κροῖσον ὡς ἀποκτενέων , Κροῖσος μέν νυν ὁρέων ἐπιόντα ὑπὸ τῆς παρεούσης συμφορῆς παρημελήκεε , οὐδέ τί οἱ διέφερε πληγέντι ἀποθανεῖν ·	O O O O O O O O O O B-NORP O B-PERSON O O O B-PERSON O O O O O O O O O O O O O O O O O	2939
ὁ δὲ παῖς οὗτος ὁ ἄφωνος , ὡς εἶδε ἐπιόντα τὸν Πέρσην , ὑπὸ δέους τε καὶ κακοῦ ἔρρηξε φωνήν , εἶπε δέ ·	O O O O O O O O O O B-PERSON I-PERSON O O O O O O O O O O O O	2940
» Ὤνθρωπε , μὴ κτεῖνε Κροῖσον .	O O O O O B-PERSON O	2941
« Οὗτος μὲν δὴ τοῦτο πρῶτον ἐφθέγξατο , μετὰ δὲ τοῦτο ἤδη ἐφώνεε τὸν πάντα χρόνον τῆς ζόης .	O O O O O O O O O O O O O O O O O O O	2942
Οἱ δὲ Πέρσαι τάς τε δὴ Σάρδις ἔσχον καὶ αὐτὸν Κροῖσον ἐζώγρησαν , ἄρξαντα ἔτεα τεσσερεσκαίδεκα καὶ τεσσερεσκαίδεκα ἡμέρας πολιορκηθέντα , κατὰ τὸ χρηστήριόν τε καταπαύσαντα τὴν ἑωυτοῦ μεγάλην ἀρχήν .	O O B-NORP O O O B-LOC O O O B-PERSON O O O O O O O O O O O O O O O O O O O O	2943
Λαβόντες δὲ αὐτὸν οἱ Πέρσαι ἤγαγον παρὰ Κῦρον .	O O O O B-NORP O O B-LOC O	2944
Ὁ δὲ συννήσας πυρὴν μεγάλην ἀνεβίβασε ἐπ' αὐτὴν τὸν Κροῖσόν τε ἐν πέδῃσι δεδεμένον καὶ δὶς ἑπτὰ Λυδῶν παρ' αὐτὸν παῖδας , ἐν νόῳ ἔχων εἴτε δὴ ἀκροθίνια ταῦτα καταγιεῖν θεῶν ὅτεῳ δή , εἴτε καὶ εὐχὴν ἐπιτελέσαι θέλων , εἴτε καὶ πυθόμενος τὸν Κροῖσον εἶναι θεοσεβέα τοῦδε εἵνεκεν ἀνεβίβασε ἐπὶ τὴν πυρήν , βουλόμενος εἰδέναι εἴ τίς μιν δαιμόνων ῥύσεται τοῦ μὴ ζώοντα κατακαυθῆναι .	O O O O O O O O O B-PERSON O O O O O O O B-NORP O O O O O O O O O O O O O O O O O O O O O O O O O O B-PERSON O O O O O O O O O O O O O O O O O O O O O	2945
Τὸν μὲν δὴ ποιέειν ταῦτα .	O O O O O O	2946
Τῷ δὲ Κροίσῳ ἑστεῶτι ἐπὶ τῆς πυρῆς ἐσελθεῖν , καίπερ ἐν κακῷ ἐόντι τοσούτῳ , τὸ τοῦ Σόλωνος , ὥς οἱ εἴη σὺν θεῷ εἰρημένον , τὸ » μηδένα εἶναι τῶν ζωόντων ὄλβιον«.	O O B-PERSON O O O O O O O O O O O O O O B-PERSON O O O O O O O O O O O O O O O	2947
Ὡς δὲ ἄρα μιν προσστῆναι τοῦτο , ἀνενεικάμενόν τε καὶ ἀναστενάξαντα ἐκ πολλῆς ἡσυχίης ἐς τρὶς ὀνομάσαι » Σόλων«.	O O O O O O O O O O O O O O O O O O B-PERSON	2948
Καὶ τὸν Κῦρον ἀκούσαντα κελεῦσαι τοὺς ἑρμηνέας ἐπειρέσθαι τὸν Κροῖσον τίνα τοῦτον ἐπικαλέοιτο , καὶ τοὺς προσελθόντας ἐπειρωτᾶν .	O O B-PERSON O O O O O O B-PERSON O O O O O O O O O	2949
Κροῖσον δὲ τέως μὲν σιγὴν ἔχειν εἰρωτώμενον , μετὰ δέ , ὡς ἠναγκάζετο , εἰπεῖν ·	B-PERSON O O O O O O O O O O O O O O O	2950
» Τὸν ἂν ἐγὼ πᾶσι τυράννοισι προετίμησα μεγάλων χρημάτων ἐς λόγους ἐλθεῖν .	O O O O O O O O O O O O O	2951
« Ὡς δέ σφι ἄσημα ἔφραζε , πάλιν ἐπειρώτων τὰ λεγόμενα .	O O O O O O O O O O O O	2952
Λιπαρεόντων δὲ αὐτῶν καὶ ὄχλον παρεχόντων , ἔλεγε δὴ ὡς ἦλθε ἀρχὴν ὁ Σόλων ἐὼν Ἀθηναῖος , καὶ θεησάμενος πάντα τὸν ἑωυτοῦ ὄλβον ἀποφλαυρίσειε οἷα δὴ εἴπας , ὥς τε αὐτῷ πάντα ἀποβεβήκοι τῇ περ ἐκεῖνος εἶπε , οὐδέν τι μᾶλλον ἐς ἑωυτὸν λέγων ἢ 〈 οὐκ 〉 ἐς ἅπαν τὸ ἀνθρώπινον καὶ μάλιστα τοὺς παρὰ σφίσι αὐτοῖσι ὀλβίους δοκέοντας εἶναι .	O O O O O O O O O O O O O B-PERSON O B-PERSON O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O	2953
Τὸν μὲν Κροῖσον ταῦτα ἀπηγέεσθαι , τῆς δὲ πυρῆς ἤδη ἁμμένης καίεσθαι τὰ περιέσχατα .	O O B-PERSON O O O O O O O O O O O O	2954
Καὶ τὸν Κῦρον ἀκούσαντα τῶν ἑρμηνέων τὰ Κροῖσος εἶπε , μεταγνόντα τε καὶ ἐννώσαντα ὅτι καὶ αὐτὸς ἄνθρωπος ἐὼν ἄλλον ἄνθρωπον , γενόμενον ἑωυτοῦ εὐδαιμονίῃ οὐκ ἐλάσσω , ζώοντα πυρὶ διδοίη , πρός τε τούτοισι δείσαντα τὴν τίσιν καὶ ἐπιλεξάμενον ὡς οὐδὲν εἴη τῶν ἐν ἀνθρώποισι ἀσφαλέως ἔχον , κελεύειν σβεννύναι τὴν ταχίστην τὸ καιόμενον πῦρ καὶ καταβιβάζειν Κροῖσόν τε καὶ τοὺς μετὰ Κροίσου .	O O B-PERSON O O O O B-PERSON O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-PERSON O O O O B-PERSON O	2955
Καὶ τοὺς πειρωμένους οὐ δύνασθαι ἔτι τοῦ πυρὸς ἐπικρατῆσαι .	O O O O O O O O O O	2956
Ἐνθαῦτα λέγεται ὑπὸ Λυδῶν Κροῖσον μαθόντα τὴν Κύρου μετάγνωσιν , ὡς ὥρα πάντα μὲν ἄνδρα σβεννύντα τὸ πῦρ , δυναμένους δὲ οὐκέτι καταλαβεῖν , ἐπιβώσασθαι τὸν Ἀπόλλωνα ἐπικαλεόμενον , εἴ τί οἱ κεχαρισμένον ἐξ αὐτοῦ ἐδωρήθη , παραστῆναι καὶ ῥύσασθαί μιν ἐκ τοῦ παρεόντος κακοῦ .	O O O B-NORP B-PERSON O O B-PERSON O O O O O O O O O O O O O O O O O O B-GOD O O O O O O O O O O O O O O O O O O O	2957
Τὸν μὲν δακρύοντα ἐπικαλέεσθαι τὸν θεόν , ἐκ δὲ αἰθρίης τε καὶ νηνεμίης συνδραμεῖν ἐξαπίνης νέφεα καὶ χειμῶνά τε καταρραγῆναι καὶ ὗσαι ὕδατι λαβροτάτῳ , κατασβεσθῆναί τε τὴν πυρήν .	O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O	2958
Οὕτω δὴ μαθόντα τὸν Κῦρον ὡς εἴη ὁ Κροῖσος καὶ θεοφιλὴς καὶ ἀνὴρ ἀγαθός , καταβιβάσαντα αὐτὸν ἀπὸ τῆς πυρῆς εἰρέσθαι τάδε ·	O O O O B-PERSON O O O B-PERSON O O O O O O O O O O O O O O	2959
» Κροῖσε , τίς σε ἀνθρώπων ἀνέγνωσε ἐπὶ γῆν τὴν ἐμὴν στρατευσάμενον πολέμιον ἀντὶ φίλου ἐμοὶ καταστῆναι ; « Ὁ δὲ εἶπε ·	O B-PERSON O O O O O O O O O O O O O O O O O O O O O	2960
» Ὦ βασιλεῦ , ἐγὼ ταῦτα ἔπρηξα τῇ σῇ μὲν εὐδαιμονίῃ , τῇ ἐμεωυτοῦ δὲ κακοδαιμονίῃ ·	O O O O O O O O O O O O O O O O O	2961
αἴτιος δὲ τούτων ἐγένετο ὁ Ἑλλήνων θεὸς ἐπάρας ἐμὲ στρατεύεσθαι .	O O O O O B-NORP O O O O O	2962
Οὐδεὶς γὰρ οὕτω ἀνόητός ἐστι ὅστις πόλεμον πρὸ εἰρήνης αἱρέεται ·	O O O O O O O O O O O	2963
ἐν μὲν γὰρ τῇ οἱ παῖδες τοὺς πατέρας θάπτουσι , ἐν δὲ τῷ οἱ πατέρες τοὺς παῖδας .	O O O O O O O O O O O O O O O O O O	2964
Ἀλλὰ ταῦτα δαίμοσί κου φίλον ἦν οὕτω γενέσθαι .	O O O O O O O O O	2965
« Ὁ μὲν ταῦτα ἔλεγε , Κῦρος δὲ αὐτὸν λύσας κατεῖσέ τε ἐγγὺς ἑωυτοῦ καὶ κάρτα ἐν πολλῇ προμηθίῃ εἶχε , ἀπεθώμαζέ τε ὁρέων καὶ αὐτὸς καὶ οἱ περὶ ἐκεῖνον ἐόντες πάντες .	O O O O O O B-PERSON O O O O O O O O O O O O O O O O O O O O O O O O O O	2966
Ὁ δὲ συννοίῃ ἐχόμενος ἥσυχος ἦν .	O O O O O O O	2967
Μετὰ δὲ ἐπιστραφείς τε καὶ ἰδόμενος τοὺς Πέρσας τὸ τῶν Λυδῶν ἄστυ κεραΐζοντας εἶπε ·	O O O O O O O B-NORP O O B-NORP O O O O	2968
» Ὦ βασιλεῦ , κότερον λέγειν πρὸς σὲ τὰ νοέων τυγχάνω ἢ σιγᾶν ἐν τῷ παρεόντι χρή ; « Κῦρος δέ μιν θαρσέοντα ἐκέλευε λέγειν ὅ τι βούλοιτο .	O O O O O O O O O O O O O O O O O O O B-PERSON O O O O O O O O O	2969
Ὁ δὲ αὐτὸν εἰρώτα λέγων ·	O O O O O O	2970
» Οὗτος ὁ πολλὸς ὅμιλος τί ταῦτα πολλῇ σπουδῇ ἐργάζεται ; « Ὁ δὲ εἶπε ·	O O O O O O O O O O O O O O O O	2971
» Πόλιν τε τὴν σὴν διαρπάζει καὶ χρήματα τὰ σὰ διαφορέει .	O O O O O O O O O O O O	2972
« Κροῖσος δὲ ἀμείβετο ·	O B-PERSON O O O	2973
» Οὔτε πόλιν τὴν ἐμὴν οὔτε χρήματα τὰ ἐμὰ διαρπάζει ·	O O O O O O O O O O O	2974
οὐδὲν γὰρ ἐμοὶ ἔτι τούτων μέτα ·	O O O O O O O	2975
ἀλλὰ φέρουσί τε καὶ ἄγουσι τὰ σά .	O O O O O O O O	2976
« Κύρῳ δὲ ἐπιμελὲς ἐγένετο τὰ Κροῖσος εἶπε , μεταστησάμενος δὲ τοὺς ἄλλους εἴρετο Κροῖσον ὅ τι οἱ ἐνορῴη ἐν τοῖσι ποιευμένοισι .	O B-PERSON O O O O B-PERSON O O O O O O O B-PERSON O O O O O O O O	2977
» Ἐπείτε με θεοὶ ἔδωκαν δοῦλον σοί , δικαιῶ , εἴ τι ἐνορέω πλέον , σημαίνειν σοί .	O O O O O O O O O O O O O O O O O O	2978
Πέρσαι , φύσιν ἐόντες ὑβρισταί , εἰσὶ ἀχρήματοι .	B-NORP O O O O O O O O	2979
Ἢν ὦν σὺ τούτους περιίδῃς διαρπάσαντας καὶ κατασχόντας χρήματα μεγάλα , τάδε τοι ἐξ αὐτῶν ἐπίδοξα γενέσθαι ·	O O O O O O O O O O O O O O O O O O	2980
ὃς ἂν αὐτῶν πλεῖστα κατάσχῃ , τοῦτον προσδέκεσθαί τοι ἐπαναστησόμενον .	O O O O O O O O O O O	2981
Νῦν ὦν ποίησον ὧδε , εἴ τοι ἀρέσκει τὰ ἐγὼ λέγω ·	O O O O O O O O O O O O	2982
κάτισον τῶν δορυφόρων ἐπὶ πάσῃσι τῇσι πύλῃσι φυλάκους , οἳ λεγόντων πρὸς τοὺς ἐκφέροντας τὰ χρήματα ἀπαιρεόμενοι ὥς σφεα ἀναγκαίως ἔχει δεκατευθῆναι τῷ Διί .	O O O O O O O O O O O O O O O O O O O O O O O B-GOD O	2983
Καὶ σύ τέ σφι οὐκ ἀπεχθήσεαι βίῃ ἀπαιρεόμενος τὰ χρήματα , καὶ ἐκεῖνοι συγγνόντες ποιέειν σε δίκαια ἑκόντες προήσουσι .	O O O O O O O O O O O O O O O O O O O O	2984
« Ταῦτα ἀκούων ὁ Κῦρος ὑπερήδετο , ὥς οἱ ἐδόκεε εὖ ὑποτίθεσθαι ·	O O O O B-PERSON O O O O O O O O	2985
αἰνέσας δὲ πολλὰ καὶ ἐντειλάμενος τοῖσι δορυφόροισι τὰ Κροῖσος ὑπεθήκατο ἐπιτελέειν , εἶπε πρὸς Κροῖσον τάδε ·	O O O O O O O O B-PERSON O O O O O B-PERSON O O	2986
» Κροῖσε , ἀναρτημένου σέο ἀνδρὸς βασιλέος χρηστὰ ἔργα καὶ ἔπεα ποιέειν , αἰτέο δόσιν ἥντινα βούλεαί τοι γενέσθαι παραυτίκα .	O B-PERSON O O O O O O O O O O O O O O O O O O O	2987
« Ὁ δὲ εἶπε ·	O O O O O	2988
» Ὦ δέσποτα , ἐάσας με χαριέαι μάλιστα τὸν θεὸν τῶν Ἑλλήνων , τὸν ἐγὼ ἐτίμησα θεῶν μάλιστα , ἐπειρέσθαι , πέμψαντα τάσδε τὰς πέδας , εἰ ἐξαπατᾶν τοὺς εὖ ποιεῦντας νόμος ἐστί οἱ .	O O O O O O O O O O O B-NORP O O O O O O O O O O O O O O O O O O O O O O O	2989
« Κῦρος δὲ εἴρετο ὅ τι οἱ τοῦτο ἐπηγορέων παραιτέοιτο .	O B-PERSON O O O O O O O O O	2990
Κροῖσος δέ οἱ ἐπαλιλλόγησε πᾶσαν τὴν ἑωυτοῦ διάνοιαν καὶ τῶν χρηστηρίων τὰς ὑποκρίσις καὶ μάλιστα τὰ ἀναθήματα καὶ ὡς ἐπαρθεὶς τῷ μαντηίῳ ἐστρατεύσατο ἐπὶ Πέρσας .	B-PERSON O O O O O O O O O O O O O O O O O O O O O O O B-NORP O	2991
Λέγων δὲ ταῦτα κατέβαινε αὖτις παραιτεόμενος ἐπεῖναί οἱ τῷ θεῷ τοῦτο ὀνειδίσαι .	O O O O O O O O O O O O O	2992
Κῦρος δὲ γελάσας εἶπε ·	B-PERSON O O O O	2993
» Καὶ τούτου τεύξεαι παρ' ἐμέο , Κροῖσε , καὶ ἄλλου παντὸς τοῦ ἂν ἑκάστοτε δέῃ .	O O O O O O O B-PERSON O O O O O O O O O	2994
« Ὡς δὲ ταῦτα ἤκουσε ὁ Κροῖσος , πέμπων τῶν Λυδῶν ἐς Δελφοὺς ἐνετέλλετο τιθέντας τὰς πέδας ἐπὶ τοῦ νηοῦ τὸν οὐδὸν εἰρωτᾶν εἰ οὔ τι ἐπαισχύνεται τοῖσι μαντηίοισι ἐπάρας Κροῖσον στρατεύεσθαι ἐπὶ Πέρσας ὡς καταπαύσοντα τὴν Κύρου δύναμιν , ἀπ ' ἧς οἱ ἀκροθίνια τοιαῦτα γενέσθαι , δεικνύντας τὰς πέδας ·	O O O O O O B-PERSON O O O B-NORP O B-LOC O O O O O O O O O O O O O O O O O B-PERSON O O B-NORP O O O B-PERSON O O O O O O O O O O O O O O	2995
ταῦτά τε ἐπειρωτᾶν καὶ εἰ ἀχαρίστοισι νόμος εἶναι τοῖσι Ἑλληνικοῖσι θεοῖσι .	O O O O O O O O O B-NORP O O	2996
Ἀπικομένοισι δὲ τοῖσι Λυδοῖσι καὶ λέγουσι τὰ ἐντεταλμένα τὴν Πυθίην λέγεται εἰπεῖν τάδε ·	O O O B-NORP O O O O B-PERSON I-PERSON O O O O	2997
» Τὴν πεπρωμένην μοῖραν ἀδύνατά ἐστι ἀποφυγεῖν καὶ θεῷ .	O O O O O O O O O O	2998
Κροῖσος δὲ πέμπτου γονέος ἁμαρτάδα ἐξέπλησε , ὃς ἐὼν δορυφόρος Ἡρακλειδέων δόλῳ γυναικηίῳ ἐπισπόμενος ἐφόνευσε τὸν δεσπότην καὶ ἔσχε τὴν ἐκείνου τιμὴν οὐδέν οἱ προσήκουσαν .	B-PERSON O O O O O O O O O B-NORP O O O O O O O O O O O O O O O	2999
Προθυμεομένου δὲ Λοξίεω ὅκως ἂν κατὰ τοὺς παῖδας τοῦ Κροίσου γένοιτο τὸ Σαρδίων πάθος καὶ μὴ κατ' αὐτὸν Κροῖσον , οὐκ οἷός τε ἐγένετο παραγαγεῖν Μοίρας .	O O B-PERSON O O O O O O B-PERSON O O B-LOC O O O O O B-PERSON O O O O O O B-GOD O	3000
Ὅσον δὲ ἐνέδωκαν αὗται , ἤνυσέ τε καὶ ἐχαρίσατό οἱ ·	O O O O O O O O O O O	3001
τρία γὰρ ἔτεα ἐπανεβάλετο τὴν Σαρδίων ἅλωσιν ·	O O O O O B-LOC O O	3002
καὶ τοῦτο ἐπιστάσθω Κροῖσος , ὡς ὕστερον τοῖσι ἔτεσι τούτοισι ἁλοὺς τῆς πεπρωμένης .	O O O B-PERSON O O O O O O O O O O	3003
Δεύτερα δὲ τούτων καιομένῳ αὐτῷ ἐπήρκεσε .	O O O O O O O	3004
Κατὰ δὲ τὸ μαντήιον τὸ γενόμενον οὐκ ὀρθῶς Κροῖσος μέμφεται .	O O O O O O O O B-PERSON O O	3005
Προηγόρευε γάρ οἱ Λοξίης , ἢν στρατεύηται ἐπὶ Πέρσας , μεγάλην ἀρχὴν αὐτὸν καταλύσειν .	O O O B-PERSON O O O O B-NORP O O O O O O	3006
Τὸν δὲ πρὸς ταῦτα χρῆν , εὖ μέλλοντα βουλεύεσθαι , ἐπειρέσθαι πέμψαντα κότερα τὴν ἑωυτοῦ ἢ τὴν Κύρου λέγοι ἀρχήν .	O O O O O O O O O O O O O O O O O B-PERSON O O O	3007
Οὐ συλλαβὼν δὲ τὸ ῥηθὲν οὐδ ' ἐπανειρόμενος ἑωυτὸν αἴτιον ἀποφαινέτω .	O O O O O O O O O O O O	3008
[ ᾧ ] Καὶ τὸ τελευταῖον χρηστηριαζομένῳ [ εἶπε ] τὰ εἶπε Λοξίης περὶ ἡμιόνου , οὐδὲ τοῦτο συνέλαβε .	O O O O O O O O O O O O B-PERSON O O O O O O O	3009
Ἦν γὰρ δὴ ὁ Κῦρος οὗτος ἡμίονος ·	O O O O B-PERSON O O O	3010
ἐκ γὰρ δυῶν οὐκ ὁμοεθνέων ἐγεγόνεε , μητρὸς ἀμείνονος , πατρὸς δὲ ὑποδεεστέρου ·	O O O O O O O O O O O O O O	3011
ἡ μὲν γὰρ ἦν Μηδὶς καὶ Ἀστυάγεος θυγάτηρ τοῦ Μήδων βασιλέος , ὁ δὲ Πέρσης τε ἦν καὶ ἀρχόμενος ὑπ' ἐκείνοισι , καὶ ἔνερθε ἐὼν τοῖσι ἅπασι δεσποίνῃ τῇ ἑωυτοῦ συνοίκεε .	O O O O B-PERSON O B-PERSON O O B-NORP O O O O B-PERSON O O O O O O O O O O O O O O O O O	3012
« Ταῦτα μὲν ἡ Πυθίη ὑπεκρίνατο τοῖσι Λυδοῖσι , οἱ δὲ ἀνήνεικαν ἐς Σάρδις καὶ ἀπήγγειλαν Κροίσῳ .	O O O O B-PERSON O O B-NORP O O O O O B-LOC O O B-PERSON O	3013
Ὁ δὲ ἀκούσας συνέγνω ἑωυτοῦ εἶναι τὴν ἁμαρτάδα καὶ οὐ τοῦ θεοῦ .	O O O O O O O O O O O O O	3014
Κατὰ μὲν δὴ τὴν Κροίσου τε ἀρχὴν καὶ Ἰωνίης τὴν πρώτην καταστροφὴν ἔσχε οὕτω .	O O O O B-PERSON O O O B-LOC O O O O O O	3015
Κροίσῳ δὲ ἔστι καὶ ἄλλα ἀναθήματα ἐν τῇ Ἑλλάδι πολλὰ καὶ οὐ τὰ εἰρημένα μοῦνα ·	B-PERSON O O O O O O O B-LOC O O O O O O O	3016
ἐν μὲν γὰρ Θήβῃσι τῇσι Βοιωτῶν τρίπους χρύσεος , τὸν ἀνέθηκε τῷ Ἀπόλλωνι τῷ Ἰσμηνίῳ , ἐν δὲ Ἐφέσῳ αἵ τε βόες αἱ χρύσεαι καὶ τῶν κιόνων αἱ πολλαί , ἐν δὲ Προνηίης τῆς ἐν Δελφοῖσι ἀσπὶς χρυσέη μεγάλη .	O O O B-LOC O B-NORP O O O O O O B-GOD O B-NORP O O O B-NORP O O O O O O O O O O O O O B-LOC O O B-LOC O O O O	3017
Ταῦτα μὲν καὶ ἔτι ἐς ἐμὲ ἦν περιεόντα , τὰ δ' ἐξαπόλωλε [ τὰ ] τῶν ἀναθημάτων ·	O O O O O O O O O O O O O O O O O O	3018
Τὰ μέν νυν ἔς τε Δελφοὺς καὶ ἐς τοῦ Ἀμφιάρεω ἀνέθηκε οἰκήιά τε ἐόντα καὶ τῶν πατρωίων χρημάτων ἀπαρχήν , τὰ δὲ ἄλλα ἀναθήματα ἐξ ἀνδρὸς ἐγένετο οὐσίης ἐχθροῦ , ὅς οἱ πρὶν ἢ βασιλεῦσαι ἀντιστασιώτης κατεστήκεε συσπεύδων Πανταλέοντι γενέσθαι τὴν Λυδῶν ἀρχήν .	O O O O O B-NORP O O O B-PERSON O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-PERSON O O B-NORP O O	3019
Ὁ δὲ Πανταλέων ἦν Ἀλυάττεω μὲν παῖς , Κροίσου δὲ ἀδελφεὸς οὐκ ὁμομήτριος ·	O O B-PERSON O B-PERSON O O O B-PERSON O O O O O	3020
Κροῖσος μὲν γὰρ ἐκ Καείρης ἦν γυναικὸς Ἀλυάττῃ , Πανταλέων δὲ ἐξ Ἰάδος .	B-PERSON O O O B-PERSON O O B-PERSON O B-PERSON O O B-PERSON O	3021
Ἐπείτε δὲ δόντος τοῦ πατρὸς ἐκράτησε τῆς ἀρχῆς ὁ Κροῖσος , τὸν ἄνθρωπον τὸν ἀντιπρήσσοντα ἐπὶ κνάφου ἕλκων διέφθειρε , τὴν δὲ οὐσίην αὐτοῦ ἔτι πρότερον κατιρώσας τότε τρόπῳ τῷ εἰρημένῳ ἀνέθηκε ἐς τὰ εἴρηται .	O O O O O O O O O B-PERSON O O O O O O O O O O O O O O O O O O O O O O O O O O	3022
Καὶ περὶ μὲν ἀναθημάτων τοσαῦτα εἰρήσθω Θώματα δὲ γῆ 〈 ἡ 〉 Λυδίη ἐς συγγραφὴν οὐ μάλα ἔχει , οἷά τε καὶ ἄλλη χώρη , πάρεξ τοῦ ἐκ τοῦ Τμώλου καταφερομένου ψήγματος .	O O O O O O O O O O O O B-LOC O O O O O O O O O O O O O O O O B-PERSON O O O	3023
Ἓν δὲ ἔργον πολλὸν μέγιστον παρέχεται χωρὶς τῶν τε Αἰγυπτίων ἔργων καὶ τῶν Βαβυλωνίων ·	O O O O O O O O O B-NORP O O O B-NORP O	3024
ἔστι αὐτόθι Ἀλυάττεω τοῦ Κροίσου πατρὸς σῆμα , τοῦ ἡ κρηπὶς μέν ἐστι λίθων μεγάλων , τὸ δὲ ἄλλο σῆμα χῶμα γῆς .	O O B-PERSON O B-PERSON O O O O O O O O O O O O O O O O O O	3025
Ἐξεργάσαντο δέ μιν οἱ ἀγοραῖοι ἄνθρωποι καὶ οἱ χειρώνακτες καὶ αἱ ἐνεργαζόμεναι παιδίσκαι .	O O O O O O O O O O O O O O	3026
Οὖροι δὲ πέντε ἐόντες ἔτι καὶ ἐς ἐμὲ ἦσαν ἐπὶ τοῦ σήματος ἄνω , καί σφι γράμματα ἐνεκεκόλαπτο τὰ ἕκαστοι ἐξεργάσαντο ·	O O O O O O O O O O O O O O O O O O O O O O	3027
καὶ ἐφαίνετο μετρεόμενον τὸ τῶν παιδισκέων ἔργον ἐὸν μέγιστον .	O O O O O O O O O O	3028
Τοῦ γὰρ δὴ Λυδῶν δήμου αἱ θυγατέρες πορνεύονται πᾶσαι , συλλέγουσαι σφίσι φερνάς , ἐς ὃ ἂν συνοικήσωσι τοῦτο ποιεῦσαι ·	O O O B-NORP O O O O O O O O O O O O O O O O O	3029
ἐκδιδοῦσι δὲ αὐταὶ ἑωυτάς .	O O O O O	3030
Ἡ μὲν δὴ περίοδος τοῦ σήματός εἰσι στάδιοι ἓξ καὶ δύο πλέθρα , τὸ δὲ εὖρός ἐστι πλέθρα τρία καὶ δέκα ·	O O O O O O O O O O O O O O O O O O O O O O	3031
λίμνη δὲ ἔχεται τοῦ σήματος μεγάλη , τὴν λέγουσι Λυδοὶ αἰείναον εἶναι ·	O O O O O O O O O B-NORP O O O	3032
καλέεται δὲ αὕτη Γυγαίη .	O O O B-LOC O	3033
Τοῦτο μὲν δὴ τοιοῦτό ἐστι .	O O O O O O	3034
Λυδοὶ δὲ νόμοισι μὲν παραπλησίοισι χρέωνται καὶ Ἕλληνες , χωρὶς ἢ ὅτι τὰ θήλεα τέκνα καταπορνεύουσι .	B-NORP O O O O O O B-NORP O O O O O O O O O	3035
Πρῶτοι δὲ ἀνθρώπων τῶν ἡμεῖς ἴδμεν νόμισμα χρυσοῦ καὶ ἀργύρου κοψάμενοι ἐχρήσαντο , πρῶτοι δὲ καὶ κάπηλοι ἐγένοντο .	O O O O O O O O O O O O O O O O O O O	3036
Φασὶ δὲ αὐτοὶ Λυδοὶ καὶ τὰς παιγνίας τὰς νῦν σφίσι τε καὶ Ἕλλησι κατεστεώσας ἑωυτῶν ἐξεύρημα γενέσθαι .	O O O B-NORP O O O O O O O O B-NORP O O O O O	3037
Ἅμα δὲ ταύτας τε ἐξευρεθῆναι παρὰ σφίσι λέγουσι καὶ Τυρσηνίην ἀποικίσαι , ὧδε περὶ αὐτῶν λέγοντες .	O O O O O O O O O B-LOC O O O O O O O	3038
Ἐπὶ Ἄτυος τοῦ Μάνεω βασιλέος σιτοδείην ἰσχυρὴν ἀνὰ τὴν Λυδίην πᾶσαν γενέσθαι ·	O B-PERSON O B-PERSON O O O O O B-LOC O O O	3039
καὶ τοὺς Λυδοὺς τέως μὲν διάγειν λιπαρέοντας , μετὰ δέ , ὡς οὐ παύεσθαι , ἄκεα δίζησθαι , ἄλλον δὲ ἄλλο ἐπιμηχανᾶσθαι αὐτῶν .	O O B-NORP O O O O O O O O O O O O O O O O O O O O O	3040
Ἐξευρεθῆναι δὴ ὦν τότε καὶ τῶν κύβων καὶ τῶν ἀστραγάλων καὶ τῆς σφαίρης καὶ τῶν ἀλλέων πασέων παιγνιέων τὰ εἴδεα , πλὴν πεσσῶν ·	O O O O O O O O O O O O O O O O O O O O O O O O	3041
τούτων γὰρ ὦν τὴν ἐξεύρεσιν οὐκ οἰκηιοῦνται Λυδοί .	O O O O O O O B-NORP O	3042
Ποιέειν δὲ ὧδε πρὸς τὸν λιμὸν ἐξευρόντας ·	O O O O O O O O	3043
τὴν μὲν ἑτέρην τῶν ἡμερέων παίζειν πᾶσαν , ἵνα δὴ μὴ ζητέοιεν σιτία , τὴν δὲ ἑτέρην σιτέεσθαι παυομένους τῶν παιγνιέων .	O O O O O O O O O O O O O O O O O O O O O O	3044
Τοιούτῳ τρόπῳ διάγειν ἐπ' ἔτεα δυῶν δέοντα εἴκοσι .	O O O O O O O O O	3045
