sentence	gold	id	gpt-4o	llama-v3p1-405b-instruct	gpt-4o-mini	llama-v3p1-8b-instruct
"""वयं यथासमयं स्वीयनिकटस्थानां जलाकराणां स्वच्छतायै, जलसंचयनाय च शतदिवसात्मकं अभियानं सञ्चालयितुं प्रयासं करवाम।"""	"""Hence, for the conservation of water, we should begin efforts right  away."""	1828	"""We will endeavor to conduct a hundred-day campaign to clean and conserve nearby water bodies as appropriate."""	We will try to conduct a 100-day campaign to clean and conserve water sources near us from time to time.	"""We will make an effort to launch a hundred-day campaign for the cleanliness and water conservation of our local water bodies."""	"""मी आणि माझ्या जवळच्या जलसंपत्तीचे स्वच्छता आणि संचयनासाठी शतदिवसात्मक अभियान सुरू करण्यासाठी प्रयत्न करणार आह"
कतिपय-दिनानन्तरं मार्चमासस्य द्वाविंशे दिने विश्वजलदिवसः अपि आयाति ।	"""A few days later, just on the 22nd of the month of March, it’s  World Water Day."""	1829	A few days later, on March 22nd, World Water Day also arrives.	After a few days, on 22nd March, World Water Day also arrives.	A few days later, on the 22nd of March, World Water Day also arrives.	मार्च महिन्याच्या २३ व्या दिवशी विश्व जल दिवस सुद्धा येतो.
उत्तरप्रदेशस्य सुश्रिया आराध्या-महाभागया लिखितमस्ति यत्संसारे कोटिशः जनाः स्वीयजीवनस्य प्रभूतांशं जलावश्यकतां पूरयितुमेव यापयन्ति।	has written to me that millions of people in the world spend a major  part of their lives in overcoming water shortage.	1830	The renowned Aradhya from Uttar Pradesh has written that billions of people in the world spend a significant portion of their lives merely to fulfill their water needs.	Uttar Pradesh's Sushri Aradhya Mahabhaga has written that millions of people in the world spend a significant portion of their lives just to fulfill their water needs.	"The statement translates to: 

""In Uttar Pradesh, there is a notable mention that millions of people in the world spend a significant portion of their lives merely fulfilling their water needs.""

**Explanation:**
The sentence emphasizes the vast number of individuals whose daily existence is largely dedicated to obtaining and ensuring access to water, highlighting a critical"	उत्तरप्रदेशातील सुश्री आराध्या महाभागाने लिहिलेले हे लेख जगभरातील लाखो लोकांना पाण्याची गरज पूर्ण करण्यासाठी येत आहे.
अनेनैव कारणेन ‘बिन पानी सब सून’ इत्युक्तिः प्रसिद्धाऽवर्तत।	"""It has not been said  without reason, ‘BIN PAANI SAB SOON’ – without water, everything comes  to a naught!"""	1831	"For this very reason, the saying ""Without water, everything is desolate"" became well-known."	For this very reason, the saying goes that ‘without water, everything is useless’.	"The phrase ""बिन पानी सब सून"" means ""Without water, everything is devoid (of life or vitality)."" This saying emphasizes the essential nature of water for sustaining life and highlights how vital resources are for existence. Essentially, it conveys the idea that without essential elements, one cannot thrive or achieve fullness in life."	अर्थ : या कारणाने ‘बिन पानी सब सून’ असे म्हण प्रसिद्ध आहे.
जलसंकटं समाधातुं पश्चिमबंगस्य उत्तरदीनाजपुरतः सुजीतमहोदयेन उत्तमसन्देशः प्रेषितः।	"""In order to solve the water crisis, Sujit ji of North  Dinajpur has sent me a very nice message."""	1832	An excellent message was sent by Mr. Sujeet from North Dinajpur of West Bengal to resolve the water crisis.	To solve the water crisis, Sujit Mahodaya sent a great message from North Dinajpur, West Bengal.	To address the water crisis, an excellent message has been sent by Mr. Sujit from Uttar Dinajpur in West Bengal.	पश्चिम बंगालातील जलसंकटासाठी उत्तरदीनाजपूरला सुजीत महोदयांनी उत्तम संदेश पाठवला.
अनेन निगद्यते यज्जलं हि प्रकृत्याः सामूहिकोपहारः इतिकृत्वा जलसंरक्षणस्य दायित्वमपि सामूहिकं भवितव्यम्।	Sujit ji has written that  Nature has bestowed upon us a collective gift in the form of Water;  hence the responsibility of saving it is also collective.	1833	It is stated through this that water is indeed a collective gift from nature, and thus the responsibility of water conservation should also be collective.	The above statement says that water is a collective gift of nature, so the responsibility of water conservation should also be collective.	"The phrase can be translated to English as follows:

""It is stated that water is indeed a collective gift of nature; hence, the responsibility of water conservation must also be a collective endeavor.""

This means that since water is a natural resource that belongs to everyone, the duty to conserve and manage it should also be undertaken collectively by"	Water is a gift of nature and it is our collective responsibility to conserve it.
एतत्तथ्यं तु समीचीनं यद्यदि जलं सामूहिकोपहारः तदा तस्य संरक्षणमपि समूहेनैव कर्तव्यम्।	"""It is correct  that just as there is a collective gift, there is a collective  accountability too."""	1834	This statement is indeed accurate: if water is a communal offering, then its conservation too should be done collectively.	The fact is that if water is a collective gift, then its conservation is also a collective responsibility.	"The statement conveys that if water is treated as a communal resource, then its conservation must also be a collective responsibility. 

In other words, when water is viewed as a shared resource for the community, it follows that the efforts to preserve and protect it should be undertaken by the community as a whole. This emphasizes the importance"	यदि जल हा सामूहिक उपहार आहे तर त्याचे संरक्षणही सामूहिकपणे करावे लागते.
सुजीतमहोदयस्यैषः परामर्शः समुचितः एवास्ति।	Sujit ji’s thought is absolutely correct.	1835	Mr. Sujit's advice is indeed appropriate.	This advice of Mr. Sujit is quite appropriate.	The advice given by Sujita is indeed appropriate.	अर्थ : सुजीत महोदयांनी दिलेला हा सांगोपांग परामर्श योग्य आहे.
"""नद्यः, तडागाः, सरोवराणि वर्षाजलं भूजलं वा एतत्सर्वं, सर्वेषामपि कृते भवति।"""	"""River,  lake, pond or ground water – all of these are for everyone."""	1836	"""Rivers, ponds, and lakes, whether it is rainwater or groundwater, all of this is for everyone."""	"""Rivers, ponds, lakes, rainwater, and groundwater - all of this is for everyone's use."""	"""The rivers, ponds, and lakes, whether they contain rainwater or groundwater, are for the benefit of all."" 

विवरणम्: 
इस वाक्य में यह कहा गया है कि नदियाँ, तालाब, और झीलें, चाहे वे वर्षा का पानी या भृजल (भूम"	"""नद्या, तळ्या, झरे, तलाव, वर्षावाचे पाणी, भूजल, हे सर्व पाणी सर्वांच्या वापरासाठी असते. """
"""सखायः, कदाचित् ग्रामेषु कूप-पल्वलादीनां संरक्षणं सर्वजनैः सम्भूय सम्पाद्यते स्मसाम्प्रतं एतादृशः प्रयासः तमिलनाडोः तिरुवन्ना-मलाईक्षेत्रे सम्भवति।"""	"""Friends,  there was a time when in villages, people would collectively look after  wells and ponds."""	1837	"""Friends, at times the protection of wells, ponds, and the like in villages was collaboratively undertaken by everyone; presently, such an effort is happening in the Tiruvannamalai region of Tamil Nadu."""	"""Friends, in villages, the maintenance of wells, ponds, etc. was done collectively by all the people. Now, such an effort is happening in the Tiruvannamalai region of Tamil Nadu."""	"""Friends, sometimes the conservation of wells, ponds, and similar resources in villages is undertaken collectively by the community. Currently, such efforts are taking place in the Tiruvannamalai region of Tamil Nadu."""	"""मित्रांनो, कधी कधी गावात कूप आणि पालवलांचे संरक्षण सर्व लोकांनी सामूहिकपणे करून घेतात. त्याचप्रमाणे तिरुवन्न"
"""सखायः, कदाचित् ग्रामेषु कूप-पल्वलादीनां संरक्षणं सर्वजनैः सम्भूय सम्पाद्यते स्मसाम्प्रतं एतादृशः प्रयासः तमिलनाडोः तिरुवन्ना-मलाईक्षेत्रे सम्भवति।"""	"""Now one such effort is underway at Thiruvannamalai,  Tamilnadu."""	1838	"""Friends, sometimes the preservation of wells and ponds in villages is carried out collectively by everyone. Currently, such an effort is taking place in the Tiruvannamalai region of Tamil Nadu."""	"""Friends, sometimes in villages, the maintenance of wells, ponds, etc. was done collectively by all the people. Now such an effort is happening in the Tiruvannamalai region of Tamil Nadu."""	"""Friends, sometimes the conservation of wells and water bodies in villages is carried out collectively by the community. Currently, such efforts are taking place in the Tiruvannamalai region of Tamil Nadu."""	"""मित्रांनो, कधी कधी गावात कूप आणि पालवलांचे संरक्षण सर्व लोकांनी सामूहिकपणे करून घेतात. त्याचप्रमाणे तिरुवन्न"
अत्र स्थानीयजनैः कूपानां संरक्षणार्थम् अभियानं संचाल्यते।	"""Here, local people have been running a campaign for the  conservation of their wells."""	1839	Here, a campaign is being conducted by the local people for the conservation of wells.	The local people are running a campaign to save the wells.	Here, a campaign is being conducted by the local people for the conservation of wells.	येथे स्थानिक लोकांनी कूपांचे संरक्षण करण्यासाठी अभियान सुरू आहे.
"""अत्रत्याः जनाः वर्षाकारणात्, क्षेत्रस्य सार्वजनिक-कूपानां पुनर्जीवनाय प्रशंसनीयं प्रयासमाचरन्ति।"""	These people are rejuvenating public wells  in their vicinity that had been lying unused for years.	1840	"""The local people, due to the rains, are making commendable efforts to revive the public wells of the area."""	The people here are making commendable efforts to revive the public wells of the area due to the rains.	"""The people here are making commendable efforts to rejuvenate the public wells in the area due to the reasons of the rainy season."" 

विवृतम्‌: अत्रत्याः जनाः (people here) वर्षाकारणात् (due to the rainy season) क्षेत्रस्य (of the area)"	People in this area are doing a commendable job of reviving public wells in the area due to the scarcity of water.
मध्यप्रदेशस्य अगरोथा-ग्रामस्य बबीता-राजपूत-महोदयापि यत्करोति तत्सर्वेषां कृते उत्प्रेरकमस्ति।	The  endeavour of Babita Rajput ji of village Agrotha in Madhya Pradesh will  inspire all of you.	1841	The actions of Ms. Babita Rajput from the village of Agarotha in Madhya Pradesh are inspiring for everyone.	Babita Rajput from Agrotha village in Madhya Pradesh is an inspiration to all.	The actions of Babita Rajput from the village of Agarotha in Madhya Pradesh serve as an inspiration for everyone.	अगरोथा ग्रामातील बबीता राजपूत महोदयांनी केलेले काम सर्वांना प्रेरणा देणारे आहे.
बबीतामहोदयायाः ग्रामः बुन्देलखण्डे अस्ति।	Babita ji’s village is in Bundelkhand.	1842	Babeetamahodaya's village is in Bundelkhand.	The village of Babita Mahodaya is in Bundelkhand.	The village of Babita is located in Bundelkhand.	बबीता महोदयाचा गाव बुंदेलखंडात आहे.
ग्रामं निकषा कदाचित् बृहत्सरोवरम् अवर्तत यत्समयान्तरालेन शुष्कं जातम्।	"""Close to her  village, once there was a very large lake which had dried up."""	1843	A pond was once adjacent to the village, which dried up over time.	The village was once a large lake that dried up over time.	The village was once surrounded by a large lake, which, over time, had dried up.	A village may sometimes be surrounded by a large lake, which dries up at some time or other.
तया ग्रामस्य अन्यमहिलाभिः सम्भूय सरोवरं यावज्जलादानाय उरुकुल्यैका विरचिता।	She  mobilized other women of the village itself and built a canal to bring  water to the lake.	1844	A trench was dug out by her along with other women of the village to draw water from the lake.	She, along with other women of the village, constructed a wide canal from the lake for irrigation.	"The translation of the provided Sanskrit sentence into English is:

""Having gathered together with other women of the village, she has created a large pond for the purpose of water supply.""

If you need further clarification or elaboration, please let me know!"	त्या गावातील इतर महिला सोबत जाऊन त्या सरोवरात पाणी देण्यासाठी एका उरकुल्या तयार केल्या होत्या.
एतत्कुल्यया वर्षाजलम अजस्रं सरोवरे आगच्छति।	"""Through this canal, rainwater started flowing  directly into the lake."""	1845	Rainwater continuously flows into the lake through this canal.	The rain water flows continuously through this canal into the lake.	The pond receives continuous rainwater through this channel.	अर्थ : या कुल्येच्या वर्षाजलाने सरोवरात जस्ता प्रमाणे नेहमी पाणी येते.
साम्प्रतं चैतत्सरोवरम् आवर्षं जलाप्लावितं भवति।	Now this lake remains filled with water.	1846	Presently, this lake overflows every year.	The lake is filled with water throughout the year.	The current situation is that this lake is being inundated with water due to the rains.	At present, this lake is flooded every year.
"""सखायः, उत्तराखण्डस्य बागेश्वरवासिनः जगदीशकुनियालमहोदयस्य कार्यमपि प्रेरणास्पदमस्ति।"""	"""Friends,  the work of Jagdish Kuniyal ji, resident of Bageshwar, Uttarakhand also  teaches us a lot."""	1847	"""Friends, the work of Mr. Jagadish Kuniayal of Bageshwar, Uttarakhand is also inspiring."""	"""Friends, the work of Shri Jagdish Kuniyal, a resident of Bageshwar, Uttarakhand, is also inspiring."""	"""Friends, the work of Mr. Jagdish Kuniyal from Bageshwar, Uttarakhand, is indeed inspiring."""	"""मित्रांनो, उत्तराखंडातील बागेश्वरच्या जगदीशकुनियाल यांचे कार्यही प्रेरणादायक आहे."""
जगदीशमहाभागस्य ग्रामः परिवर्तिक्षेत्रं च जलापूर्त्यै एकस्मिन्प्राकृतिकस्रोतसि निर्भरम् अवर्तत।	Jagdish ji’s village and the adjoining area were  dependent on a natural source for their water requirements.	1848	The village and surrounding area of the esteemed Jagadish relied on a natural water source for their water supply.	The village of Jagdish Mahabhag and the surrounding area relied on a single natural source for their water supply.	The village of Jagadish is situated in a region of transformation, relying on a natural water source for its water supply.	जगदीश महाराजांचा गाव आणि त्यांचे विस्तारित क्षेत्र जलापूर्तीसाठी एकाच प्राकृतिक स्रोतावर अवलंबून होते.
"""परं कतिपयवर्षपूर्वं जलस्रोतः शुष्कम् अजायत,।"""	"""But many  years ago, the source dried up."""	1849	"""However, a few years ago, the water source dried up."""	"""However, a few years ago, the water source dried up."""	"""The water source dried up a few years ago."""	"""Many years ago, a water source dried up."""
येन सम्पूर्णक्षेत्रे जलसंकटः आपतितः ।	This led to worsening of the water  crisis in the entire area.	1850	The entire region is facing a water crisis.	Because of which, the entire region is facing a water crisis.	"""The entire region is affected by a water crisis."" 

विवरणम्: एषः वाक्यः जलसंकटस्य विकृतेः संकेतम् अङ्कितुम् उपयुक्तं अस्ति, यत्र सम्पूर्णक्षेत्रे जलस्य अभावः वा तस्य अनुप"	ज्याप्रमाणे पूर्ण भारतात जलसंकट आले आहे.
जगदीशमहोदयेन एतज्जलसंकटस्य समाधानाय वृक्षारोपणं आरब्धम् ।	Jagdish ji decided to solve the crisis  through tree plantation.	1851	Mr. Jagadeesh has started a tree-planting initiative to address this water crisis.	Mr. Jagdish has started tree plantation to solve this water crisis.	Mr. Jagdish has initiated tree plantation to address this water crisis.	जगदीश महाराजांनी ह्या संकटाचे समाधान करण्यासाठी वृक्षारोपणाची सुरुवात केली आहे.
अनेन सहवासिभिः सम्भूय सहस्राधिकाः वृक्षाः आरोपिताः । साम्प्रतं चैतत् स्रोतः पुनः जलाप्लावितम्।	"""Along with fellow villagers, he planted  thousands of trees over the entire area…and today, the dried up water  source at the place is filled to the brim once again."""	1852	This person, along with others residing together, has collectively planted over a thousand trees. Now, this source is once again flooded with water.	He along with his neighbors planted more than a thousand trees. And now this stream is flooded with water again.	"Your Sanskrit sentence translates to: 

""Together with these companions, over a thousand trees have been planted. Currently, this stream has been flooded with water again.""

If you need further explanation or analysis, please let me know!"	अर्थ : या वृक्षांच्या सहवासातून सहस्राधिक वृक्षांना पाण्याची पुरवठा होत असतो. त्या वृक्षांच्या सहवासातून प
"""सखायः, जलविषये अस्माभिरपि सामूहिकदायित्वं स्वीकरणीयम्।"""	"""Friends,  similarly, we shall have to understand our collective responsibilities  with regard to water."""	1853	"""Friends, we must also collectively take responsibility regarding water."""	"""Friends, we must also take collective responsibility for water."""	"""Friends, we too must accept collective responsibility regarding water issues."""	"""मित्रांनो, जलविषयक जबाबदारी आपल्या सर्वांच्या हातात यायला हवी."""
भारतस्याधिकांशक्षेत्रेषु वर्षाकालः मे-जूनमासयोः आरभते।	"""In most parts of India, rainfall begins in  May-June."""	1854	In most parts of India, the rainy season begins in the months of May and June.	In most parts of India, the rainy season starts in May and June.	The monsoon season in most parts of India begins in the months of May and June.	भारतातील जास्त भागात वर्षा जून ते जुलै महिन्यात सुरु होते.
"""वयं यथासमयं स्वीयनिकटस्थानां जलाकराणां स्वच्छतायै, जलसंचयनाय च शतदिवसात्मकं अभियानं सञ्चालयितुं प्रयासं करवाम।"""	Can we right away start a 100 day campaign for the sake of  cleaning up water sources around us and conserving rainwater?	1855	"""We are making efforts to conduct a hundred-day campaign to clean and conserve nearby water bodies as needed."""	We will try to conduct a 100-day campaign to clean and conserve water sources near us from time to time.	"""We will make efforts to initiate a hundred-day campaign for the cleanliness and water conservation of water bodies in our vicinity at the appropriate time."""	"""मी आणि माझ्या जवळच्या जलसंपत्तीचे स्वच्छता आणि संचयनासाठी शतदिवसात्मक अभियान सुरू करण्यासाठी प्रयत्न करणार आह"
एतेनैव विचारेण कतिपय-दिनानन्तरं जलशक्तिमन्त्रालयेन ‘‘कैच द रेन’’ इत्यभिधानात्मकं जलशक्त्यभियानं आरप्स्यते।	"""With this  very thought in mind, in a few days from now, Jal Shakti Abhiyan CATCH  THE RAIN is being initiated by the Jal Shakti Ministry."""	1856	"With this principle in mind, the Ministry of Jal Shakti will launch a water conservation campaign titled ""Catch the Rain"" in a few days."	With this very thought in mind, the Ministry of Jal Shakti will launch a 100-day campaign called “Catch the Rain” in the following days.	"In light of this consideration, the Ministry of Water Resources will launch a water conservation campaign titled ""Catch the Rain"" a few days later."	अर्थ : त्या विचारानुसार काही दिवसांनी जलशक्ति मंत्रालयाने ‘कैच द रेन’ असे नावाचे जलशक्ती अभियान सुरू केले.
"""अस्याभियानस्य मूलमन्त्रः ‘‘कैच द रेन, वेयर इट फाल्स, वैन इट फाल्स’’ इत्यस्ति।"""	"""Its credo is  ‘CATCH THE RAIN, WHERE IT FALLS, WHEN IT FALLS’."""	1857	"""The slogan of this campaign is 'Catch the rain, where it falls, when it falls'."""	"The mantra of the campaign is ""Catch the rain, where it falls, when it falls""."	"""The core mantra of this campaign is 'Catch the rain, where it falls, when it falls.'"""	"अर्थ : या वाक्याचा मूळ मंत्र आहे ""कैच द रेन, वेयर इट फाल्स, वैन इट फाल्स"""
"""एतत्कृते वयं सत्वरं प्रयासं, जलसंरक्षणव्यवस्थानां संभरणं च कारयिष्यामः, ग्रामेषु तडागानां सरोवराणां च स्वच्छीकरणं सम्पादयिष्यामः, जलस्रोतोगतानां अवरोधानाम् उन्मूलनं च विधास्यामः, येन अधिकाधिकः वर्षाजलसंग्रहः सम्भाव्यः भवेदिति।"""	"""We shall commit  ourselves to the task right now…we shall get existing rain water  harvesting systems repaired, clean up lakes and ponds in villages,  remove impediments in the way of water flowing into water sources; thus  we shall be able to conserve rainwater to the maximum."""	1858	"""For this reason, we shall urgently undertake efforts, organize water conservation systems, clean ponds and lakes in villages, and eliminate obstructions in water sources, ensuring increased rainwater collection is possible."""	We will make a concerted effort to conserve water and implement water-saving measures, clean up ponds and lakes in villages, and remove obstacles in water sources to maximize rainwater harvesting.	"""For this purpose, we will make swift efforts to implement water conservation measures, carry out the cleaning of ponds and lakes in the villages, and eliminate the obstacles to water sources so that the collection of rainwater can be maximized."""	"""त्यामुळे आम्ही जलसंचयनाच्या व्यवस्था आणि जलसंचयनाचे साठवणे करण्यासाठी जलसंचयनाचा प्रयत्न करणार आहोत. आम्ही गावात"
"""मम प्रियाः देशवासिनः, मार्गशीर्षमासस्य आध्यात्मिक-सामाजिक-महत्त्वस्य चर्चा सन्तवर्यस्य रविदासस्य नामोल्लेखं विना अपूर्णैव भवति।"""	"""My  dear countrymen, whenever a discussion on the month of Magh and its  spiritual-social significance takes place, the discourse is never  complete without one name – the name is that of Sant Ravidas ji."""	1859	"""My dear countrymen, any discussion on the spiritual and social significance of the month of Margashirsha is incomplete without mentioning the revered Saint Ravidas."""	"""My dear countrymen, the discussion of the spiritual and social significance of the month of Margashirsha is incomplete without mentioning the name of Saint Ravidas."""	"""My dear countrymen, the discussion of the spiritual, social, and cultural significance of the month of Margashirsha remains incomplete without mentioning the esteemed Saint Ravidas."""	"""My dear countrymen, a discussion on the spiritual and social importance of the month of Margashirsha is incomplete without mentioning the name of Saint Ravidas."""
मार्गशीर्ष-मासस्य पूर्णिमायामेव रविदासजयन्ती समापतति।	Sant  Ravidas ji’s birth anniversary falls on the very day of Magh Poornima.	1860	Ravidas Jayanti coincides with the full moon day of the month of Margashirsha.	Ravidas Jayanti falls on the full moon day of the month of Magh.	The birthday of Ravidas coincides with the full moon day of the Margashirsha month.	रविदासजयन्ती हा मार्गशीर्ष मासातील पूर्णिमा दिवशी साजरा केला जातो.
"""अद्यापि सन्तरविदासस्य शब्दाः, तस्य ज्ञानं चास्माकं मार्ग-प्रदर्शनं करोति।"""	"""Even today, the words, the knowledge of Sant Ravidas ji guide us on our  path."""	1861	"""Even today, the words of Sant Ravidas and his wisdom guide our path."""	The words and wisdom of Sant Ravidas continue to guide us even today.	"""The words of Santaravidasa still guide us on our path, providing us with knowledge."" 

**विवरणम्**: 
अस्य वाक्यानि अनेन प्रकटयति यः कर्ता ""सन्तरविदासः"" तस्य शब्दाः (कविवचन"	"""त्याच्या शब्दांचा आणि त्याच्या ज्ञानाचा अद्यापही मार्गदर्शन करतो."""
"""असाववादीत् - एकै माती के सभ भांडे,सभ का एकौ सिरजनहार।"""	"""He’d said: EKAI MAATI KE SABH BHAANDE, SABH KA EKAU SIRJANHAAR | RAVIDAS VYAAPAI EKAI GHAT BHEETAR, SABH KAU EKAY GHADAI KUMHAR """	1862	"""He said: 'There is one soil for all pots, and one creator of all.'"""	"""असाववादीत् - एकै माती के सभ भांडे,सभ का एकौ सिरजनहार।"" का आंग्ल अनुवाद है - ""All the pots are made of the same clay, and all have the same creator."""	"The sentence in Sanskrit translates to: ""This is the essence of the ideology - all vessels are of one essence, and there is one creator of all."" 

This statement conveys the idea that despite the diversity of forms (the vessels), there is a unifying principle or essence that underlies them all, and it points"	"अर्थ : ""असाववादीत - एकै माती के सभ भांडे, सभ का एकौ सिरजनहार।"""
सन्त-रविदासेन सामाजिकविकृतयः मुक्तकण्ठेन निन्दिताः।	Sant Ravidas ji always expressed himself openly on  the social ills that had pervaded society.	1863	Sant Ravidas openly criticized social injustices.	Saint Ravidas openly condemned social evils.	"The social distortions have been strongly condemned by Saint Ravidas. 

In this context, Saint Ravidas, a prominent figure in Indian history and a revered saint in the Bhakti movement, criticized various social injustices and inequalities prevalent during his time. His works often reflected a deep commitment to social reform, urging society to"	संत रविदासांनी सामाजिक विकृती मुक्त कण्ठाने निंदिल्या .
"""तेनैतादृशाः विकृतयः न केवलमुद्घाटिताः अपितु तासां परिष्कारस्य मार्गोsपि प्रशस्तीकृतःतदेव मीरा अवादीत् - गुरु मिलिया रैदास, दीन्हीं ज्ञान की गुटकी।"""	"""He laid bare social evils in  front of society, showed the path of redemption; and that’s why Meera ji  had said, ‘GURU MILIYA RAIDAS, DEENHI GYAAN KI GUTKI’ ."""	1864	"""By him, not only were such distortions revealed, but the path for their refinement was also facilitated. Meera herself said - 'I found my teacher, Raidas, who gave me the essence of knowledge.'"""	"He not only exposed such distortions but also suggested the ways to overcome them. This is what Mira had said - ""Guru milia Raidas, dinhi gyan ki gutki."""	"""The distorted forms like these are not only revealed, but the path for their refinement has also been endorsed. Thus, Meera expressed - 'I met the Guru, Raidas, and received a handful of wisdom.'"" 

**विवरणम्**: उपर्युक्त वाक्ये, विकृतयः"	"""त्या सारख्या विकृत व्यक्तींच्या विषयी नमूद करण्यातच नव्हे तर त्यांच्या पुनर्मिळन्याच्या मार्गाची देखील प्रशंसा क"
संतरविदासस्य आध्यात्मिकोत्कृष्टत्वं तस्य ऊर्जा च मया तत्तीर्थस्थले समनुभूतास्ति।	I have experienced the spiritual loftiness of Sant  Ravidas ji’s life and his energy at the pilgrimage site.	1865	I experienced Sant Ravidas's spiritual excellence and energy at that pilgrimage site.	I felt the spiritual excellence and energy of Sant Ravidas at that pilgrimage site.	The spiritual excellence of Sant Ravidas and his energy have been experienced by me at that holy place.	मी संतरविदासांच्या आध्यात्मिक कौशल्य आणि ऊर्जेचा अनुभव त्यांच्या तीर्थस्थळावर केला आहे.
"""सखायः, सन्तरविदासः अवादीत् -करम बंधन में बन्ध रहियो, फल की ना तज्जियो आस।"""	"""Friends,  Ravidas ji used to say ‘KARAM BANDHAN MEIN BANDH RAHIYO, PHAL KI NA TAJJIYO AAS."""	1866	"""Friends, Saint Ravidas said - Perform your duties, but do not have expectations for the results."""	"""Friends, Sant Ravidas said - Stay tied in the bond of karma, don't give up hope for the fruit."""	"The translation of the provided Sanskrit sentence into English is: 

""My friends, Santaravidasa said - 'If you are bound by the chains of work, do not expect the fruit from it.'""

This statement suggests that one should not hope for rewards or outcomes if they are overly tied down by their responsibilities or tasks"	"""मित्रो, संत-दास ने सांगितले आहे की, कर्माच्या बंधनात बांधून ठेवा, त्याचे फळ त्याला त्याच्या हाती असते."""
"""अस्यार्थः अयमेव यदस्माभिः स्वीयदायित्वं सदैवाचरणीयम्, फलं तु निश्चितमेव । एतस्य अयमपि अभिप्रायः यत्कर्मणैव सिद्धिर्भवति।"""	"""Meaning,  we should incessantly strive with our Karma, our work; the Phal, the  reward is bound to come your way."""	1867	"""The meaning of this is simply that we must always fulfill our own responsibilities; the results are certain. This also implies that success is achieved through actions."""	Its meaning is that we should always do our duty and the result will be certain. It also means that success comes from hard work.	"The meaning of the given Sanskrit sentence is:

""The essence of this is that we must always act according to our own responsibilities, and the outcome is indeed certain. The implication here is that success is achieved only through our actions.""

In this context, the emphasis is on the importance of fulfilling one's duties consistently, and that outcomes"	अर्थ : हे मित्रांनो, हे सांगितलेले कार्य आपल्यांना सदा करावे लागते. त्याचे फळ निश्चितच होईल. या बाबतीतही म
अस्माकं युवजनैः संतरविदासात् अन्योsपि एको गुणोsधिगन्तव्यः।	Our youth must learn one more thing from Sant  Ravidas ji.	1868	Our youth should acquire another skill besides using the internet.	Our youth should acquire one more quality apart from education.	"The sentence in Sanskrit can be translated to English as: ""Another quality that must be developed by our youth, apart from the ability to surpass others, is..."" 

Please provide the quality or trait you want to mention after ""is,"" and I can help you complete the sentence or expand on it further."	माझ्या युवा मित्रांनी संतांच्या वाक्यांचा अनुवाद आंग्ल भाषेत करावा, त्याचे विवरणही करावे.
तैः किमपि कार्यसम्पादनार्थं पुरातन-विधिविधानानां बन्धनं नैव स्वीकर्तव्यम्।	"""For doing any work, they should not bind themselves to old  methods and practices."""	1869	They should not adhere to the constraints of traditional procedures in accomplishing their tasks.	They should not be bound by old procedures in order to accomplish anything.	"The translation of the given Sanskrit sentence is: ""They should not accept the constraints of ancient rules and regulations for the execution of any tasks."" 

In this context, it suggests that one should not be bound by outdated traditions or methods when carrying out work or tasks. It emphasizes the importance of adapting to new approaches rather than"	त्या प्राचीन विधी विधानांना पालन करून काहीही काम करण्यासाठी बंधन नाही.
"""स्वीयजीवनपथः स्वयमेव निर्धारितव्यः,।"""	Decide and shape your life yourself.	1870	"""One's own life path must be determined by oneself."""	"""आपल्या जीवनाचा मार्ग स्वतःच ठरवावा लागतो."""	"The sentence translates to: ""Your life path should be determined by yourself."" 

In this statement, it emphasizes the importance of personal agency and self-determination in choosing the direction of one's life. It suggests that individuals have the power and responsibility to define their own journeys and make choices that align with their own values and"	"""आपल्या जीवनाचा मार्ग आपणच निश्चित करावा."""
स्वयमेव च तस्य लक्ष्यं विधयश्चापि निश्चितीकर्तव्या:।	"""Devise your  own methods and practices, set your goals yourselves."""	1871	One must determine their own goals and methods.	He himself has to fix his aim and then chalk out the plan of action too.	"The translation of the given Sanskrit sentence is: ""One should determine their own goals and also the methods to achieve them."" 

In this context, the sentence emphasizes the importance of self-direction in setting objectives and outlining the strategies necessary to accomplish those objectives. It encourages individuals to take ownership of their aspirations and the processes involved in"	अर्थ : आपल्या लक्ष्याचे स्वतःचे निश्चित करणे आणि त्याचे विधीही स्वतःच निश्चित करणे आवश्यक आहे.
यदि भवतां विवेकः आत्मविश्वासश्च सुदृढौ स्तः चेत् संसारे कस्मादपि नैव भेतव्यम्।	"""If your conscience  and self confidence is unshakeable, you need not fear anything in the  world."""	1872	If your discernment and self-confidence are strong, then there is nothing in the world to fear.	If you have firm faith and confidence, you will never be frightened by anything in this world.	If your discernment and self-confidence are strong, then you need not fear anything in the world.	यदि तुमच्या विवेक आणि आत्मविश्वास सुद्धा सुदृढ असतील तर तुम्ही संसारातून कोणत्याही प्रकारची भीती न करता जाईल.
