sentence	gold	id	gpt-4o	llama-v3p1-405b-instruct	gpt-4o-mini	llama-v3p1-8b-instruct
अस्मिन पाठे वयं लोकसंगीतस्य वैशिष्ट्यस्य भारतस्त विविधसंगीताणां च अध्ययनं करिण्याम:।	In this lesson we shall learn about the characteristics of folk songs and music and also about the various folk songs of India.	1015	In this lesson, we will study the uniqueness of world music and the diverse music of India.	In this lesson, we will study the characteristics of folk music and the diversity of music in India.	In this lesson, we will study the uniqueness of folk music and the various musical styles of India.	We are studying the characteristics of folk music in this course.
उदाहरणं दृष्ट्वा रिक्तं स्थानं पूरयत -	See the example and fill in the blanks.	1016	Having seen the example, fill in the blank.	Seeing the example, fill in the blank.	Having seen the example, fill the empty space.	Seeing an example, filling the vacant place.
"""""""तदा पितर इमां कथां कथयितुम् आरब्धवान्, ईश्वरो मनुष्याणाम् अपक्षपाती सन्"""""""	"""""""Then Peter opened his mouth, and said, Of a truth I perceive that God is no respecter of persons:"""""""	1017	"""Then the father began to tell this story: 'God is impartial to humans.'"""	Then the father began to tell this story, God being impartial to humans...	"""Then the father started to tell this story, being impartial to humans."""	Then the father began to tell these stories, God being partial to humans.
तेन विश्वासेन प्राञ्चो लोकाः प्रामाण्यं प्राप्तवन्तः।	For by it the elders obtained a good report.	1018	By that faith, ancient worlds attained authenticity.	By that faith, the eastern people have attained credibility.	By that trust, the intelligent beings have attained authenticity.	By that faith, the people of the world have obtained authenticity.
इमं फलितांशं प्राप्तुं वयं टैप् कास्टिङ्ग् इत्येतम् उपयुक्तवन्तः ।	We  used type-casting to obtain these results.	1019	To obtain this result, we employed type casting.	We used tap casting to obtain this single crystal.	To obtain this result, we have made use of tap casting.	We use this method of casting to obtain the result.
बिना किसी बहिर्प्रकाशने के आंतरिक इच्छाओं को संयमित करना होता है ।	and handle the inner urges without outer show.	1020	Internal desires must be controlled without any external expression.	One has to control the internal desires without any external influence.	One must restrain internal desires without any external influence.	It is to control internal desires without external influence.
Context अड्रेस्सिङ्ग् च ज्ञातवन्तः ।	Context Addressing.	1021	They have addressed the context.	Addressing the wise.	You have knowledge about addressing.	You are addressing.
SampleApplet प्रोजेक्ट्-नोड् इत्यस्योपरि रैट्-क्लिक् करोतु ।	"""Right-Click on the """"SampleApplet"""" project node"""	1022	Right-click on the SampleApplet project node.	Right-click on the SampleApplet project node.	Right-click on the SampleApplet project node.	Click on the Project Node.
कृष्णः पाञ्चजन्यं धमति।	Krishna kindles the fire by blowing.	1023	Krishna blows the Panchajanya.	Krishna blows the Panchajanya.	Krishna blows the Panchajanya.	Krishna holds the Panchajanya.
आस्माभि: स्वस्य गृहस्य पुरत: एका लधु वाटिका आरोपणीयम्।	"""""""In front of the houses we should create a small garden, behind the house we should create a kitchen garden."""""""	1024	We should plant a small garden in front of our house.	We will plant a small garden in front of our house.	We need to create a small garden in front of our house.	We should have a small garden in front of our house.
प्रदूषणस्य प्रकारं तथा तस्य कारणं अवगमने	explain the types and causes of pollution	1025	Understanding the types and causes of pollution	Understanding the types of pollution and its causes.	Understanding the types of pollution and their causes.	Understanding the types and causes of pollution.
अहं यिरूशालम्नगरे स्वदेशीयलोकानां मध्ये तिष्ठन् आ यौवनकालाद् यद्रूपम् आचरितवान् तद् यिहूदीयलोकाः सर्व्वे विदन्ति।	"""""""My manner of life from my youth, which was at the first among mine own nation at Jerusalem, know all the Jews;"""""""	1026	I have been living among my own people in Jerusalem since my youth; all the Jews know how I lived.	They have known me for a long time and can testify, if they are willing, that I followed the way of life set out by the most exacting group of our religion.	I, having stood amidst the people of my homeland in the city of Jerusalem, have acted in the manner of my youth, and all the Jewish people know this.	I am standing in the city of Jerusalem among my own people, and they all know me since my youth.
शुनकः धावति ।	The dog is running.	1027	The dog runs.	The dog runs.	The dog runs.	The dog is running.
"""अधुना, java HelloWorld इति आदेशेन प्रोग्राम चालयतु।"""	"""Now, run the program using the command java HelloWorld and"""	1028	"""Now, run the program with the command 'java HelloWorld'."""	"""Now, run the program with the command java HelloWorld."""	"""Now, run the program with the command java HelloWorld."""	"Now, let the program run with the command ""HelloWorld""."
"""अतः, अहं चित्रे सर्पणं करोमि ।"""	"""So, I zoom into the image."""	1029	"""Therefore, I make a painting of a snake."""	"""Therefore, I creep in the picture."""	"""Therefore, I create a serpent in the picture."""	Therefore, I am drawing a snake.
"""अधुना, index dot jsp उद्घाटयाम ।"""	"""Now, let us open index dot jsp."""	1030	"""Now, open index.jsp."""	"""Now, open index dot jsp."""	"""Now, open index dot jsp."""	"""Now, index.jsp is opened."""
वयमधुना कन्स्ट्रक्टर् डिफैन् कुर्मः ।	"""So, let us first define the constructor."""	1031	We now define the constructor.	We now define a constructor.	We are currently constructing a defense.	We construct the constructor.
अतः new अस्य पृष्टतः Student s समम् new student इति टङ्कयतु ।	"""So, before new , type: Student s is equal to new student."""	1032	Therefore, new after this, let the student mark it as new student.	"Therefore, write ""new student"" after ""new"" on the back of this."	Therefore, let the new student be marked along with the student above.	Therefore, a student who is new to this place is called a new student.
बाल: अस्मासु गौरवं प्रकटयति ।	Boy displays respect in us all.	1033	The child shows respect to us.	The child shows respect towards us.	The child reveals weightiness among us.	The child reveals our glory.
कूर्परौ भूम्यां स्थापयेत येन स: उपरित: शरीरस्य भारं वोढुं शक्नुयात ।	Press the elbows on the ground to bear the weight of the upper half of the body.	1034	Place the elbows on the ground so that he can bear the weight of the upper body.	He should place his elbows on the ground so that he can support the weight of his body above.	He should place the weights on the ground so that he can bear the burden of the body above.	He should place the two feet on the ground so that he may be able to bear the weight of the body.
कपालभाति एक क्रिया या सफाई करने की तकनीक है ।	Kapalabhati is one of the Kriya or cleansing technique.	1035	Kapalbhati is a kriya or a cleansing technique.	Kapalabhati is a kriya or cleansing technique.	Kapalbhati is a technique of cleaning or a practice.	Kapalabhati is a breathing technique or a cleansing technique.
बाल: भवति स्नेहं प्रदर्शयति ।	Boy displays affection in this.	1036	The child shows affection.	The child shows affection.	The child shows affection.	The child shows affection.
धेनुषु कामधेनुः दिव्यधेनुः अस्ति ।	Among the cows Kamadhenu is a divine cow.	1037	Among cows, Kamadhenu is a divine cow.	Among cows, Kamadhenu is a divine cow.	In the cows, there is the wish-fulfilling divine cow.	The cow is the divine cow among cows.
"""पश्यन्तु, इतः सङ्केतः गतः।"""	You can see that the from address has disappeared from here.	1038	"""Look, the signal has gone from here."""	"""Let them see, the signal has gone from here."""	"""Look, the signal has gone."""	"""Behold, the sign is gone."""
double slash “//” space “My first C++ program” इति टङ्कयन्तु ।	Type double slash “//” space “My first C++ program”.	1039	// My first C++ program	// My first C++ program	"Double slash ""//"" space ""My first C++ program"" thus be commented."	// My first C++ program
जानुनो: किञ्चिदपि न प्रत्यावर्तयेत ।	Do not bend the knees at all	1040	Do not retract the knees even a little.	One should not even slightly turn back from the knee.	Let not the knees turn back at all.	Nothing is unchangeable.
अपरया सामान्यरीत्यापि table environment इत्यस्य मध्ये योजयितुं शक्नुमः। इदानीं वयं दर्शयामः।	A more common approach is to include it in the table environment. As we show now.	1041	We can even add it to the table environment in the usual way. Now, we will demonstrate.	We can also insert in the middle of the table environment in the usual way. Now we will show.	We can now demonstrate how to use the table environment in a general way.	We can also insert a table environment in the same way. Now we will show it.
बाक्स् इत्यस्य स्थौल्यम् अधिकम् जातम् अस्तीति वयं पश्यामः ।	We see that the thickness of the box has increased.	1042	We see that the size of the box has increased.	We see that the thickness of the box has increased.	We see that the box has become more bulky.	We see that the box is more full.
तन्नहि किन्तु भिन्नजातिभि र्ये बलयो दीयन्ते त ईश्वराय तन्नहि भूतेभ्यएव दीयन्ते तस्माद् यूयं यद् भूतानां सहभागिनो भवथेत्यहं नाभिलषामि।	"""""""But I say, that the things which the Gentiles sacrifice, they sacrifice to devils, and not to God: and I would not that ye should have fellowship with devils."""""""	1043	Not at all, but the sacrifices given by those of another kind are offered to the god, not at all to the spirits indeed they are given; therefore, I do not desire that you should become participants of the spirits.	"""That is not so, for the powers are given to those of a different nature, they are given to the Lord, not to the elements; therefore I do not desire that you should be sharers in the powers of the elements."""	Therefore, I do not desire that you become participants of beings, since strength is given to those of different species, but it is not given to the beings themselves.	I do not desire to be a part of the gods, but I desire to be a part of the living beings.
"""""""एते विद्यमानजनाः कै र्मयोपमीयन्ते? ये बालका हट्ट उपविश्य स्वं स्वं बन्धुमाहूय वदन्ति,"""""""	"""""""But whereunto shall I liken this generation? It is like unto children sitting in the markets, and calling unto their fellows,"""""""	1044	"""To what shall I compare this generation? It is like children sitting in marketplaces and calling to their companions."""	"""These existing people, to whom can they be compared? They are like children sitting in the market-place, who, calling out to their own relatives, say:"""	"""These present people are being compared to whom? Those children, sitting stubbornly, are calling their own relatives and speaking."""	"""These people are like the blind men who, sitting on their respective sides, call out to their respective relatives."""
इदं द्वयं पश्यन्तु। इदं लेखस्य अन्तः वर्तते। इदानीं अहमागत्य अस्य अन्ते विद्यमानं  योजयामि।	"""See these two. This is the end of the document. Now what I will do is, I will come and attach whatever I had at the end of this."""	1045	Let them see this pair. This is at the end of the document. Now I will come and append it at the end.	Let them see these two. This is the end of the article. Now I have come and I am adding what is at the end of it.	See this pair. This exists at the end of the writing. Now I am coming and joining what is present at its end.	Let them see this. This is the end of the letter. Now I am coming to the end of this and I am adding it.
"""""""इत्युक्त्वा निजहस्तं कुक्षिञ्च दर्शितवान्, ततः शिष्याः प्रभुं दृष्ट्वा हृष्टा अभवन्।"""""""	"""""""And when he had so said, he shewed unto them his hands and his side. Then were the disciples glad, when they saw the Lord."""""""	1046	"""Having said this and showing his hand and stomach, then the disciples, seeing the master, became delighted."""	Having said this, he showed his own hand and belly, then the disciples, seeing the master, became delighted.	"""Having said this, he showed his own hand in his abdomen, then the disciples, seeing their master, became delighted."""	He said this and showed his own hands and stomach, and then the disciples, seeing the Lord, were filled with joy.
नैकरूप: अनेकरूपयुक्त:	Naikarupo: One who is without an exclusive form.	1047	The one form includes many forms.	Having one form, he is endowed with many forms.	Not one form, but many forms.	Multiform: Multifaceted
एकं स्टेटिक् मेथड् इतीदं क्लास् इत्यस्य नाम्ना साक्षात् इन्वोक् भवितुं शक्नोति ।	A static method can be invoked directly by the class name itself.	1048	A static method can be invoked directly by the name of the class.	A static method can be invoked directly by the name of the class.	A static method can be invoked directly by the name of the class.	This class can be invoked directly by its name as static method.
"""अस्मिन् विकल्पे, 'To' अपि च 'Cc' मध्ये विद्यमानाः सन्देशप्राप्ताराः 'Bcc' मध्ये विद्यमानान् सन्देशप्राप्तॄन् दृष्टुं न शक्नुवन्ति।"""	"""In this option, the recipients in To and Cc cannot see the recipients added in the Bcc."""	1049	"""In this option, recipients in 'To' and 'Cc' cannot see the recipients in 'Bcc'."""	"""In this option, recipients in the 'To' and 'Cc' fields cannot see the recipients in the 'Bcc' field."""	"""In this option, the recipients present in 'Cc' cannot see the recipients present in 'Bcc'."""	In this option, 'To' also 'Cc' present recipients can not see the messages present in 'Bcc'.
एकनिमेषानन्तरम अभ्यासं स्थगयेत्	"""""""At the end of one minute, stop the practice."""""""	1050	"""Stop the practice after a moment."""	One should suspend practice immediately after a blink.	After a single moment, let the practice be suspended.	Immediately after one moment, he should stop the practice.
प्रणालीबद्धं भोजनपरिवेशनम्	Serving food systematically.	1051	Systematic food service.	Systematic arrangement of food.	Systematic dining.	Systematic feeding arrangement.
एतदनुशिक्षणं रेकार्ड् कर्तुम् अहं : Ubuntu Linux Operating System 16.04	"""To record this tutorial, I am using  Ubuntu Linux Operating System 16.04"""	1052	I am recording this tutorial: Ubuntu Linux Operating System 16.04	I am recording this tutorial : Ubuntu Linux Operating System 16.04	I am recording this training: Ubuntu Linux Operating System 16.04.	I am recording this tutorial on Ubuntu Linux Operating System 16.04.
नाड़ी शुद्धि: स्थिति: - दंडासनम् अभ्यास: कस्यामपि ध्यानस्थितौ उपविशेत ।	2. NADISUDDHI Sthiti: Dandasana • Sit in any meditative posture.	1053	Channel purification posture - Staff pose practice: Sit in any meditative posture.	Nadi Shuddhi: Posture: - Dandasana Practice: Sit in any meditative posture.	Nadi Shuddhi: Position - Dandasana practice: One should sit in any meditative posture.	Nadi Shuddhi: Sthiti: - Dandasana Abhyasa: Kasyami api Dhyanasthithau Upaviset.
रावणस्य सैनिकै: गृह्यमाणे सति हनुमान किं कृतवान्?	What did Hanuman do in Lanka when he was caught by men of Ravana?	1054	When Ravana's soldiers were capturing Hanuman, what did he do?	What did Hanuman do when he was being caught by Ravana's soldiers?	What did Hanuman do while Ravana's soldiers were capturing (him)?	Ravana's soldiers were being killed by Hanuman.
नियम का अर्थ है व्यक्तिगत आचरण नियम ।	Niyama means personal code.	1055	"""Niyama"" means personal conduct rule."	The word Niyama means personal observance.	The meaning of the rule is a personal conduct rule.	The meaning of Niyam is personal conduct or behavior.
महावराह: महान वराहस्वरूप:	Mahavaraho: The great Cosmic Boar.	1056	The Great Boar is in the form of a great boar.	The great boar, the great boar form.	The great boar: the form of the great boar.	Great Boar
"""""""पद्मासन में बैठे, अपनी आँखें बंद करें और अपनी साँस छोड़ना और साँस छोड़ना देखें ।"""""""	"""""""Sitting in Padmasana, close your eyes and observe your inhalation and exhalation."""""""	1057	"""Sit in the lotus position, close your eyes and observe your inhaling and exhaling."""	Sit in Padmasana, close your eyes and watch your breath coming and going.	"""Sit in Padmasana, close your eyes, and observe your breath in and out."""	"""Sitting in Padmasana, close your eyes and observe the exhalation and inhalation of your breath."""
"""उदाहरणार्थं, अस्मात् caption इति आदेशादेव कोष्ठकं 1 इति स्वयमेव सिद्धम्।"""	"""For example, here 'table 1' has been created automatically by this caption command."""	1058	"""For instance, this bracket is automatically designated as number 1 by the caption command itself."""	"""For example, from the command caption alone, it is automatically inferred to be in box 1."""	"""For example, the bracket 1 is self-evident from this command caption."""	"""For example, from the order caption it is self-evident that the bracket 1 is enclosed."
एप्लिकेशन् इत्यस्य क्रेश् जायमाने सत्यपि इदं साहाय्यमाचरति ।	It will also be useful in case the applications were to crash.	1059	Even when the application crashes, it provides assistance.	Even if the application crashes, it provides help.	Even when the application crashes, it still provides assistance.	The application crashes even though it is in use.
बोधनं करोमि ।	I will do teaching.	1060	I am teaching.	I teach.	I am enlightening.	I am explaining.
"""""""किन्तु सर्व्वासामेतासां घटनानां पूर्व्वं लोका युष्मान् धृत्वा ताडयिष्यन्ति, भजनालये कारायाञ्च समर्पयिष्यन्ति मम नामकारणाद् युष्मान् भूपानां शासकानाञ्च सम्मुखं नेष्यन्ति च।"""""""	"""""""But before all these, they shall lay their hands on you, and persecute you, delivering you up to the synagogues, and into prisons, being brought before kings and rulers for my name's sake."""""""	1061	"""But before all these things happen, people will seize you and persecute you; they will hand you over to synagogues and put you in prison, and you will be brought before kings and governors, all on account of my name."""	"""But before all these things, they will lay their hands on you and will persecute you, delivering you to the synagogues and prisons, bringing you before kings and governors for My name's sake."""	"""However, before all these events, the world will strike you while holding you, and because of my name, they will surrender you to the temple, and will not take you in front of the kings and rulers."""	But all these events will be borne by the people and they will be punished, and they will be devoted to the service of the king and the rulers, on account of my name.
आकाश: - आकाशं नित्यं मन्यते आकाशस्य एक: एव गुण: अस्ति- शब्द:।	Sky- The sky has been considered to be eternal. One of the the properties of the sky is-shabd.	1062	Akasha - Akasha is considered eternal, and Akasha has only one attribute - sound.	Space - Space is considered eternal, Space has only one quality - sound.	The sky is eternal; it is believed that the sky has only one quality - sound.	The sky is considered eternal, and the sky has one quality - the word.
सङ्गात् कामः जायते ।	Desire generates from confluence.	1063	Desire arises from attachment.	From attachment, desire is born.	Desire arises from association.	Attachment gives rise to desire.
"""""""वृश्चिकानामिव तेषां लाङ्गूलानि सन्ति, तेषु लाङ्गूलेषु कण्टकानि विद्यन्ते, अपरं पञ्च मासान् यावत् मानवानां हिंसनाय ते सामर्थ्यप्राप्ताः।"""""""	"""""""And they had tails like unto scorpions, and there were stings in their tails: and their power was to hurt men five months."""""""	1064	"""They have tails like scorpions, and there are stingers in their tails, they have the power to harm people for five months."""	"""They have tails like scorpions, and there are stingers in their tails; they have power to hurt people for five months."""	"""Like scorpions, they have tails, and in those tails, there are thorns; moreover, for five months, they have gained the strength to harm humans."""	Scorpions have tails like them, in their tails there are thorns, and in five months they are capable of killing humans.
"""Display settings इतीदं नुदन्तु । Display Types आवल्यां, Label इति चेक् बोक्स् इतीदं चेक् कुर्वन्तु ।"""	"""Click on Display settings from the Display Types list, check the box against Label."""	1065	"""Press on Display settings. Check the Display Types list and the Label checkbox."""	"""Open Display settings. In the Display Types list, select the Label check box."""	"""Please adjust the display settings. In the display types, please check the label checkbox."""	"""Display settings Let this be displayed. Display Types Let this be checked in the boxes, Label and Check box."""
इदमत्र विशेषेण नासिकायाः उपरि यदि न भवति स्म तर्हि मह्यं रोचते स्म ।	"""I would like it if it was not especially on the nose, here."""	1066	If it had not been especially on the nose, I would have liked it.	If it wasn't specifically here above the nose, I would have liked it.	If this does not happen specifically above the nose, then it pleases me.	If it were not for this nose, I would not have been so fond of it.
ब्रह्मगुप्त: सप्तशतकस्य कश्चन महान गणितज्ञ: खगोलाचार्यश्च आसीत्।	"""""""He was a famous mathematician and astrologer in 7th century,"""""""	1067	Brahmagupta was a great mathematician and astronomer of the 7th century.	Brahmagupta was a great mathematician and astronomer of the 7th century.	Brahmagupta was a great mathematician and astronomer of the seventh century.	Brahmagupta was a great mathematician and astronomer of the Saptashatika.
अधिकविवरणार्थं अधो विद्यमानं लिंक् पश्यन्तु - spoken hyphen tutorial dot org slash NMEICT hyphen Intro.	More information on this mission is available at the following link.	1068	For more details, see the link below - spoken hyphen tutorial dot org slash NMEICT hyphen Intro.	For more details see the link below - spoken hyphen tutorial dot org slash NMEICT hyphen Intro.	For more details, please see the link below - spokenhyptutorial.org/NMEICT-Intro.	For more details, please see the link below - spokenhyphen tutorial dot org slash NMEICT hyphen Intro.
"""अतः इदानीं, Replace, Add, Subtract अपि च Intersect इति चतस्रः दशाः वयं समापितवन्तः ।"""	"""So now, we have covered four modes i.e. Replace, Add, Subtract and Intersect."""	1069	"""Therefore, now, we have completed Replace, Add, Subtract, and also Intersect, these four operations."""	"""We have now completed four stages: Replace, Add, Subtract, and also Intersect."""	"""Therefore, now, we have completed the four operations: Replace, Add, Subtract, and Intersect."""	Therefore, now, Replace, Add, Subtract and Intersect, these four operations are completed by us.
परिक्षणं कुर्यात तथा सम्यक कुर्यात । पअण फुस्फुसेषु वायुं पूरणस्य तथा तथा निष्कासनस्य गतिम अनुभूयेत ।	Feel the movement of air filling and emptying the lungs.	1070	One should perform the examination and do it properly. Also, one should experience the movement of air filling and expelling in the lungs.	One should do the experiment and do it properly. One should experience the movement of filling and emptying of air in the lungs.	One should conduct tests and perform correctly. The air in empty spaces should be experienced after feeling the motion of filling and emptying.	One should perform the examination and do it properly. One should feel the speed of the inhalation and exhalation in the nostrils.
तथैव सत्कर्म्माण्यपि प्रकाशन्ते तदन्यथा सति प्रच्छन्नानि स्थातुं न शक्नुवन्ति।	Likewise also the good works of some are manifest beforehand; and they that are otherwise cannot be hid.	1071	Similarly, good deeds also shine; they cannot remain hidden in any other way.	Similarly, good deeds also shine forth; otherwise, they cannot remain hidden.	Similarly, good deeds are revealed, but otherwise they cannot remain hidden.	Even good deeds shine forth, but if they are not done, they cannot remain hidden.
"""जानन्तु यत्,  Human क्लास् इतीदं,  talk(), see() अपि च  move() मेथड्स् इत्येतेषां स्वकीयम् इम्प्लिमेण्टेशन् प्राप्तवदस्ति ।"""	"""Note that the Human class has its own implementations of talk(), see() and move() methods."""	1072	"""Know that, the Human class has its own implementation of the methods talk(), see(), and move()."""	"""Know that, the Human class has its own implementation of the talk(), see(), and move() methods."""	"""Know that, in the Human class, there are implementations of the methods talk(), see(), and move()."""	"""Knowing that, the Human class has methods like talk(), see() and move() implemented in it."""
वृक्कस्य कार्यम्	Functions of kidney	1073	Function of the kidney	Function of the kidney.	The work of the kidney.	The kidneys' work.
भीमसेनः गदापाणिः सन् प्रतिष्ठते ।	"""""""Bhim stands with a """"""""Gadapani"""""""""""""""	1074	Bhimasena, holding a mace, stands.	Bhima, armed with a mace, is advancing.	Bhimasena, wielding a mace, stands firm.	Bhima is the wielder of the mace and is established.
यथोक्तवान् तथा स्वस्य दायूदः सेवकस्य तु।	"""""""That he would grant unto us, that we being delivered out of the hand of our enemies might serve him without fear,"""""""	1075	As you have spoken, so it has been done for your servant David.	As he spoke, so his own servant and also that of his brother.	As stated, so also is the servant of his own lord.	As one's own servant is, so is one's own wealth.
तद्पश्चात सम्राट-कौशिक स्व ‘राज-पाट‘ इति त्यकत्वा वनं प्रस्थानं करोति।	King Kaushika left for the forest giving up his kingdom.	1076	Thereafter, Emperor Kaushik abandons his kingdom and departs for the forest.	Then Emperor Kaushik leaves his kingdom and proceeds to the forest.	Thereafter, Emperor Kaushika, abandoning his 'royal rule', departs for the forest.	After that, Emperor Kaushik proceeds to the forest, called Rajpata.
"""यथा रेड ह्याट मध्ये तथा फेडोरा, सेंटोस, सुसे लिनक्स इत्येतेष्वपि एक्लिप्स संस्थापयितुं शक्नुमः।"""	"""The process for installing Eclipse on Fedora, Centos and SUSE linux is the same as that on Redhat."""	1077	"""Just as in Red Hat, we can also install Eclipse in Fedora, CentOS, SUSE Linux, etc."""	"""Just as in Red Hat, so also in Fedora, CentOS, SUSE Linux etc., we can install Eclipse."""	"""Just as in Red Hat, we can also install Eclipse in Fedora, CentOS, and SuSE Linux."""	Just as Red Hat, Fedora, CentOS, and other distributions, we can install Eclipse.
"""""""साँस लेते समय, पैरों को लगभग एक मीटर तक फैलाएँ ।"""""""	"""""""While inhaling, spread the feet apart by about a meter."""""""	1078	"""While breathing, spread the legs about one meter."""	"""While inhaling, spread the legs about a meter apart."""	"""While breathing, spread your legs approximately one meter apart."""	"""Breathe in while spreading your legs about a meter apart."""
"""Subscription of Serials योजनस्य उद्देश्यम् Journals, Magazines,"""	"""Purpose of adding Subscription of Serials is for keeping track of- Journals, Magazines,"""	1079	"""Subscription of Serials Purpose Journals, Magazines,"""	"""Subscription of Serials The purpose of the scheme is Journals, Magazines,"""	"""Subscription of Serials, Journals, Magazines."""	"""Subscription of Serials The objective of the plan Journals, Magazines,"""
"""पश्यन्तु, उत्सर्गतया 'लोञ्चर्' मध्ये कानिचन ऐकान्स् सन्ति ।"""	"""Notice, there are some icons on the launcher, by default."""	1080	"""Look, there are some icons in the 'launcher' by default."""	"""See, generally there are some echoes in the 'launcher'."""	"""See, there are some icons in the 'launcher' as a result of the exit."""	"""Observe, there are some exceptions in the word 'लोञ्चर्'."""
"""""""त्वं ब्रह्मस्वरूप: विष्णुस्वरूप:,रुद्रस्वपरूप:, इन्द्रस्वरूप:, अग्निस्वरूप:, वायुस्वरूप:, सूर्यस्वरूप:, चन्द्रस्वरूप:, असि। त्वयि एव त्रिसगुणनिर्गुणा: व्याप्तासि ।।"""""""	"""""""You art Brahma, you art Vishnu, you art Rudra, you art Indra , you art Agni and you art the Cosmic life force you art the Sun and the Moon, you art the Supreme Being,"""""""	1081	"""You are of the nature of Brahma, Vishnu, Rudra, Indra, Agni, Vayu, Surya, and Chandra. In you alone the three qualities and the quality-less are all-pervading."""	"""You are the embodiment of Brahma, Vishnu, Rudra, Indra, Agni, Vayu, Surya, and Chandra. The three gunas and the attribute-less state are all pervaded by you alone."""	"""You are the form of Brahman, the form of Vishnu, the form of Rudra, the form of Indra, the form of Agni, the form of Vayu, the form of Surya, the form of Chandra. You alone are pervaded by the three Gunas and the Nir"	You are the form of Brahma, the form of Vishnu, the form of Rudra, the form of Indra, the form of Agni, the form of Vayu, the form of Surya, the form of Chandra. You are the one who is pervaded by the three gun
अहं करवै ।	I may do.	1082	I shall do (it).	I will do.	I will do.	I am a servant.
इदानीं वर्तमाने 'Directory' इत्यस्मिन् विद्यमानानि Files Folders च दृष्टुम् शक्नुवन्ति।	You can see it lists all the files and folders in the current working directory.	1083	Now it is possible to see the files and folders present in the directory.	Now you can see the files and folders present in the current directory.	Currently, files and folders available in 'Directory' can be viewed.	Now, in the present 'Directory' one can see the Files and Folders.
Welcome to the spoken-tutorial अपि च	Welcome to the Spoken Tutorial.	1084	Welcome to the spoken-tutorial.	And also	Welcome to the spoken-tutorial as well.	Welcome to the spoken tutorial.
"""database रचयित्वा तस्मै कन्नेक्ट् कर्तुं,"""	Creating and connecting to the database	1085	"""After creating the database, connect to it,"""	"""Having created a database, to connect to it,"""	"""Having created a database, to connect it,"""	"""Create a database and connect to it."""
सा राज्ञीं सेवते ।	She serves the queen.	1086	She serves the queen.	She serves the queen.	She serves the queen.	She serves the queen.
तथा उन्हीं की कृपा से लेखक (स्वात्माराम) को इसका ज्ञान हुआ ।	by their grace the author (Swatmarama) learned it.	1087	And through their grace, the writer (Swatmarama) gained this knowledge.	And by their blessings the author (Svatmarama) also came to know it.	And by their grace, the author (Swatmarama) gained this knowledge.	And it was by their grace that the writer (Swami Aararam) came to know of this.
"""""""यह पाठ राजयोग का मार्ग बताता है, जिसे अक्सर शास्त्रीय योग कहा जाता है ।"""""""	"""""""This text describes the path of Raja Yoga, often called ‘Classical Yoga'."""""""	1088	```This text describes the path of Raja Yoga, which is often referred to as classical yoga.```	"""This text describes the path of Rāja Yoga, which is often referred to as classical yoga."""	"""This text explains the path of Raj Yoga, which is often referred to as classical yoga."""	"""This text describes the path of Rajayoga, which is often referred to as classical yoga."""
यूयं तस्या भाविसम्पदो वार्त्तां यया सुसंवादरूपिण्या सत्यवाण्या ज्ञापिताः	"""""""For the hope which is laid up for you in heaven, whereof ye heard before in the word of the truth of the gospel;"""""""	1089	You were informed of her future prosperity by the honest and well-spoken woman.	You are informed by the true-speaking and pleasant conversation of her future prosperity.	You are informed about future assets through a well-structured and truthful message.	You are the embodiment of his virtues, and through your words, which are like a truthful and harmonious conversation, you have made his qualities known.
"""अहं Shape इत्यत्र वर्तुलं, चतुष्कोणम् अथवा वज्राकारं चेतुं शक्नोमि ।"""	"""I can select a Shape either circle, square or diamond."""	1090	"""I can draw a circle, a square, or a diamond shape here in Shape."""	"""I can draw a circle, square or diamond shape here."""	"""I can recognize shapes here as circles, squares, or diamonds."""	"""I can be a circle, a square, or a diamond."""
वस्तुतो बहुक्लेशपरीक्षासमये तेषां महानन्दोऽतीवदीनता च वदान्यतायाः प्रचुरफलम् अफलयतां।	How that in a great trial of affliction the abundance of their joy and their deep poverty abounded unto the riches of their liberality.	1091	In fact, during a time of much suffering and testing, their great joy and extreme poverty yielded abundant fruit in generosity.	Indeed, at the time of many troubles and trials, their great joy and extreme humility are the abundant fruit of generosity, which never perishes.	In fact, during the time of extensive testing of hardships, their great joy and intense humility are the abundant fruit of generosity.	In fact, during the time of great tribulations, their great joy and humility yield abundant fruit.
आइए कबीर और चोर की सुंदर कथा से सत्य का अर्थ समझते हैं ।	Let’s learn the meaning of Satya through a beautiful story of Kabir and a thief.	1092	Let us understand the meaning of truth through the beautiful story of Kabir and the thief.	Let's understand the meaning of truth from the beautiful story of Kabir and the thief.	Let us understand the meaning of truth from the beautiful story of Kabir and the thief.	Let us understand the truth from the beautiful story of Kabir and the thief.
अत्र उद्घाट्यमानं नूतन-विण्डो-मध्ये अस्माकं patron Login:  तथा Password अस्माभिः लेखनीयम् ।	"""On the new window that opens, we have to enter our patron Login: and Password."""	1093	Here we need to enter our patron Login and Password in the newly opened window.	Here, in the newly opening window, we have to write our patron login and password.	In the newly opened window, our patron Login: and Password must be written by us.	The new window is open for our login: Login:  and Password with us.
अस्मिन् क्लास् मध्ये वयं मेन् मेथड् प्राप्नुमः ।	"""Inside this class, we will have the main method."""	1094	In this class, we will receive the main method.	In this class, we get the men method.	In this class, we are going to learn the method.	In this class, we will learn the method.
