ID	QUESTION	ANSWER	CHOICES	context_0	gpt-4o
689	वानरयूथपति: श्वेत: कस्य अंशतः जातः आसीत् ?	सूर्यस्य		सागरौघनिभं भीममग्रानीकं महाबलाः कपिसिंहा प्रकर्षन्तु शतशोऽथ सहस्रशः ६,००४।०११ गजश्च गिरिसंकाशो गवयश्च महाबलः गवाक्षश्चाग्रतो यान्तु गवां दृप्ता इवर्षभाः ६,००४।०१२ यातु वानरवाहिन्या वानरः प्लवतां पतिः पालयन्दक्षिणं पार्श्वमृषभो वानरर्षभः ६,००४।०१३ गन्धहस्तीव दुर्धर्षस्तरस्वी गन्धमादनः यातु वानरवाहिन्याः सव्यं पार्श्वमधिष्ठितः ६,००४।०१४ यास्यामि बलमध्येऽहं बलौघमभिहर्षयन् अधिरुह्य हनूमन्तमैरावतमिवेश्वरः ६,००४।०१५ अङ्गदेनैष संयातु लक्ष्मणश्चान्तकोपमः सार्वभौमेण भूतेशो द्रविणाधिपतिर्यथा ६,००४।०१६ जाम्बवांश्च सुषेणश्च वेगदर्शी च वानरः ऋक्षराजो महासत्त्वः कुक्षिं रक्षन्तु ते त्रयः ६,००४।०१७ राघवस्य वचः श्रुत्वा सुग्रीवो वाहिनीपतिः व्यादिदेश महावीर्यान्वानरान्वानरर्षभः ६,००४।०१८ ते वानरगणाः सर्वे समुत्पत्य युयुत्सवः गुहाभ्यः शिखरेभ्यश्च आशु पुप्लुविरे तदा ६,००४।०१९ ततो वानरराजेन लक्ष्मणेन च पूजितः जगाम रामो धर्मात्मा ससैन्यो दक्षिणां दिशम् ६,००४।०२० शतैः शतसहस्रैश्च कोटीभिरयुतैरपि वारणाभिश्च हरिभिर्ययौ परिवृतस्तदा ६,००४।०२१ तं यान्तमनुयाति स्म महती हरिवाहिनी ६,००४।०२२	चन्द्रस्य
690	केसरी (वानर:) कस्य अंशतः जातः आसीत् ?	बृहस्पतेः		सागरौघनिभं भीममग्रानीकं महाबलाः कपिसिंहा प्रकर्षन्तु शतशोऽथ सहस्रशः ६,००४।०११ गजश्च गिरिसंकाशो गवयश्च महाबलः गवाक्षश्चाग्रतो यान्तु गवां दृप्ता इवर्षभाः ६,००४।०१२ यातु वानरवाहिन्या वानरः प्लवतां पतिः पालयन्दक्षिणं पार्श्वमृषभो वानरर्षभः ६,००४।०१३ गन्धहस्तीव दुर्धर्षस्तरस्वी गन्धमादनः यातु वानरवाहिन्याः सव्यं पार्श्वमधिष्ठितः ६,००४।०१४ यास्यामि बलमध्येऽहं बलौघमभिहर्षयन् अधिरुह्य हनूमन्तमैरावतमिवेश्वरः ६,००४।०१५ अङ्गदेनैष संयातु लक्ष्मणश्चान्तकोपमः सार्वभौमेण भूतेशो द्रविणाधिपतिर्यथा ६,००४।०१६ जाम्बवांश्च सुषेणश्च वेगदर्शी च वानरः ऋक्षराजो महासत्त्वः कुक्षिं रक्षन्तु ते त्रयः ६,००४।०१७ राघवस्य वचः श्रुत्वा सुग्रीवो वाहिनीपतिः व्यादिदेश महावीर्यान्वानरान्वानरर्षभः ६,००४।०१८ ते वानरगणाः सर्वे समुत्पत्य युयुत्सवः गुहाभ्यः शिखरेभ्यश्च आशु पुप्लुविरे तदा ६,००४।०१९ ततो वानरराजेन लक्ष्मणेन च पूजितः जगाम रामो धर्मात्मा ससैन्यो दक्षिणां दिशम् ६,००४।०२० शतैः शतसहस्रैश्च कोटीभिरयुतैरपि वारणाभिश्च हरिभिर्ययौ परिवृतस्तदा ६,००४।०२१ तं यान्तमनुयाति स्म महती हरिवाहिनी ६,००४।०२२	वायोः
691	सुषेण: (वानरः) कस्यांशात् जातः आसीत्?	वरुणस्य		ततोऽङ्गदवचः श्रुत्वा सर्वे ते वानरोत्तमाः स्वं स्वं गतौ समुत्साहमाहुस्तत्र यथाक्रमम् ४,०६४।००१ गजो गवाक्षो गवयः शरभो गन्धमादनः मैन्दश्च द्विविदश्चैव सुषेणो जाम्बवांस्तथा ४,०६४।००२ आबभाषे गजस्तत्र प्लवेयं दशयोजनम् गवाक्षो योजनान्याह गमिष्यामीति विंशतिम् ४,०६४।००३ गवयो वानरस्तत्र वानरांस्तानुवाच ह त्रिंशतं तु गमिष्यामि योजनानां प्लवंगमाः ४,०६४।००४ शरभो वानरस्तत्र वानरांस्तानुवाच ह चत्वारिंशद्गमिष्यामि योजनानां न संशयः ४,०६४।००५ वानरांस्तु महातेजा अब्रवीद्गन्धमादनः योजनानां गमिष्यामि पञ्चाशत्तु न संशयः ४,०६४।००६ मैन्दस्तु वानरस्तत्र वानरांस्तानुवाच ह योजनानां परं षष्टिमहं प्लवितुमुत्सहे ४,०६४।००७ ततस्तत्र महातेजा द्विविदः प्रत्यभाषत गमिष्यामि न संदेहः सप्ततिं योजनान्यहम् ४,०६४।००८ सुषेणस्तु हरिश्रेष्ठः प्रोक्तवान्कपिसत्तमान् अशीतिं योजनानां तु प्लवेयं प्लवगर्षभाः ४,०६४।००९ तेषां कथयतां तत्र सर्वांस्ताननुमान्य च ततो वृद्धतमस्तेषां जाम्बवान्प्रत्यभाषत ४,०६४।०१० पूर्वमस्माकमप्यासीत्कश्चिद्गतिपराक्रमः ते वयं वयसः पारमनुप्राप्ताः स्म साम्प्रतम् ४,०६४।०११	सुषेणः (वानरः) बृहस्पतेः अंशात् जातः आसीत्
692	वानरयूथपतिः दधिमुखः कस्यांशः आसीत्?	चन्द्रमसः		एतागच्छत गच्छामो वानरानतिदर्पितान् बलेनावारयिष्यामो मधु भक्षयतो वयम् ५,०६०।०१७ श्रुत्वा दधिमुखस्येदं वचनं वानरर्षभाः पुनर्वीरा मधुवनं तेनैव सहिता ययुः ५,०६०।०१८ मध्ये चैषां दधिमुखः प्रगृह्य सुमहातरुम् समभ्यधावद्वेगेना ते च सर्वे प्लवंगमाः ५,०६०।०१९ ते शिलाः पादपांश्चापि पाषाणांश्चापि वानराः गृहीत्वाभ्यागमन्क्रुद्धा यत्र ते कपिकुञ्जराः ५,०६०।०२० ते स्वामिवचनं वीरा हृदयेष्ववसज्य तत् त्वरया ह्यभ्यधावन्त सालतालशिलायुधाः ५,०६०।०२१ वृक्षस्थांश्च तलस्थांश्च वानरान्बलदर्पितान् अभ्यक्रामन्त ते वीराः पालास्तत्र सहस्रशः ५,०६०।०२२ अथ दृष्ट्वा दधिमुखं क्रुद्धं वानरपुंगवाः अभ्यधावन्त वेगेन हनूमत्प्रमुखास्तदा ५,०६०।०२३ तं सवृक्षं महाबाहुमापतन्तं महाबलम् आर्यकं प्राहरत्तत्र बाहुभ्यां कुपितोऽङ्गदः ५,०६०।०२४ मदान्धश न वेदैनमार्यकोऽयं ममेति सः अथैनं निष्पिपेषाशु वेगवद्वसुधातले ५,०६०।०२५ स भग्नबाहुर्विमुखो विह्वलः शोणितोक्षितः मुमोह सहसा वीरो मुहूर्तं कपिकुञ्जरः ५,०६०।०२६ स कथं चिद्विमुक्तस्तैर्वानरैर्वानरर्षभः उवाचैकान्तमागम्य भृत्यांस्तान्समुपागतान् ५,०६०।०२७	वालिनः
693	मैन्दः (वानरः) कस्यांशात् उत्पन्नः आसीत्?	अश्विनीकुमारयोः; अश्विनोः		नरवानरराजौ तौ स च वायुसुतः कपिः जाम्बवानृक्षराजश्च राक्षसश्च विभीषणः ६,०२८।००१ अङ्गदो वालिपुत्रश्च सौमित्रिः शरभः कपिः सुषेणः सहदायादो मैन्दो द्विविद एव च ६,०२८।००२ गजो गवाक्षो कुमुदो नलोऽथ पनसस्तथा अमित्रविषयं प्राप्ताः समवेताः समर्थयन् ६,०२८।००३ इयं सा लक्ष्यते लङ्का पुरी रावणपालिता सासुरोरगगन्धर्वैरमरैरपि दुर्जया ६,०२८।००४ कार्यसिद्धिं पुरस्कृत्य मन्त्रयध्वं विनिर्णये नित्यं संनिहितो ह्यत्र रावणो राक्षसाधिपः ६,०२८।००५ तथा तेषु ब्रुवाणेषु रावणावरजोऽब्रवीत् वाक्यमग्राम्यपदवत्पुष्कलार्थं विभीषणः ६,०२८।००६ अनलः शरभश्चैव संपातिः प्रघसस्तथा गत्वा लङ्कां ममामात्याः पुरीं पुनरिहागताः ६,०२८।००७ भूत्वा शकुनयः सर्वे प्रविष्टाश्च रिपोर्बलम् विधानं विहितं यच्च तद्दृष्ट्वा समुपस्थिताः ६,०२८।००८ संविधानं यथाहुस्ते रावणस्य दुरात्मनः राम तद्ब्रुवतः सर्वं यथातथ्येन मे शृणु ६,०२८।००९ पूर्वं प्रहस्तः सबलो द्वारमासाद्य तिष्ठति दक्षिणं च महावीर्यौ महापार्श्वमहोदरौ ६,०२८।०१० इन्द्रजित्पश्चिमद्वारं राक्षसैर्बहुभिर्वृतः पट्टसासिधनुष्मद्भिः शूलमुद्गरपाणिभिः ६,०२८।०११	अश्विनीकुमारयोः
694	गन्धमादनम् (वानरम्) कः स्वांशात् उत्पन्नवान्?	कुबेरस्य		तमन्वरोहत्सुग्रीवः सामात्यः सविभीषणः हनूमानङ्गदो नीलो मैन्दो द्विविद एव च ६,०२९।०१० गजो गवाक्षो गवयः शरभो गन्धमादनः पनसः कुमुदश्चैव हरो रम्भश्च यूथपः ६,०२९।०११ एते चान्ये च बहवो वानराः शीघ्रगामिनः ते वायुवेगप्रवणास्तं गिरिं गिरिचारिणः अध्यारोहन्त शतशः सुवेलं यत्र राघवः ६,०२९।०१२ ते त्वदीर्घेण कालेन गिरिमारुह्य सर्वतः ददृशुः शिखरे तस्य विषक्तामिव खे पुरीम् ६,०२९।०१३ तां शुभां प्रवरद्वारां प्राकारवरशोभिताम् लङ्कां राक्षससंपूर्णां ददृशुर्हरियूथपाः ६,०२९।०१४ प्राकारचयसंस्थैश्च तथा नीलैर्निशाचरैः ददृशुस्ते हरिश्रेष्ठाः प्राकारमपरं कृतम् ६,०२९।०१५ ते दृष्ट्वा वानराः सर्वे राक्षसान्युद्धकाङ्क्षिणः मुमुचुर्विपुलान्नादांस्तत्र रामस्य पश्यतः ६,०२९।०१६ ततोऽस्तमगमत्सूर्यः संध्यया प्रतिरञ्जितः पूर्णचन्द्रप्रदीपा च क्षपा समभिवर्तते ६,०२९।०१७ ततः स रामो हरिवाहिनीपतिर्विभीषणेन प्रतिनन्द्य सत्कृतः सलक्ष्मणो यूथपयूथसंवृतः सुवेल पृष्ठे न्यवसद्यथासुखम् ६,०२९।०१८ तां रात्रिमुषितास्तत्र सुवेले हरिपुंगवाः लङ्कायां ददृशुर्वीरा वनान्युपवनानि च ६,०३०।००१	कुबेरः
695	वानरयूथपतिः द्विविदः कस्यांशात् जातः आसीत्?	अश्विनीकुमारयोः; अश्विनोः		तमन्वरोहत्सुग्रीवः सामात्यः सविभीषणः हनूमानङ्गदो नीलो मैन्दो द्विविद एव च ६,०२९।०१० गजो गवाक्षो गवयः शरभो गन्धमादनः पनसः कुमुदश्चैव हरो रम्भश्च यूथपः ६,०२९।०११ एते चान्ये च बहवो वानराः शीघ्रगामिनः ते वायुवेगप्रवणास्तं गिरिं गिरिचारिणः अध्यारोहन्त शतशः सुवेलं यत्र राघवः ६,०२९।०१२ ते त्वदीर्घेण कालेन गिरिमारुह्य सर्वतः ददृशुः शिखरे तस्य विषक्तामिव खे पुरीम् ६,०२९।०१३ तां शुभां प्रवरद्वारां प्राकारवरशोभिताम् लङ्कां राक्षससंपूर्णां ददृशुर्हरियूथपाः ६,०२९।०१४ प्राकारचयसंस्थैश्च तथा नीलैर्निशाचरैः ददृशुस्ते हरिश्रेष्ठाः प्राकारमपरं कृतम् ६,०२९।०१५ ते दृष्ट्वा वानराः सर्वे राक्षसान्युद्धकाङ्क्षिणः मुमुचुर्विपुलान्नादांस्तत्र रामस्य पश्यतः ६,०२९।०१६ ततोऽस्तमगमत्सूर्यः संध्यया प्रतिरञ्जितः पूर्णचन्द्रप्रदीपा च क्षपा समभिवर्तते ६,०२९।०१७ ततः स रामो हरिवाहिनीपतिर्विभीषणेन प्रतिनन्द्य सत्कृतः सलक्ष्मणो यूथपयूथसंवृतः सुवेल पृष्ठे न्यवसद्यथासुखम् ६,०२९।०१८ तां रात्रिमुषितास्तत्र सुवेले हरिपुंगवाः लङ्कायां ददृशुर्वीरा वनान्युपवनानि च ६,०३०।००१	अश्विनीकुमारः
696	वानरयूथपतिः तारः कस्यांशात् जातः आसीत्?	बृहस्पतेः		सागरौघनिभं भीममग्रानीकं महाबलाः कपिसिंहा प्रकर्षन्तु शतशोऽथ सहस्रशः ६,००४।०११ गजश्च गिरिसंकाशो गवयश्च महाबलः गवाक्षश्चाग्रतो यान्तु गवां दृप्ता इवर्षभाः ६,००४।०१२ यातु वानरवाहिन्या वानरः प्लवतां पतिः पालयन्दक्षिणं पार्श्वमृषभो वानरर्षभः ६,००४।०१३ गन्धहस्तीव दुर्धर्षस्तरस्वी गन्धमादनः यातु वानरवाहिन्याः सव्यं पार्श्वमधिष्ठितः ६,००४।०१४ यास्यामि बलमध्येऽहं बलौघमभिहर्षयन् अधिरुह्य हनूमन्तमैरावतमिवेश्वरः ६,००४।०१५ अङ्गदेनैष संयातु लक्ष्मणश्चान्तकोपमः सार्वभौमेण भूतेशो द्रविणाधिपतिर्यथा ६,००४।०१६ जाम्बवांश्च सुषेणश्च वेगदर्शी च वानरः ऋक्षराजो महासत्त्वः कुक्षिं रक्षन्तु ते त्रयः ६,००४।०१७ राघवस्य वचः श्रुत्वा सुग्रीवो वाहिनीपतिः व्यादिदेश महावीर्यान्वानरान्वानरर्षभः ६,००४।०१८ ते वानरगणाः सर्वे समुत्पत्य युयुत्सवः गुहाभ्यः शिखरेभ्यश्च आशु पुप्लुविरे तदा ६,००४।०१९ ततो वानरराजेन लक्ष्मणेन च पूजितः जगाम रामो धर्मात्मा ससैन्यो दक्षिणां दिशम् ६,००४।०२० शतैः शतसहस्रैश्च कोटीभिरयुतैरपि वारणाभिश्च हरिभिर्ययौ परिवृतस्तदा ६,००४।०२१ तं यान्तमनुयाति स्म महती हरिवाहिनी ६,००४।०२२	वानरयूथपतिः तारः बृहस्पतेः अंशात् जातः आसीत्
697	वानरयूथपतिः ज्योतिर्मुखः कस्याः देवतायाः अंशात् उत्पन्नः आसीत्?	सूर्यस्य		सागरौघनिभं भीममग्रानीकं महाबलाः कपिसिंहा प्रकर्षन्तु शतशोऽथ सहस्रशः ६,००४।०११ गजश्च गिरिसंकाशो गवयश्च महाबलः गवाक्षश्चाग्रतो यान्तु गवां दृप्ता इवर्षभाः ६,००४।०१२ यातु वानरवाहिन्या वानरः प्लवतां पतिः पालयन्दक्षिणं पार्श्वमृषभो वानरर्षभः ६,००४।०१३ गन्धहस्तीव दुर्धर्षस्तरस्वी गन्धमादनः यातु वानरवाहिन्याः सव्यं पार्श्वमधिष्ठितः ६,००४।०१४ यास्यामि बलमध्येऽहं बलौघमभिहर्षयन् अधिरुह्य हनूमन्तमैरावतमिवेश्वरः ६,००४।०१५ अङ्गदेनैष संयातु लक्ष्मणश्चान्तकोपमः सार्वभौमेण भूतेशो द्रविणाधिपतिर्यथा ६,००४।०१६ जाम्बवांश्च सुषेणश्च वेगदर्शी च वानरः ऋक्षराजो महासत्त्वः कुक्षिं रक्षन्तु ते त्रयः ६,००४।०१७ राघवस्य वचः श्रुत्वा सुग्रीवो वाहिनीपतिः व्यादिदेश महावीर्यान्वानरान्वानरर्षभः ६,००४।०१८ ते वानरगणाः सर्वे समुत्पत्य युयुत्सवः गुहाभ्यः शिखरेभ्यश्च आशु पुप्लुविरे तदा ६,००४।०१९ ततो वानरराजेन लक्ष्मणेन च पूजितः जगाम रामो धर्मात्मा ससैन्यो दक्षिणां दिशम् ६,००४।०२० शतैः शतसहस्रैश्च कोटीभिरयुतैरपि वारणाभिश्च हरिभिर्ययौ परिवृतस्तदा ६,००४।०२१ तं यान्तमनुयाति स्म महती हरिवाहिनी ६,००४।०२२	वानरयूथपतिः ज्योतिर्मुखः अग्निदेवतायाः अंशात् उत्पन्नः आसीत्
698	गजः, गवाक्षः, गवयः च (वानराः) - एते कस्य अंशात् जाताः?	यमराजस्य		सागरौघनिभं भीममग्रानीकं महाबलाः कपिसिंहा प्रकर्षन्तु शतशोऽथ सहस्रशः ६,००४।०११ गजश्च गिरिसंकाशो गवयश्च महाबलः गवाक्षश्चाग्रतो यान्तु गवां दृप्ता इवर्षभाः ६,००४।०१२ यातु वानरवाहिन्या वानरः प्लवतां पतिः पालयन्दक्षिणं पार्श्वमृषभो वानरर्षभः ६,००४।०१३ गन्धहस्तीव दुर्धर्षस्तरस्वी गन्धमादनः यातु वानरवाहिन्याः सव्यं पार्श्वमधिष्ठितः ६,००४।०१४ यास्यामि बलमध्येऽहं बलौघमभिहर्षयन् अधिरुह्य हनूमन्तमैरावतमिवेश्वरः ६,००४।०१५ अङ्गदेनैष संयातु लक्ष्मणश्चान्तकोपमः सार्वभौमेण भूतेशो द्रविणाधिपतिर्यथा ६,००४।०१६ जाम्बवांश्च सुषेणश्च वेगदर्शी च वानरः ऋक्षराजो महासत्त्वः कुक्षिं रक्षन्तु ते त्रयः ६,००४।०१७ राघवस्य वचः श्रुत्वा सुग्रीवो वाहिनीपतिः व्यादिदेश महावीर्यान्वानरान्वानरर्षभः ६,००४।०१८ ते वानरगणाः सर्वे समुत्पत्य युयुत्सवः गुहाभ्यः शिखरेभ्यश्च आशु पुप्लुविरे तदा ६,००४।०१९ ततो वानरराजेन लक्ष्मणेन च पूजितः जगाम रामो धर्मात्मा ससैन्यो दक्षिणां दिशम् ६,००४।०२० शतैः शतसहस्रैश्च कोटीभिरयुतैरपि वारणाभिश्च हरिभिर्ययौ परिवृतस्तदा ६,००४।०२१ तं यान्तमनुयाति स्म महती हरिवाहिनी ६,००४।०२२	इन्द्रस्य
699	वेगदर्शी (वानरः) कस्य अंशः आसीत्?	मृत्योः		नरवानरराजौ तौ स च वायुसुतः कपिः जाम्बवानृक्षराजश्च राक्षसश्च विभीषणः ६,०२८।००१ अङ्गदो वालिपुत्रश्च सौमित्रिः शरभः कपिः सुषेणः सहदायादो मैन्दो द्विविद एव च ६,०२८।००२ गजो गवाक्षो कुमुदो नलोऽथ पनसस्तथा अमित्रविषयं प्राप्ताः समवेताः समर्थयन् ६,०२८।००३ इयं सा लक्ष्यते लङ्का पुरी रावणपालिता सासुरोरगगन्धर्वैरमरैरपि दुर्जया ६,०२८।००४ कार्यसिद्धिं पुरस्कृत्य मन्त्रयध्वं विनिर्णये नित्यं संनिहितो ह्यत्र रावणो राक्षसाधिपः ६,०२८।००५ तथा तेषु ब्रुवाणेषु रावणावरजोऽब्रवीत् वाक्यमग्राम्यपदवत्पुष्कलार्थं विभीषणः ६,०२८।००६ अनलः शरभश्चैव संपातिः प्रघसस्तथा गत्वा लङ्कां ममामात्याः पुरीं पुनरिहागताः ६,०२८।००७ भूत्वा शकुनयः सर्वे प्रविष्टाश्च रिपोर्बलम् विधानं विहितं यच्च तद्दृष्ट्वा समुपस्थिताः ६,०२८।००८ संविधानं यथाहुस्ते रावणस्य दुरात्मनः राम तद्ब्रुवतः सर्वं यथातथ्येन मे शृणु ६,०२८।००९ पूर्वं प्रहस्तः सबलो द्वारमासाद्य तिष्ठति दक्षिणं च महावीर्यौ महापार्श्वमहोदरौ ६,०२८।०१० इन्द्रजित्पश्चिमद्वारं राक्षसैर्बहुभिर्वृतः पट्टसासिधनुष्मद्भिः शूलमुद्गरपाणिभिः ६,०२८।०११	वायुसुतः
700	हेमकूटः (वानरः) कस्य अंशात् जातः आसीत्?	वरुणस्य		ते केवलं संददृशुः शिताग्रान्बाणान्रणे वानरवाहिनीषु माया निगूढं च सुरेन्द्रशत्रुं न चात्र तं राक्षसमभ्यपश्यन् ६,०६०।०३१ ततः स रक्षोऽधिपतिर्महात्मा सर्वा दिशो बाणगणैः शिताग्रैः प्रच्छादयामास रविप्रकाशैर्विषादयामास च वानरेन्द्रान् ६,०६०।०३२ स शूलनिस्त्रिंश परश्वधानि व्याविध्य दीप्तानलसंनिभानि सविस्फुलिङ्गोज्ज्वलपावकानि ववर्ष तीव्रं प्लवगेन्द्रसैन्ये ६,०६०।०३३ ततो ज्वलनसंकाशैः शितैर्वानरयूथपाः ताडिताः शक्रजिद्बाणैः प्रफुल्ला इव किंशुकाः ६,०६०।०३४ अन्योन्यमभिसर्पन्तो निनदन्तश्च विस्वरम् राक्षसेन्द्रास्त्रनिर्भिन्ना निपेतुर्वानरर्षभाः ६,०६०।०३५ उदीक्षमाणा गगनं के चिन्नेत्रेषु ताडिताः शरैर्विविशुरन्योन्यं पेतुश्च जगतीतले ६,०६०।०३६ हनूमन्तं च सुग्रीवमङ्गदं गन्धमादनम् जाम्बवन्तं सुषेणं च वेगदर्शिनमेव च ६,०६०।०३७ मैन्दं च द्विविदं नीलं गवाक्षं गजगोमुखौ केसरिं हरिलोमानं विद्युद्दंष्ट्रं च वानरम् ६,०६०।०३८ सूर्याननं ज्योतिमुखं तथा दधिमुखं हरिम् पावकाक्षं नलं चैव कुमुदं चैव वानरम् ६,०६०।०३९	"हेमकूटः (वानरः) कस्य अंशात् जातः आसीत्?

प्रत्युत्तरम्: कुबेरः"
701	एतेषु कः श्रीरामस्य सेनायै लङ्कां गन्तुं समुद्रे सेतुं निर्मितवान्?	नलः	 हनुमान् / अङ्गदः / नलः / जाम्बवान्	तमन्वरोहत्सुग्रीवः सामात्यः सविभीषणः हनूमानङ्गदो नीलो मैन्दो द्विविद एव च ६,०२९।०१० गजो गवाक्षो गवयः शरभो गन्धमादनः पनसः कुमुदश्चैव हरो रम्भश्च यूथपः ६,०२९।०११ एते चान्ये च बहवो वानराः शीघ्रगामिनः ते वायुवेगप्रवणास्तं गिरिं गिरिचारिणः अध्यारोहन्त शतशः सुवेलं यत्र राघवः ६,०२९।०१२ ते त्वदीर्घेण कालेन गिरिमारुह्य सर्वतः ददृशुः शिखरे तस्य विषक्तामिव खे पुरीम् ६,०२९।०१३ तां शुभां प्रवरद्वारां प्राकारवरशोभिताम् लङ्कां राक्षससंपूर्णां ददृशुर्हरियूथपाः ६,०२९।०१४ प्राकारचयसंस्थैश्च तथा नीलैर्निशाचरैः ददृशुस्ते हरिश्रेष्ठाः प्राकारमपरं कृतम् ६,०२९।०१५ ते दृष्ट्वा वानराः सर्वे राक्षसान्युद्धकाङ्क्षिणः मुमुचुर्विपुलान्नादांस्तत्र रामस्य पश्यतः ६,०२९।०१६ ततोऽस्तमगमत्सूर्यः संध्यया प्रतिरञ्जितः पूर्णचन्द्रप्रदीपा च क्षपा समभिवर्तते ६,०२९।०१७ ततः स रामो हरिवाहिनीपतिर्विभीषणेन प्रतिनन्द्य सत्कृतः सलक्ष्मणो यूथपयूथसंवृतः सुवेल पृष्ठे न्यवसद्यथासुखम् ६,०२९।०१८ तां रात्रिमुषितास्तत्र सुवेले हरिपुंगवाः लङ्कायां ददृशुर्वीरा वनान्युपवनानि च ६,०३०।००१	नलः
702	एतेषु कः रावणं पराजेतुं न अशकत् ?	कुबेरः	 वाली / सहस्त्रार्जुनः / श्रीरामः / कुबेरः	किं पुनः सहितो वीरैर्बलवद्भिः कृतात्मभिः कृतास्त्रैः प्लवगैः शक्तैर्भवद्भिर्विजयैषिभिः ५,०५८।००४ अहं तु रावणं युद्धे ससैन्यं सपुरःसरम् सपुत्रं विधमिष्यामि सहोदरयुतं युधि ५,०५८।००५ ब्राह्ममैन्द्रं च रौद्रं च वायव्यं वारुणं तथा यदि शक्रजितोऽस्त्राणि दुर्निरीक्ष्याणि संयुगे तान्यहं विधमिष्यामि निहनिष्यामि राक्षसान् ५,०५८।००६ भवतामभ्यनुज्ञातो विक्रमो मे रुणद्धि तम् ५,०५८।००७ मयातुला विसृष्टा हि शैलवृष्टिर्निरन्तरा देवानपि रणे हन्यात्किं पुनस्तान्निशाचरान् ५,०५८।००८ सागरोऽप्यतियाद्वेलां मन्दरः प्रचलेदपि न जाम्बवन्तं समरे कम्पयेदरिवाहिनी ५,०५८।००९ सर्वराक्षससंघानां राक्षसा ये च पूर्वकाः अलमेको विनाशाय वीरो वायुसुतः कपिः ५,०५८।०१० पनसस्योरुवेगेन नीलस्य च महात्मनः मन्दरोऽप्यवशीर्येत किं पुनर्युधि राक्षसाः ५,०५८।०११ सदेवासुरयुद्धेषु गन्धर्वोरगपक्षिषु मैन्दस्य प्रतियोद्धारं शंसत द्विविदस्य वा ५,०५८।०१२ अश्विपुत्रौ महावेगावेतौ प्लवगसत्तमौ पितामहवरोत्सेकात्परमं दर्पमास्थितौ ५,०५८।०१३ अश्विनोर्माननार्थं हि सर्वलोकपितामहः सर्वावध्यत्वमतुलमनयोर्दत्तवान्पुरा ५,०५८।०१४	कुबेरः
703	एतेषु कः राज्ञः दशरथस्य पुत्रेष्टियज्ञं कारितवान्?	ऋष्यशृङ्गः; ऋष्यश्रृङ्गः	 ऋष्यश्रृङ्गः / भरद्वाजः / विश्वामित्रः / अत्रिः	नरवानरराजौ तौ स च वायुसुतः कपिः जाम्बवानृक्षराजश्च राक्षसश्च विभीषणः ६,०२८।००१ अङ्गदो वालिपुत्रश्च सौमित्रिः शरभः कपिः सुषेणः सहदायादो मैन्दो द्विविद एव च ६,०२८।००२ गजो गवाक्षो कुमुदो नलोऽथ पनसस्तथा अमित्रविषयं प्राप्ताः समवेताः समर्थयन् ६,०२८।००३ इयं सा लक्ष्यते लङ्का पुरी रावणपालिता सासुरोरगगन्धर्वैरमरैरपि दुर्जया ६,०२८।००४ कार्यसिद्धिं पुरस्कृत्य मन्त्रयध्वं विनिर्णये नित्यं संनिहितो ह्यत्र रावणो राक्षसाधिपः ६,०२८।००५ तथा तेषु ब्रुवाणेषु रावणावरजोऽब्रवीत् वाक्यमग्राम्यपदवत्पुष्कलार्थं विभीषणः ६,०२८।००६ अनलः शरभश्चैव संपातिः प्रघसस्तथा गत्वा लङ्कां ममामात्याः पुरीं पुनरिहागताः ६,०२८।००७ भूत्वा शकुनयः सर्वे प्रविष्टाश्च रिपोर्बलम् विधानं विहितं यच्च तद्दृष्ट्वा समुपस्थिताः ६,०२८।००८ संविधानं यथाहुस्ते रावणस्य दुरात्मनः राम तद्ब्रुवतः सर्वं यथातथ्येन मे शृणु ६,०२८।००९ पूर्वं प्रहस्तः सबलो द्वारमासाद्य तिष्ठति दक्षिणं च महावीर्यौ महापार्श्वमहोदरौ ६,०२८।०१० इन्द्रजित्पश्चिमद्वारं राक्षसैर्बहुभिर्वृतः पट्टसासिधनुष्मद्भिः शूलमुद्गरपाणिभिः ६,०२८।०११	ऋष्यश्रृङ्गः
