ID	QUESTION	ANSWER	CHOICES	context_0	gpt-4o
704	एतेषु कः ऋषिः राज्ञः दशरथस्य गुरुः तथा मन्त्री आसीत्?	जाबालिः	 जाबालिः / परशुरामः / भरद्वाजः / वाल्मीकिः	तस्य तद्वचनं श्रुत्वा विश्वामित्रस्य धीमतः हृष्टरोमा महातेजाः शतानन्दो महातपाः १,०५०।००१ गौतमस्य सुतो ज्येष्ठस्तपसा द्योतितप्रभः रामसंदर्शनादेव परं विस्मयमागतः १,०५०।००२ स तौ निषण्णौ संप्रेक्ष्य सुखासीनौ नृपात्मजौ शतानन्दो मुनिश्रेष्ठं विश्वामित्रमथाब्रवीत् १,०५०।००३ अपि ते मुनिशार्दूल मम माता यशस्विनी दर्शिता राजपुत्राय तपो दीर्घमुपागता १,०५०।००४ अपि रामे महातेजो मम माता यशस्विनी वन्यैरुपाहरत्पूजां पूजार्हे सर्वदेहिनाम् १,०५०।००५ अपि रामाय कथितं यथावृत्तं पुरातनम् मम मातुर्महातेजो देवेन दुरनुष्ठितम् १,०५०।००६ अपि कौशिक भद्रं ते गुरुणा मम संगता माता मम मुनिश्रेष्ठ रामसंदर्शनादितः १,०५०।००७ अपि मे गुरुणा रामः पूजितः कुशिकात्मज इहागतो महातेजाः पूजां प्राप्य महात्मनः १,०५०।००८ अपि शान्तेन मनसा गुरुर्मे कुशिकात्मज इहागतेन रामेण प्रयतेनाभिवादितः १,०५०।००९ तच्छ्रुत्वा वचनं तस्य विश्वामित्रो महामुनिः प्रत्युवाच शतानन्दं वाक्यज्ञो वाक्यकोविदम् १,०५०।०१० नातिक्रान्तं मुनिश्रेष्ठ यत्कर्तव्यं कृतं मया संगता मुनिना पत्नी भार्गवेणेव रेणुका १,०५०।०११	भरद्वाजः
705	लङ्कादाहनकाले एतेषु कस्य भवनं हनुमान् न प्राज्वालयत्?	विभीषणस्य	 सुषेणस्य / कुंभकर्णस्य / विभीषणस्य / प्रहस्तस्य	तौ त्वदीर्घेण कालेन भ्रातरौ रामलक्ष्मणौ रावणस्य पुरीं लङ्कामासेदतुररिंदमौ ६,०३१।०२० पताकामालिनीं रम्यामुद्यानवनशोभिताम् चित्रवप्रां सुदुष्प्रापामुच्चप्राकारतोरणाम् ६,०३१।०२१ तां सुरैरपि दुर्धर्षां रामवाक्यप्रचोदिताः यथानिदेशं संपीड्य न्यविशन्त वनौकसः ६,०३१।०२२ लङ्कायास्तूत्तरद्वारं शैलशृङ्गमिवोन्नतम् रामः सहानुजो धन्वी जुगोप च रुरोध च ६,०३१।०२३ लङ्कामुपनिविष्टश्च रामो दशरथात्मजः लक्ष्मणानुचरो वीरः पुरीं रावणपालिताम् ६,०३१।०२४ उत्तरद्वारमासाद्य यत्र तिष्ठति रावणः नान्यो रामाद्धि तद्द्वारं समर्थः परिरक्षितुम् ६,०३१।०२५ रावणाधिष्ठितं भीमं वरुणेनेव सागरम् सायुधौ राक्षसैर्भीमैरभिगुप्तं समन्ततः लघूनां त्रासजननं पातालमिव दानवैः ६,०३१।०२६ विन्यस्तानि च योधानां बहूनि विविधानि च ददर्शायुधजालानि तथैव कवचानि च ६,०३१।०२७ पूर्वं तु द्वारमासाद्य नीलो हरिचमूपतिः अतिष्ठत्सह मैन्देन द्विविदेन च वीर्यवान् ६,०३१।०२८ अङ्गदो दक्षिणद्वारं जग्राह सुमहाबलः ऋषभेण गवाक्षेण गजेन गवयेन च ६,०३१।०२९ हनूमान्पश्चिमद्वारं ररक्ष बलवान्कपिः प्रमाथि प्रघसाभ्यां च वीरैरन्यैश्च संगतः ६,०३१।०३०	विभीषणस्य
706	एतेषु कः चिरञ्जीवी मन्यते?	हनुमान्	 अङ्गदः / हनुमान् / मेघनादः / लक्ष्मणः	गजेन्द्रहस्तप्रतिमश्च पीनस्तयोर्द्वयोः संहतयोः सुजातः प्रस्पन्दमानः पुनरूरुरस्या रामं पुरस्तात्स्थितमाचचक्षे ५,०२७।००४ शुभं पुनर्हेमसमानवर्णमीषद्रजोध्वस्तमिवामलाक्ष्याः वासः स्थितायाः शिखराग्रदन्त्याः किं चित्परिस्रंसत चारुगात्र्याः ५,०२७।००५ एतैर्निमित्तैरपरैश्च सुभ्रूः संबोधिता प्रागपि साधुसिद्धैः वातातपक्लान्तमिव प्रनष्टं वर्षेण बीजं प्रतिसंजहर्ष ५,०२७।००६ तस्याः पुनर्बिम्बफलोपमौष्ठं स्वक्षिभ्रुकेशान्तमरालपक्ष्म वक्त्रं बभासे सितशुक्लदंष्ट्रं राहोर्मुखाच्चन्द्र इव प्रमुक्तः ५,०२७।००७ सा वीतशोका व्यपनीततन्द्री शान्तज्वरा हर्षविबुद्धसत्त्वा अशोभतार्या वदनेन शुक्ले शीतान्शुना रात्रिरिवोदितेन ५,०२७।००८ हनुमानपि विक्रान्तः सर्वं शुश्राव तत्त्वतः सीतायास्त्रिजटायाश्च राक्षसीनां च तर्जनम् ५,०२८।००१ अवेक्षमाणस्तां देवीं देवतामिव नन्दने ततो बहुविधां चिन्तां चिन्तयामास वानरः ५,०२८।००२ यां कपीनां सहस्राणि सुबहून्ययुतानि च दिक्षु सर्वासु मार्गन्ते सेयमासादिता मया ५,०२८।००३ चारेण तु सुयुक्तेन शत्रोः शक्तिमवेक्षिता गूढेन चरता तावदवेक्षितमिदं मया ५,०२८।००४	हनुमान्
707	एतेषु कः चिरञ्जीवी न मन्यते?	अङ्गदः	 हनुमान् / विभीषणः / अङ्घदः / परशुरामः	गजेन्द्रहस्तप्रतिमश्च पीनस्तयोर्द्वयोः संहतयोः सुजातः प्रस्पन्दमानः पुनरूरुरस्या रामं पुरस्तात्स्थितमाचचक्षे ५,०२७।००४ शुभं पुनर्हेमसमानवर्णमीषद्रजोध्वस्तमिवामलाक्ष्याः वासः स्थितायाः शिखराग्रदन्त्याः किं चित्परिस्रंसत चारुगात्र्याः ५,०२७।००५ एतैर्निमित्तैरपरैश्च सुभ्रूः संबोधिता प्रागपि साधुसिद्धैः वातातपक्लान्तमिव प्रनष्टं वर्षेण बीजं प्रतिसंजहर्ष ५,०२७।००६ तस्याः पुनर्बिम्बफलोपमौष्ठं स्वक्षिभ्रुकेशान्तमरालपक्ष्म वक्त्रं बभासे सितशुक्लदंष्ट्रं राहोर्मुखाच्चन्द्र इव प्रमुक्तः ५,०२७।००७ सा वीतशोका व्यपनीततन्द्री शान्तज्वरा हर्षविबुद्धसत्त्वा अशोभतार्या वदनेन शुक्ले शीतान्शुना रात्रिरिवोदितेन ५,०२७।००८ हनुमानपि विक्रान्तः सर्वं शुश्राव तत्त्वतः सीतायास्त्रिजटायाश्च राक्षसीनां च तर्जनम् ५,०२८।००१ अवेक्षमाणस्तां देवीं देवतामिव नन्दने ततो बहुविधां चिन्तां चिन्तयामास वानरः ५,०२८।००२ यां कपीनां सहस्राणि सुबहून्ययुतानि च दिक्षु सर्वासु मार्गन्ते सेयमासादिता मया ५,०२८।००३ चारेण तु सुयुक्तेन शत्रोः शक्तिमवेक्षिता गूढेन चरता तावदवेक्षितमिदं मया ५,०२८।००४	अङ्घदः
708	एतेषु कं रावणः भर्त्सयित्वा लङ्कायाः विताडितवान्?	विभीषणम्	 प्रघसम् / प्रहस्तम् / विभीषणम् / मारीचम्	परिष्वज्य च सुग्रीवं लक्ष्मणेनाभिवादितः पूज्यमानो हरिश्रेष्ठैराजगाम बलालयम् ६,१००।००७ अब्रवीच्च तदा रामः समीपपरिवर्तिनम् सौमित्रिं सत्त्वसंपन्नं लक्ष्मणं दीप्ततेजसं ६,१००।००८ विभीषणमिमं सौम्य लङ्कायामभिषेचय अनुरक्तं च भक्तं च मम चैवोपकारिणम् ६,१००।००९ एष मे परमः कामो यदिमं रावणानुजम् लङ्कायां सौम्य पश्येयमभिषिक्तं विभीषणम् ६,१००।०१० एवमुक्तस्तु सौमित्री राघवेण महात्मना तथेत्युक्त्वा तु संहृष्टः सौवर्णं घटमाददे ६,१००।०११ घटेन तेन सौमित्रिरभ्यषिञ्चद्विभीषणम् लङ्कायां रक्षसां मध्ये राजानं रामशासनात् ६,१००।०१२ अभ्यषिञ्चत्स धर्मात्मा शुद्धात्मानं विभीषणम् तस्यामात्या जहृषिरे भक्ता ये चास्य राक्षसाः ६,१००।०१३ दृष्ट्वाभिषिक्तं लङ्कायां राक्षसेन्द्रं विभीषणम् राघवः परमां प्रीतिं जगाम सहलक्ष्मणः ६,१००।०१४ स तद्राज्यं महत्प्राप्य रामदत्तं विभीषणः प्रकृतीः सान्त्वयित्वा च ततो राममुपागमत् ६,१००।०१५ अक्षतान्मोदकांल्लाजान्दिव्याः सुमनसस्तथा आजह्रुरथ संहृष्टाः पौरास्तस्मै निशाचराः ६,१००।०१६ स तान्गृहीत्वा दुर्धर्षो राघवाय न्यवेदयत् मङ्गल्यं मङ्गलं सर्वं लक्ष्मणाय च वीर्यवान् ६,१००।०१७	विभीषणम्
709	एतेषु कः भेदं गृहीतुं वानररूपं धृत्वा श्रीरामस्य वानरसेनां प्रविष्टवान्?	सारणः	 प्रहस्तः / अक्षः / निकुंभः / सारणः	दैत्यदानवसंघानामृषीणां च महात्मनाम् विप्रकारप्रियः क्षुद्रो वरदानबलान्वितः ६,०२८।०२८ परिक्रामति यः सर्वांल्लोकान्संतापयन्प्रजाः तस्याहं राक्षसेन्द्रस्य स्वयमेव वधे धृतः ६,०२८।०२९ उत्तरं नगरद्वारमहं सौमित्रिणा सह निपीड्याभिप्रवेक्ष्यामि सबलो यत्र रावणः ६,०२८।०३० वानरेन्द्रश्च बलवानृक्षराजश्च जाम्बवान् राक्षसेन्द्रानुजश्चैव गुल्मे भवतु मध्यमे ६,०२८।०३१ न चैव मानुषं रूपं कार्यं हरिभिराहवे एषा भवतु नः संज्ञा युद्धेऽस्मिन्वानरे बले ६,०२८।०३२ वानरा एव निश्चिह्नं स्वजनेऽस्मिन्भविष्यति वयं तु मानुषेणैव सप्त योत्स्यामहे परान् ६,०२८।०३३ अहमेव सह भ्रात्रा लक्ष्मणेन महौजसा आत्मना पञ्चमश्चायं सखा मम विभीषणः ६,०२८।०३४ स रामः कार्यसिद्ध्यर्थमेवमुक्त्वा विभीषणम् सुवेलारोहणे बुद्धिं चकार मतिमान्मतिम् ६,०२८।०३५ ततस्तु रामो महता बलेन प्रच्छाद्य सर्वां पृथिवीं महात्मा प्रहृष्टरूपोऽभिजगाम लङ्कां कृत्वा मतिं सोऽरिवधे महात्मा ६,०२८।०३६ स तु कृत्वा सुवेलस्य मतिमारोहणं प्रति लक्ष्मणानुगतो रामः सुग्रीवमिदमब्रवीत् ६,०२९।००१	सारणः
710	एतेषु कः श्रीरामस्य दूतो भूत्वा लङ्कां गतः?	अङ्गदः	 सुग्रीवः / हनुमान् / अङ्गदः / नलः	आजग्मुस्तेऽपि हरयो रामदर्शनकाङ्क्षिणः अङ्गदं पुरतः कृत्वा हनूमन्तं च वानरम् ५,०६२।०३६ तेऽङ्गदप्रमुखा वीराः प्रहृष्टाश्च मुदान्विताः निपेतुर्हरिराजस्य समीपे राघवस्य च ५,०६२।०३७ हनूमांश्च महाबहुः प्रणम्य शिरसा ततः नियतामक्षतां देवीं राघवाय न्यवेदयत् ५,०६२।०३८ निश्चितार्थं ततस्तस्मिन्सुग्रीवं पवनात्मजे लक्ष्मणः प्रीतिमान्प्रीतं बहुमानादवैक्षत ५,०६२।०३९ प्रीत्या च रममाणोऽथ राघवः परवीरहा बहु मानेन महता हनूमन्तमवैक्षत ५,०६२।०४० ततः प्रस्रवणं शैलं ते गत्वा चित्रकाननम् प्रणम्य शिरसा रामं लक्ष्मणं च महाबलम् ५,०६३।००१ युवराजं पुरस्कृत्य सुग्रीवमभिवाद्य च प्रवृत्तमथ सीतायाः प्रवक्तुमुपचक्रमुः ५,०६३।००२ रावणान्तःपुरे रोधं राक्षसीभिश्च तर्जनम् रामे समनुरागं च यश्चापि समयः कृतः ५,०६३।००३ एतदाख्यान्ति ते सर्वे हरयो राम संनिधौ वैदेहीमक्षतां श्रुत्वा रामस्तूत्तरमब्रवीत् ५,०६३।००४ क्व सीता वर्तते देवी कथं च मयि वर्तते एतन्मे सर्वमाख्यात वैदेहीं प्रति वानराः ५,०६३।००५ रामस्य गदितं श्रुत्व हरयो रामसंनिधौ चोदयन्ति हनूमन्तं सीतावृत्तान्तकोविदम् ५,०६३।००६	हनुमान्
711	एतेषु कः हास्यकारः आसीत् यः श्रीरामेण सह तस्य मनोरञ्जनाय आसीत्?	सुराजिः	 द्विविदः / मैन्दः / सुराजिः / तारः	रामं शुश्रूषता भक्त्या वैदेह्या सह सीतया कृता मम महाप्रीतिः प्राप्तं धर्मफलं च ते ६,१०७।०२७ धर्मं प्राप्स्यसि धर्मज्ञ यशश्च विपुलं भुवि रामे प्रसन्ने स्वर्गं च महिमानं तथैव च ६,१०७।०२८ रामं शुश्रूष भद्रं ते सुमित्रानन्दवर्धन रामः सर्वस्य लोकस्य शुभेष्वभिरतः सदा ६,१०७।०२९ एते सेन्द्रास्त्रयो लोकाः सिद्धाश्च परमर्षयः अभिगम्य महात्मानमर्चन्ति पुरुषोत्तमम् ६,१०७।०३० एतत्तदुक्तमव्यक्तमक्षरं ब्रह्मनिर्मितम् देवानां हृदयं सौम्य गुह्यं रामः परंतपः ६,१०७।०३१ अवाप्तं धर्मचरणं यशश्च विपुलं त्वया रामं शुश्रूषता भक्त्या वैदेह्या सह सीतया ६,१०७।०३२ स तथोक्त्वा महाबाहुर्लक्ष्मणं प्राञ्जलिं स्थितम् उवाच राजा धर्मात्मा वैदेहीं वचनं शुभम् ६,१०७।०३३ कर्तव्यो न तु वैदेहि मन्युस्त्यागमिमं प्रति रामेण त्वद्विशुद्ध्यर्थं कृतमेतद्धितैषिणा ६,१०७।०३४ न त्वं सुभ्रु समाधेया पतिशुश्रूवणं प्रति अवश्यं तु मया वाच्यमेष ते दैवतं परम् ६,१०७।०३५ इति प्रतिसमादिश्य पुत्रौ सीतां तथा स्नुषाम् इन्द्रलोकं विमानेन ययौ दशरथो ज्वलन् ६,१०७।०३६	द्विविदः
712	एतेषु कः वीरः श्रीरामस्य अश्वमेधयज्ञस्य अश्वं ग्रहीतुं साहसं कृतवान्?	लवः	 लवः / लवणासुरः / मेघनादः / सुबाहुः	श्रोतुमिछामि भद्रं ते विस्तरेण कथामिमाम् पूर्वको मे कथं ब्रह्मन्यज्ञं वै समुपाहरत् १,०३८।००२ विश्वामित्रस्तु काकुत्स्थमुवाच प्रहसन्निव श्रूयतां विस्तरो राम सगरस्य महात्मनः १,०३८।००३ शंकरश्वशुरो नाम हिमवानचलोत्तमः विन्ध्यपर्वतमासाद्य निरीक्षेते परस्परम् १,०३८।००४ तयोर्मध्ये प्रवृत्तोऽभूद्यज्ञः स पुरुषोत्तम स हि देशो नरव्याघ्र प्रशस्तो यज्ञकर्मणि १,०३८।००५ तस्याश्वचर्यां काकुत्स्थ दृढधन्वा महारथः अंशुमानकरोत्तात सगरस्य मते स्थितः १,०३८।००६ तस्य पर्वणि तं यज्ञं यजमानस्य वासवः राक्षसीं तनुमास्थाय यज्ञियाश्वमपाहरत् १,०३८।००७ ह्रियमाणे तु काकुत्स्थ तस्मिन्नश्वे महात्मनः उपाध्याय गणाः सर्वे यजमानमथाब्रुवन् १,०३८।००८ अयं पर्वणि वेगेन यज्ञियाश्वोऽपनीयते हर्तारं जहि काकुत्स्थ हयश्चैवोपनीयताम् १,०३८।००९ यज्ञच्छिद्रं भवत्येतत्सर्वेषामशिवाय नः तत्तथा क्रियतां राजन्यथाछिद्रः क्रतुर्भवेत् १,०३८।०१० उपाध्याय वचः श्रुत्वा तस्मिन्सदसि पार्थिवः षष्टिं पुत्रसहस्राणि वाक्यमेतदुवाच ह १,०३८।०११ गतिं पुत्रा न पश्यामि रक्षसां पुरुषर्षभाः मन्त्रपूतैर्महाभागैरास्थितो हि महाक्रतुः १,०३८।०१२	लवः
713	एतेषु केन ऋषिणा सह विश्वामित्रस्य घोरं युद्धम् अभवत्?	वसिष्ठेन;  वसिष्ठेण	 वसिष्ठेण / अगस्त्येन / अत्रिना / याज्ञवल्क्येन	तच्छ्रुत्वा वचनं तस्य विश्वामित्रो महामुनिः प्रत्युवाच शतानन्दं वाक्यज्ञो वाक्यकोविदम् १,०५०।०१० नातिक्रान्तं मुनिश्रेष्ठ यत्कर्तव्यं कृतं मया संगता मुनिना पत्नी भार्गवेणेव रेणुका १,०५०।०११ तच्छ्रुत्वा वचनं तस्य विश्वामित्रस्य धीमतः शतानन्दो महातेजा रामं वचनमब्रवीत् १,०५०।०१२ स्वागतं ते नरश्रेष्ठ दिष्ट्या प्राप्तोऽसि राघव विश्वामित्रं पुरस्कृत्य महर्षिमपराजितम् १,०५०।०१३ अचिन्त्यकर्मा तपसा ब्रह्मर्षिरमितप्रभः विश्वामित्रो महातेजा वेत्स्येनं परमां गतिम् १,०५०।०१४ नास्ति धन्यतरो राम त्वत्तोऽन्यो भुवि कश्चन गोप्ता कुशिकपुत्रस्ते येन तप्तं महत्तपः १,०५०।०१५ श्रूयतां चाभिदास्यामि कौशिकस्य महात्मनः यथाबलं यथावृत्तं तन्मे निगदतः शृणु १,०५०।०१६ राजाभूदेष धर्मात्मा दीर्घ कालमरिंदमः धर्मज्ञः कृतविद्यश्च प्रजानां च हिते रतः १,०५०।०१७ प्रजापतिसुतस्त्वासीत्कुशो नाम महीपतिः कुशस्य पुत्रो बलवान्कुशनाभः सुधार्मिकः १,०५०।०१८ कुशनाभसुतस्त्वासीद्गाधिरित्येव विश्रुतः गाधेः पुत्रो महातेजा विश्वामित्रो महामुनिः १,०५०।०१९	वसिष्ठेण
714	एतेषु कः ऋषिः यः एकेन शरीरेण अयोध्यायां वसन् अपि द्वितीयशरीरेण सप्तर्षिमण्डले वसति स्म?	वसिष्ठः	 विश्वामित्रः / भरद्वाजः / वसिष्ठः / परशुरामः	तां दृष्ट्वा मुनयः सर्वे जनकस्य पुरीं शुभाम् साधु साध्विति शंसन्तो मिथिलां समपूजयन् १,०४७।०१० मिथिलोपवने तत्र आश्रमं दृश्य राघवः पुराणं निर्जनं रम्यं पप्रच्छ मुनिपुंगवम् १,०४७।०११ श्रीमदाश्रमसंकाशं किं न्विदं मुनिवर्जितम् श्रोतुमिच्छामि भगवन्कस्यायं पूर्व आश्रमः १,०४७।०१२ तच्छ्रुता राघवेणोक्तं वाक्यं वाक्यविशारदः प्रत्युवाच महातेजा विश्वमित्रो महामुनिः १,०४७।०१३ हन्त ते कथयिष्यामि शृणु तत्त्वेन राघव यस्यैतदाश्रमपदं शप्तं कोपान्महात्मना १,०४७।०१४ गौतमस्य नरश्रेष्ठ पूर्वमासीन्महात्मनः आश्रमो दिव्यसंकाशः सुरैरपि सुपूजितः १,०४७।०१५ स चेह तप आतिष्ठदहल्यासहितः पुरा वर्षपूगान्यनेकानि राजपुत्र महायशः १,०४७।०१६ तस्यान्तरं विदित्वा तु सहस्राक्षः शचीपतिः मुनिवेषधरोऽहल्यामिदं वचनमब्रवीत् १,०४७।०१७ ऋतुकालं प्रतीक्षन्ते नार्थिनः सुसमाहिते संगमं त्वहमिच्छामि त्वया सह सुमध्यमे १,०४७।०१८ मुनिवेषं सहस्राक्षं विज्ञाय रघुनन्दन मतिं चकार दुर्मेधा देवराजकुतूहलात् १,०४७।०१९	वसिष्ठः
715	एतेषु कः एकस्याः मातुः जातः?	लक्ष्मणशत्रुघ्नौ	 रामलक्ष्मणौ / भरतशत्रुघ्नौ / रामभरतौ / लक्ष्मणशत्रुघ्नौ	यत्त्वया हीदृशं पापं कृतं घोरेण कर्मणा सर्वलोकप्रियं हित्वा ममाप्यापादितं भयम् २,०६८।००५ त्वत्कृते मे पिता वृत्तो रामश्चारण्यमाश्रितः अयशो जीवलोके च त्वयाहं प्रतिपादितः २,०६८।००६ मातृरूपे ममामित्रे नृशंसे राज्यकामुके न तेऽहमभिभाष्योऽस्मि दुर्वृत्ते पतिघातिनि २,०६८।००७ कौसल्या च सुमित्रा च याश्चान्या मम मातरः दुःखेन महताविष्टास्त्वां प्राप्य कुलदूषिणीम् २,०६८।००८ न त्वमश्वपतेः कन्या धर्मराजस्य धीमतः राक्षसी तत्र जातासि कुलप्रध्वंसिनी पितुः २,०६८।००९ यत्त्वया धार्मिको रामो नित्यं सत्यपरायणः वनं प्रस्थापितो दुःखात्पिता च त्रिदिवं गतः २,०६८।०१० यत्प्रधानासि तत्पापं मयि पित्रा विनाकृते भ्रातृभ्यां च परित्यक्ते सर्वलोकस्य चाप्रिये २,०६८।०११ कौसल्यां धर्मसंयुक्तां वियुक्तां पापनिश्चये कृत्वा कं प्राप्स्यसे त्वद्य लोकं निरयगामिनी २,०६८।०१२ किं नावबुध्यसे क्रूरे नियतं बन्धुसंश्रयम् ज्येष्ठं पितृसमं रामं कौसल्यायात्मसंभवम् २,०६८।०१३ अङ्गप्रत्यङ्गजः पुत्रो हृदयाच्चापि जायते तस्मात्प्रियतरो मातुः प्रियत्वान्न तु बान्धवः २,०६८।०१४	भरतशत्रुघ्नौ
716	एतेषु कौ यमलः जातः?	लवकुशौ	 रामलक्ष्मणौ / भरतशत्रुघ्नौ / रावणाहिरावणौ / लवकुशौ	ते हयैर्गोरथैः शीघ्रैः स्यन्दनैश्च मनोजवैः सह योधैर्बलाध्यक्षा बलं सर्वमचोदयन् २,०७६।०२४ सज्जं तु तद्बलं दृष्ट्वा भरतो गुरुसंनिधौ रथं मे त्वरयस्वेति सुमन्त्रं पार्श्वतोऽब्रवीत् २,०७६।०२५ भरतस्य तु तस्याज्ञां प्रतिगृह्य प्रहर्षितः रथं गृहीत्वा प्रययौ युक्तं परमवाजिभिः २,०७६।०२६ स राघवः सत्यधृतिः प्रतापवान्ब्रुवन्सुयुक्तं दृढसत्यविक्रमः गुरुं महारण्यगतं यशस्विनं प्रसादयिष्यन्भरतोऽब्रवीत्तदा २,०७६।०२७ तूर्णं समुत्थाय सुमन्त्र गच्छ बलस्य योगाय बलप्रधानान् आनेतुमिच्छामि हि तं वनस्थं प्रसाद्य रामं जगतो हिताय २,०७६।०२८ स सूतपुत्रो भरतेन सम्यगाज्ञापितः संपरिपूर्णकामः शशास सर्वान्प्रकृतिप्रधानान्बलस्य मुख्यांश्च सुहृज्जनं च २,०७६।०२९ ततः समुत्थाय कुले कुले ते राजन्यवैश्या वृषलाश्च विप्राः अयूयुजन्नुष्ट्ररथान्खरांश्च नागान्हयांश्चैव कुलप्रसूतान् २,०७६।०३० ततः समुत्थितः काल्यमास्थाय स्यन्दनोत्तमम् प्रययौ भरतः शीघ्रं रामदर्शनकाङ्क्षया २,०७७।००१ अग्रतः प्रययुस्तस्य सर्वे मन्त्रिपुरोधसः अधिरुह्य हयैर्युक्तान्रथान्सूर्यरथोपमान् २,०७७।००२	भरतशत्रुघ्नौ
717	एतेषु कः अविवाहितः आसीत्?	हनुमान्	 जनकः / हनुमान् / सुग्रीवः / शत्रुघ्नः	गजेन्द्रहस्तप्रतिमश्च पीनस्तयोर्द्वयोः संहतयोः सुजातः प्रस्पन्दमानः पुनरूरुरस्या रामं पुरस्तात्स्थितमाचचक्षे ५,०२७।००४ शुभं पुनर्हेमसमानवर्णमीषद्रजोध्वस्तमिवामलाक्ष्याः वासः स्थितायाः शिखराग्रदन्त्याः किं चित्परिस्रंसत चारुगात्र्याः ५,०२७।००५ एतैर्निमित्तैरपरैश्च सुभ्रूः संबोधिता प्रागपि साधुसिद्धैः वातातपक्लान्तमिव प्रनष्टं वर्षेण बीजं प्रतिसंजहर्ष ५,०२७।००६ तस्याः पुनर्बिम्बफलोपमौष्ठं स्वक्षिभ्रुकेशान्तमरालपक्ष्म वक्त्रं बभासे सितशुक्लदंष्ट्रं राहोर्मुखाच्चन्द्र इव प्रमुक्तः ५,०२७।००७ सा वीतशोका व्यपनीततन्द्री शान्तज्वरा हर्षविबुद्धसत्त्वा अशोभतार्या वदनेन शुक्ले शीतान्शुना रात्रिरिवोदितेन ५,०२७।००८ हनुमानपि विक्रान्तः सर्वं शुश्राव तत्त्वतः सीतायास्त्रिजटायाश्च राक्षसीनां च तर्जनम् ५,०२८।००१ अवेक्षमाणस्तां देवीं देवतामिव नन्दने ततो बहुविधां चिन्तां चिन्तयामास वानरः ५,०२८।००२ यां कपीनां सहस्राणि सुबहून्ययुतानि च दिक्षु सर्वासु मार्गन्ते सेयमासादिता मया ५,०२८।००३ चारेण तु सुयुक्तेन शत्रोः शक्तिमवेक्षिता गूढेन चरता तावदवेक्षितमिदं मया ५,०२८।००४	हनुमान्
718	जटायोः भ्राता एतेषु कः?	सम्पातिः	 सम्पातिः / गरुडः / वासुकिः / मकराक्षः	अयं केकयराजस्य पुत्रो वसति पुत्रक त्वां नेतुमागतो वीर युधाजिन्मातुलस्तव २,००१।००२ श्रुत्वा दशरथस्यैतद्भरतः केकयीसुतः गमनायाभिचक्राम शत्रुघ्नसहितस्तदा २,००१।००३ आपृच्छ्य पितरं शूरो रामं चाक्लिष्टकारिणम् मातॄंश्चापि नरश्रेष्ठः शत्रुघ्नसहितो ययौ २,००१।००४ युधाजित्प्राप्य भरतं सशत्रुघ्नं प्रहर्षितः स्वपुरं प्राविशद्वीरः पिता तस्य तुतोष ह २,००१।००५ स तत्र न्यवसद्भ्रात्रा सह सत्कारसत्कृतः मातुलेनाश्वपतिना पुत्रस्नेहेन लालितः २,००१।००६ तत्रापि निवसन्तौ तौ तर्प्यमाणौ च कामतः भ्रातरौ स्मरतां वीरौ वृद्धं दशरथं नृपम् २,००१।००७ राजापि तौ महातेजाः सस्मार प्रोषितौ सुतौ उभौ भरतशत्रुघ्नौ महेन्द्रवरुणोपमौ २,००१।००८ सर्व एव तु तस्येष्टाश्चत्वारः पुरुषर्षभाः स्वशरीराद्विनिर्वृत्ताश्चत्वार इव बाहवः २,००१।००९ तेषामपि महातेजा रामो रतिकरः पितुः स्वयम्भूरिव भूतानां बभूव गुणवत्तरः २,००१।०१० गते च भरते रामो लक्ष्मणश्च महाबलः पितरं देवसंकाशं पूजयामासतुस्तदा २,००१।०११ पितुराज्ञां पुरस्कृत्य पौरकार्याणि सर्वशः चकार रामो धर्मात्मा प्रियाणि च हितानि च २,००१।०१२	सम्पातिः
